price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
1065800,planta 9,exterior,2,147.0,1,0,Vallehermoso,chamberi
1160500,planta 9,exterior,3,175.0,1,0,Vallehermoso,chamberi
722500,planta 1,interior,2,94.0,1,0,Vallehermoso,chamberi
1000000,planta 4,exterior,2,140.0,1,0,Almagro,chamberi
335000,planta 2,interior,1,59.0,1,0,Trafalgar,chamberi
619000,planta 5,,3,108.0,1,0,Gaztambide,chamberi
899000,planta 3,exterior,2,110.0,1,0,Trafalgar,chamberi
595000,planta 4,interior,3,121.0,1,0,Gaztambide,chamberi
850000,bajo,exterior,3,179.0,1,0,Almagro,chamberi
639000,planta 3,exterior,5,208.0,1,0,Almagro,chamberi
1400000,planta 2,exterior,3,150.0,1,0,Almagro,chamberi
1295000,planta 2,exterior,4,250.0,1,0,Vallehermoso,chamberi
549000,planta 2,interior,4,127.0,1,0,Gaztambide,chamberi
690000,planta 6,exterior,2,78.0,1,0,Trafalgar,chamberi
706000,planta 2,exterior,3,152.0,1,0,Gaztambide,chamberi
180000,planta 1,interior,2,34.0,1,0,Trafalgar,chamberi
309000,bajo,exterior,2,74.0,1,0,Rosas,chamberi
595000,planta 8,exterior,2,69.0,1,0,Gaztambide,chamberi
249000,planta 4,interior,1,44.0,1,0,Rosas,chamberi
1150000,planta 2,exterior,4,200.0,1,0,Rosas,chamberi
195000,planta 2,interior,1,27.0,1,0,Trafalgar,chamberi
870000,planta 4,exterior,2,100.0,1,0,Rosas,chamberi
690000,planta 4,exterior,2,80.0,1,0,Trafalgar,chamberi
430000,planta 1,exterior,2,78.0,1,0,Arapiles,chamberi
875000,planta 2,exterior,4,208.0,1,0,Arapiles,chamberi
790000,planta 3,exterior,4,192.0,1,0,Arapiles,chamberi
1150000,planta 5,exterior,5,232.0,1,0,Vallehermoso,chamberi
745000,planta 2,exterior,4,123.0,1,0,Trafalgar,chamberi
499900,planta 2,exterior,4,97.0,1,0,Rosas,chamberi
698000,planta 7,interior,4,101.0,1,0,Trafalgar,chamberi
380000,planta 4,interior,2,54.0,1,0,Arapiles,chamberi
1224000,planta 2,exterior,6,208.0,1,0,Arapiles,chamberi
932000,planta 2,exterior,3,182.0,1,0,Arapiles,chamberi
860000,planta 1,exterior,4,152.0,1,0,Rosas,chamberi
1038300,planta 9,exterior,2,132.0,1,0,Vallehermoso,chamberi
315000,bajo,interior,2,80.0,1,0,Gaztambide,chamberi
755000,planta 3,exterior,2,125.0,1,0,Trafalgar,chamberi
1250000,planta 3,exterior,3,165.0,1,0,Trafalgar,chamberi
350000,planta 4,interior,2,75.0,1,0,Vallehermoso,chamberi
210000,planta 2,interior,1,38.0,1,0,Trafalgar,chamberi
360000,planta 1,exterior,2,60.0,1,0,Arapiles,chamberi
720000,planta 2,interior,4,162.0,1,0,Trafalgar,chamberi
1095000,planta 7,exterior,4,167.0,1,0,Arapiles,chamberi
429000,semi-sotano,exterior,2,99.0,1,0,Rosas,chamberi
795000,planta 8,exterior,3,142.0,1,0,Gaztambide,chamberi
339000,bajo,interior,3,51.0,1,0,Almagro,chamberi
981100,planta 9,,2,131.0,1,0,Vallehermoso,chamberi
339500,planta 3,interior,2,60.0,1,0,Gaztambide,chamberi
360000,planta 3,exterior,3,87.0,1,0,Quintana,ciudad lineal
360000,bajo,exterior,3,98.0,1,0,San Pascual,ciudad lineal
595000,planta 1,exterior,4,139.0,1,0,San Pascual,ciudad lineal
189000,bajo,exterior,3,62.0,1,0,Concepción,ciudad lineal
284900,planta 2,exterior,3,75.0,1,0,Quintana,ciudad lineal
309900,planta 1,exterior,3,91.0,1,0,Ventas,ciudad lineal
239900,planta 5,exterior,3,80.0,1,0,Pueblo Nuevo,ciudad lineal
295000,planta 5,exterior,2,73.0,1,0,Quintana,ciudad lineal
259000,planta 3,exterior,3,94.0,1,0,Ventas,ciudad lineal
429900,planta 6,exterior,4,125.0,1,0,Quintana,ciudad lineal
164900,planta 4,exterior,3,65.0,1,0,Ventas,ciudad lineal
235972,planta 3,exterior,3,80.0,1,0,Ventas,ciudad lineal
155000,bajo,exterior,2,60.0,1,0,Pueblo Nuevo,ciudad lineal
164000,planta 1,exterior,3,68.0,1,0,Pueblo Nuevo,ciudad lineal
292000,planta 1,interior,2,74.0,1,0,Pueblo Nuevo,ciudad lineal
237000,bajo,exterior,1,67.0,1,0,Pueblo Nuevo,ciudad lineal
230000,planta 5,exterior,2,55.0,1,0,San Pascual,ciudad lineal
225000,planta 5,exterior,2,55.0,1,0,San Pascual,ciudad lineal
340000,planta 3,exterior,3,98.0,1,0,Pueblo Nuevo,ciudad lineal
325000,planta 1,exterior,4,107.0,1,0,San Juan Bautista,ciudad lineal
643000,planta 6,exterior,4,163.0,1,0,Costillares,ciudad lineal
469000,planta 1,exterior,3,106.0,1,0,San Pascual,ciudad lineal
190000,bajo,exterior,2,58.0,1,0,Quintana,ciudad lineal
289000,planta 3,exterior,4,109.0,1,0,Quintana,ciudad lineal
320000,planta 9,exterior,3,107.0,1,0,San Pascual,ciudad lineal
172000,bajo,exterior,2,59.0,1,0,Ventas,ciudad lineal
240000,planta 9,exterior,2,73.0,1,0,Concepción,ciudad lineal
770000,planta 1,exterior,3,157.0,1,0,San Juan Bautista,ciudad lineal
624000,planta 6,exterior,4,179.0,1,0,Costillares,ciudad lineal
235000,planta 1,exterior,2,74.0,1,0,Concepción,ciudad lineal
285000,planta 6,exterior,3,90.0,1,0,San Pascual,ciudad lineal
370000,planta 4,exterior,4,89.0,1,0,San Juan Bautista,ciudad lineal
239000,planta 10,exterior,2,83.0,1,0,Concepción,ciudad lineal
420000,planta 4,exterior,2,111.0,1,0,San Juan Bautista,ciudad lineal
190000,bajo,exterior,1,74.0,1,0,Ventas,ciudad lineal
139900,planta 1,exterior,2,49.0,1,0,Pueblo Nuevo,ciudad lineal
270000,planta 7,exterior,2,73.0,1,0,Concepción,ciudad lineal
148000,bajo,exterior,3,60.0,1,0,Ventas,ciudad lineal
265000,planta 9,exterior,2,63.0,1,0,Concepción,ciudad lineal
299000,planta 4,exterior,3,85.0,1,0,Pueblo Nuevo,ciudad lineal
295000,bajo,exterior,2,73.0,1,0,Quintana,ciudad lineal
255000,planta 1,exterior,3,69.0,1,0,Ventas,ciudad lineal
650000,planta 1,exterior,3,190.0,1,0,Costillares,ciudad lineal
365000,planta 1,exterior,2,74.0,1,0,Concepción,ciudad lineal
400000,planta 5,exterior,3,104.0,1,0,Quintana,ciudad lineal
300000,planta 4,exterior,3,86.0,1,0,Pueblo Nuevo,ciudad lineal
665000,planta 1,exterior,4,149.0,1,0,Costillares,ciudad lineal
475000,planta 3,exterior,5,118.0,1,0,Ventas,ciudad lineal
340000,planta 2,exterior,3,69.0,1,0,Quintana,ciudad lineal
295000,planta 2,,2,84.0,1,0,Concepción,ciudad lineal
525000,planta 2,exterior,3,161.0,1,0,Colina,ciudad lineal
209000,planta 2,exterior,3,79.0,1,0,Ventas,ciudad lineal
355000,entreplanta,exterior,4,78.0,1,0,Quintana,ciudad lineal
620000,planta 6,exterior,4,179.0,1,0,Costillares,ciudad lineal
278000,planta 1,exterior,3,93.0,1,0,Ventas,ciudad lineal
278000,planta 1,exterior,2,93.0,1,0,Ventas,ciudad lineal
230000,planta 1,exterior,2,79.0,1,0,Ventas,ciudad lineal
339000,planta 1,exterior,2,100.0,1,0,San Juan Bautista,ciudad lineal
340000,planta 4,exterior,2,100.0,1,0,Ventas,ciudad lineal
350000,planta 5,exterior,2,73.0,1,0,Quintana,ciudad lineal
265000,planta 1,exterior,4,101.0,1,0,Ventas,ciudad lineal
498300,planta 2,exterior,4,160.0,1,0,Quintana,ciudad lineal
265000,planta 3,,3,80.0,1,0,Pueblo Nuevo,ciudad lineal
299000,planta 2,exterior,3,112.0,1,0,Pueblo Nuevo,ciudad lineal
390000,bajo,exterior,3,119.0,1,0,Quintana,ciudad lineal
190000,planta 3,,3,70.0,1,0,Pueblo Nuevo,ciudad lineal
298000,planta 3,exterior,4,96.0,1,0,Ventas,ciudad lineal
228000,planta 2,exterior,2,62.0,1,0,Ventas,ciudad lineal
599000,planta 5,exterior,4,158.0,1,0,Costillares,ciudad lineal
799000,planta 2,exterior,3,154.0,1,0,San Juan Bautista,ciudad lineal
249000,planta 1,exterior,3,74.0,1,0,Ventas,ciudad lineal
275000,planta 2,exterior,4,107.0,1,0,Pueblo Nuevo,ciudad lineal
256000,planta 8,exterior,2,56.0,1,0,Concepción,ciudad lineal
285000,bajo,exterior,1,90.0,1,0,San Pascual,ciudad lineal
229500,planta 1,exterior,3,94.0,1,0,Ventas,ciudad lineal
315000,planta 5,exterior,3,84.0,1,0,San Pascual,ciudad lineal
643000,planta 6,,4,164.0,1,0,Costillares,ciudad lineal
285000,bajo,exterior,2,90.0,1,0,San Pascual,ciudad lineal
185000,planta 7,exterior,3,76.0,1,0,Costillares,ciudad lineal
250000,bajo,exterior,3,94.0,1,0,San Juan Bautista,ciudad lineal
352500,planta 2,exterior,3,94.0,1,0,San Pascual,ciudad lineal
299000,planta 2,exterior,2,93.0,1,0,Pueblo Nuevo,ciudad lineal
249000,planta 4,exterior,2,72.0,1,0,Ventas,ciudad lineal
209900,planta 5,exterior,3,74.0,1,0,Ventas,ciudad lineal
395000,planta 2,exterior,2,78.0,1,0,Colina,ciudad lineal
643000,planta 6,exterior,4,179.0,1,0,Costillares,ciudad lineal
245000,planta 5,exterior,1,68.0,1,0,Ventas,ciudad lineal
284900,planta 4,,2,75.0,1,0,San Pascual,ciudad lineal
188000,planta 2,interior,3,65.0,1,0,Pueblo Nuevo,ciudad lineal
115200,planta 4,exterior,2,52.0,1,0,Quintana,ciudad lineal
439000,planta 1,exterior,3,137.0,1,0,Quintana,ciudad lineal
200000,bajo,exterior,2,57.0,1,0,Quintana,ciudad lineal
264000,planta 1,exterior,3,110.0,1,0,Ventas,ciudad lineal
650000,planta 2,exterior,4,114.0,1,0,Colina,ciudad lineal
545000,planta 5,exterior,2,115.0,1,0,Costillares,ciudad lineal
302500,planta 1,exterior,2,72.0,1,0,Quintana,ciudad lineal
318000,planta 5,exterior,3,84.0,1,0,San Pascual,ciudad lineal
160000,entreplanta,exterior,2,52.0,1,0,Pueblo Nuevo,ciudad lineal
299000,planta 1,exterior,1,69.0,1,0,Quintana,ciudad lineal
498300,planta 2,exterior,4,175.0,1,0,Quintana,ciudad lineal
298700,planta 2,exterior,3,81.0,1,0,San Pascual,ciudad lineal
799000,planta 2,exterior,3,156.0,1,0,San Juan Bautista,ciudad lineal
265000,planta 9,exterior,2,68.0,1,0,Concepción,ciudad lineal
220000,planta 5,exterior,3,69.0,1,0,Ventas,ciudad lineal
299000,planta 1,exterior,2,70.0,1,0,Concepción,ciudad lineal
255000,planta 2,exterior,3,82.0,1,0,Pueblo Nuevo,ciudad lineal
313500,planta 1,exterior,3,107.0,1,0,Pueblo Nuevo,ciudad lineal
279000,planta 3,exterior,3,69.0,1,0,Ventas,ciudad lineal
305000,planta 2,exterior,2,107.0,1,0,Quintana,ciudad lineal
205000,planta 2,exterior,2,55.0,1,0,Ventas,ciudad lineal
170000,planta 1,,3,64.0,1,0,Ventas,ciudad lineal
247200,bajo,,2,72.0,1,0,Pueblo Nuevo,ciudad lineal
254000,planta 9,exterior,2,65.0,1,0,Concepción,ciudad lineal
294920,planta 3,exterior,2,70.0,1,0,Concepción,ciudad lineal
285000,planta 2,exterior,1,65.0,1,0,Colina,ciudad lineal
335000,planta 1,exterior,2,84.0,1,0,Costillares,ciudad lineal
643000,planta 6,exterior,4,164.0,1,0,Costillares,ciudad lineal
363000,planta 3,exterior,4,120.0,1,0,Pueblo Nuevo,ciudad lineal
249000,bajo,exterior,3,83.0,1,0,Ventas,ciudad lineal
249999,planta 9,exterior,2,60.0,1,0,Concepción,ciudad lineal
144900,bajo,exterior,2,58.0,1,0,Ventas,ciudad lineal
595000,planta 7,exterior,4,139.0,1,0,Costillares,ciudad lineal
690000,planta 7,exterior,4,146.0,1,0,Costillares,ciudad lineal
305000,planta 1,exterior,2,116.0,1,0,Pueblo Nuevo,ciudad lineal
295000,planta 3,exterior,2,66.0,1,0,Concepción,ciudad lineal
319000,entreplanta,exterior,2,86.0,1,0,San Juan Bautista,ciudad lineal
215000,planta 3,interior,2,45.0,1,0,Concepción,ciudad lineal
370000,planta 1,exterior,2,84.0,1,0,Costillares,ciudad lineal
339000,planta 4,exterior,3,104.0,1,0,Ventas,ciudad lineal
240000,planta 8,exterior,2,75.0,1,0,Concepción,ciudad lineal
530000,planta 7,exterior,3,136.0,1,0,San Pascual,ciudad lineal
288999,planta 3,exterior,3,75.0,1,0,San Pascual,ciudad lineal
204000,planta 4,exterior,2,63.0,1,0,San Pascual,ciudad lineal
257000,planta 5,exterior,2,75.0,1,0,Concepción,ciudad lineal
197000,planta 1,,3,65.0,1,0,Ventas,ciudad lineal
670000,planta 11,exterior,4,145.0,1,0,San Juan Bautista,ciudad lineal
290000,planta 4,exterior,3,73.0,1,0,Ventas,ciudad lineal
199900,bajo,exterior,1,63.0,1,0,Ventas,ciudad lineal
380000,planta 5,exterior,2,94.0,1,0,San Pascual,ciudad lineal
375000,planta 4,exterior,2,91.0,1,0,Colina,ciudad lineal
320000,planta 2,exterior,3,80.0,1,0,Quintana,ciudad lineal
370000,planta 2,exterior,4,105.0,1,0,Pueblo Nuevo,ciudad lineal
149000,bajo,exterior,1,60.0,1,0,Concepción,ciudad lineal
500000,planta 3,exterior,4,145.0,1,0,Quintana,ciudad lineal
165000,planta 4,exterior,3,68.0,1,0,Pueblo Nuevo,ciudad lineal
300000,planta 2,exterior,3,85.0,1,0,Quintana,ciudad lineal
324900,planta 3,,3,100.0,1,0,San Pascual,ciudad lineal
127000,semi-sotano,interior,1,40.0,1,0,San Pascual,ciudad lineal
195000,planta 1,exterior,3,66.0,1,0,Ventas,ciudad lineal
179000,planta 2,exterior,1,28.0,1,0,San Pascual,ciudad lineal
179000,planta 1,exterior,2,53.0,1,0,Pueblo Nuevo,ciudad lineal
345000,planta 4,exterior,3,83.0,1,0,Concepción,ciudad lineal
375000,planta 3,exterior,3,101.0,1,0,Colina,ciudad lineal
274900,planta 3,exterior,3,70.0,1,0,San Pascual,ciudad lineal
250000,planta 1,exterior,1,44.0,1,0,Colina,ciudad lineal
290000,planta 6,exterior,3,97.0,1,0,Pueblo Nuevo,ciudad lineal
305000,planta 3,exterior,3,91.0,1,0,Ventas,ciudad lineal
639000,planta 6,exterior,4,179.0,1,0,Costillares,ciudad lineal
299000,planta 4,exterior,2,97.0,1,0,Pueblo Nuevo,ciudad lineal
335000,planta 2,exterior,3,95.0,1,0,Quintana,ciudad lineal
207000,planta 1,exterior,1,67.0,1,0,Ventas,ciudad lineal
299000,planta 3,exterior,1,42.0,1,0,Colina,ciudad lineal
285000,planta 5,exterior,3,93.0,1,0,Pueblo Nuevo,ciudad lineal
260000,planta 5,exterior,3,82.0,1,0,Ventas,ciudad lineal
395000,planta 7,exterior,3,105.0,1,0,Ventas,ciudad lineal
250000,entreplanta,exterior,3,95.0,1,0,Pueblo Nuevo,ciudad lineal
245000,planta 2,exterior,3,82.0,1,0,San Pascual,ciudad lineal
198000,planta 1,exterior,2,60.0,1,0,San Pascual,ciudad lineal
255000,planta 3,exterior,2,67.0,1,0,San Pascual,ciudad lineal
138000,planta 7,exterior,2,56.0,1,0,Pueblo Nuevo,ciudad lineal
550000,planta 1,exterior,2,100.0,1,0,San Pascual,ciudad lineal
870000,planta 18,exterior,5,180.0,1,0,Costillares,ciudad lineal
250000,planta 2,exterior,3,73.0,1,0,Ventas,ciudad lineal
290000,planta 5,exterior,3,107.0,1,0,Pueblo Nuevo,ciudad lineal
279000,planta 7,exterior,2,72.0,1,0,San Pascual,ciudad lineal
260000,planta 9,exterior,3,80.0,1,0,Concepción,ciudad lineal
384000,planta 3,exterior,3,101.0,1,0,Concepción,ciudad lineal
150000,planta 1,exterior,3,63.0,1,0,Pueblo Nuevo,ciudad lineal
165000,planta 1,exterior,1,55.0,1,0,Pueblo Nuevo,ciudad lineal
288000,planta 2,interior,1,96.0,1,0,Quintana,ciudad lineal
450000,entreplanta,exterior,4,175.0,1,0,Concepción,ciudad lineal
204000,planta 4,exterior,2,64.0,1,0,Ventas,ciudad lineal
250000,planta 3,exterior,3,82.0,1,0,San Pascual,ciudad lineal
235000,planta 7,exterior,2,65.0,1,0,San Pascual,ciudad lineal
180000,semi-sotano,exterior,1,90.0,1,0,Concepción,ciudad lineal
180000,planta 2,exterior,3,87.0,1,0,Ventas,ciudad lineal
345000,bajo,exterior,4,150.0,1,0,Costillares,ciudad lineal
450000,planta 9,exterior,2,110.0,1,0,San Pascual,ciudad lineal
279000,planta 1,exterior,2,85.0,1,0,San Pascual,ciudad lineal
324000,planta 4,exterior,2,83.0,1,0,Ventas,ciudad lineal
171937,planta 2,exterior,1,53.0,1,0,Ventas,ciudad lineal
599000,planta 4,exterior,3,127.0,1,0,San Pascual,ciudad lineal
319782,planta 2,exterior,2,93.0,1,0,Ventas,ciudad lineal
313926,bajo,exterior,2,87.0,1,0,Ventas,ciudad lineal
376992,planta 1,exterior,2,124.0,1,0,Ventas,ciudad lineal
442000,planta 4,exterior,2,106.0,1,0,Ventas,ciudad lineal
412670,planta 4,exterior,2,98.0,1,0,Ventas,ciudad lineal
348260,planta 1,exterior,2,113.0,1,0,Ventas,ciudad lineal
391898,planta 2,exterior,3,117.0,1,0,Ventas,ciudad lineal
345000,planta 1,exterior,4,109.0,1,0,Quintana,ciudad lineal
429000,planta 5,,2,94.0,1,0,San Juan Bautista,ciudad lineal
270000,planta 2,exterior,3,92.0,1,0,Quintana,ciudad lineal
600000,planta 3,exterior,3,156.0,1,0,Costillares,ciudad lineal
370000,planta 1,exterior,4,102.0,1,0,San Juan Bautista,ciudad lineal
255000,planta 8,exterior,3,74.0,1,0,Ventas,ciudad lineal
280000,planta 4,exterior,3,85.0,1,0,Concepción,ciudad lineal
194000,bajo,exterior,2,79.0,1,0,Ventas,ciudad lineal
270000,planta 7,exterior,2,65.0,1,0,Concepción,ciudad lineal
249500,planta 3,interior,4,92.0,1,0,Pueblo Nuevo,ciudad lineal
399999,planta 8,exterior,3,106.0,1,0,Quintana,ciudad lineal
275000,planta 1,exterior,3,105.0,1,0,Ventas,ciudad lineal
185000,planta 11,exterior,3,70.0,1,0,Ventas,ciudad lineal
235000,planta 5,exterior,3,80.0,1,0,Quintana,ciudad lineal
240000,planta 6,exterior,3,85.0,1,0,Ventas,ciudad lineal
245000,planta 4,exterior,2,80.0,1,0,Quintana,ciudad lineal
245000,planta 6,exterior,2,75.0,1,0,Concepción,ciudad lineal
210000,planta 1,exterior,3,80.0,1,0,Pueblo Nuevo,ciudad lineal
194500,planta 1,exterior,2,51.0,1,0,Ventas,ciudad lineal
240000,planta 1,exterior,1,35.0,1,0,Colina,ciudad lineal
575000,bajo,exterior,3,119.0,1,0,San Juan Bautista,ciudad lineal
291700,planta 1,exterior,3,97.0,1,0,Pueblo Nuevo,ciudad lineal
239000,planta 5,exterior,2,61.0,1,0,San Pascual,ciudad lineal
239000,planta 2,,2,57.0,1,0,Concepción,ciudad lineal
247000,planta 3,exterior,1,58.0,1,0,Quintana,ciudad lineal
195000,planta 1,exterior,1,49.0,1,0,Quintana,ciudad lineal
202000,planta 2,exterior,1,46.0,1,0,Quintana,ciudad lineal
792000,planta 2,exterior,5,243.0,1,0,Quintana,ciudad lineal
249000,planta 3,exterior,2,59.0,1,0,San Pascual,ciudad lineal
320000,planta 1,exterior,3,84.0,1,0,Concepción,ciudad lineal
265000,planta 2,exterior,2,80.0,1,0,Pueblo Nuevo,ciudad lineal
260000,planta 1,exterior,2,84.0,1,0,Pueblo Nuevo,ciudad lineal
509000,planta 7,exterior,3,126.0,1,0,San Pascual,ciudad lineal
175000,planta 1,exterior,3,74.0,1,0,Ventas,ciudad lineal
280000,planta 4,exterior,2,72.0,1,0,Ventas,ciudad lineal
240000,planta 1,exterior,2,77.0,1,0,Pueblo Nuevo,ciudad lineal
470000,planta 5,exterior,3,110.0,1,0,San Juan Bautista,ciudad lineal
109999,bajo,exterior,2,50.0,1,0,Pueblo Nuevo,ciudad lineal
205000,planta 2,exterior,2,76.0,1,0,Pueblo Nuevo,ciudad lineal
299000,planta 4,exterior,2,107.0,1,0,Pueblo Nuevo,ciudad lineal
250000,planta 3,exterior,2,78.0,1,0,Pueblo Nuevo,ciudad lineal
297595,entreplanta,interior,3,89.0,1,0,Pueblo Nuevo,ciudad lineal
155000,planta 3,exterior,3,70.0,1,0,Pueblo Nuevo,ciudad lineal
198000,planta 2,exterior,3,84.0,1,0,Pueblo Nuevo,ciudad lineal
269000,planta 2,exterior,3,87.0,1,0,Pueblo Nuevo,ciudad lineal
265000,planta 2,exterior,3,89.0,1,0,Pueblo Nuevo,ciudad lineal
194500,planta 5,exterior,2,54.0,1,0,Ventas,ciudad lineal
180000,bajo,interior,3,73.0,1,0,Ventas,ciudad lineal
858000,planta 1,exterior,4,168.0,1,0,San Juan Bautista,ciudad lineal
200000,bajo,exterior,1,53.0,1,0,Quintana,ciudad lineal
260000,planta 3,exterior,2,88.0,1,0,Ventas,ciudad lineal
209000,planta 10,exterior,2,65.0,1,0,Quintana,ciudad lineal
350000,planta 3,exterior,2,54.0,1,0,Colina,ciudad lineal
265000,planta 1,exterior,3,101.0,1,0,Ventas,ciudad lineal
289000,bajo,exterior,1,40.0,1,0,Ventas,ciudad lineal
232000,planta 2,exterior,3,84.0,1,0,Concepción,ciudad lineal
279999,planta 1,exterior,2,71.0,1,0,Concepción,ciudad lineal
280000,planta 2,exterior,3,72.0,1,0,Ventas,ciudad lineal
450000,planta 3,exterior,3,117.0,1,0,Quintana,ciudad lineal
525000,planta 7,exterior,3,126.0,1,0,San Pascual,ciudad lineal
199000,planta 8,exterior,3,77.0,1,0,Ventas,ciudad lineal
259000,planta 3,exterior,4,91.0,1,0,Quintana,ciudad lineal
225000,planta 8,exterior,2,75.0,1,0,Concepción,ciudad lineal
185000,planta 1,exterior,3,71.0,1,0,Pueblo Nuevo,ciudad lineal
359000,planta 4,exterior,4,135.0,1,0,Pueblo Nuevo,ciudad lineal
300000,planta 4,exterior,2,69.0,1,0,Pueblo Nuevo,ciudad lineal
643000,planta 6,exterior,4,180.0,1,0,Costillares,ciudad lineal
186000,planta 5,exterior,3,87.0,1,0,Pueblo Nuevo,ciudad lineal
230000,planta 1,exterior,3,77.0,1,0,Concepción,ciudad lineal
234000,planta 1,exterior,3,87.0,1,0,Ventas,ciudad lineal
250000,planta 1,exterior,3,84.0,1,0,Quintana,ciudad lineal
350000,planta 1,exterior,1,80.0,1,0,Quintana,ciudad lineal
240000,planta 1,exterior,3,92.0,1,0,Ventas,ciudad lineal
250000,planta 5,exterior,2,74.0,1,0,Concepción,ciudad lineal
165000,bajo,exterior,1,53.0,1,0,Pueblo Nuevo,ciudad lineal
260000,bajo,exterior,2,80.0,1,0,Concepción,ciudad lineal
229000,planta 9,exterior,2,70.0,1,0,Concepción,ciudad lineal
631000,semi-sotano,exterior,2,224.0,1,0,Colina,ciudad lineal
770000,planta 1,exterior,3,157.0,1,0,Concepción,ciudad lineal
265000,planta 4,,4,117.0,1,0,Pueblo Nuevo,ciudad lineal
205000,planta 1,exterior,3,83.0,1,0,Ventas,ciudad lineal
599000,planta 3,exterior,2,93.0,1,0,Concepción,ciudad lineal
320000,planta 1,exterior,3,79.0,1,0,San Pascual,ciudad lineal
295000,planta 6,exterior,3,80.0,1,0,Costillares,ciudad lineal
530000,planta 8,exterior,5,196.0,1,0,Concepción,ciudad lineal
264000,planta 1,exterior,2,110.0,1,0,Ventas,ciudad lineal
200000,planta 3,exterior,2,70.0,1,0,Ventas,ciudad lineal
249000,planta 5,exterior,3,76.0,1,0,Ventas,ciudad lineal
575000,planta 3,exterior,3,126.0,1,0,Costillares,ciudad lineal
360000,planta 3,exterior,3,92.0,1,0,Quintana,ciudad lineal
279000,planta 4,exterior,3,106.0,1,0,Ventas,ciudad lineal
449500,planta 2,exterior,4,132.0,1,0,Quintana,ciudad lineal
250000,planta 9,exterior,2,81.0,1,0,Concepción,ciudad lineal
229000,planta 5,exterior,2,75.0,1,0,San Pascual,ciudad lineal
495000,planta 1,exterior,4,114.0,1,0,San Juan Bautista,ciudad lineal
172500,planta 5,interior,3,67.0,1,0,Pueblo Nuevo,ciudad lineal
375000,entreplanta,exterior,4,110.0,1,0,Ventas,ciudad lineal
575000,bajo,exterior,3,104.0,1,0,San Juan Bautista,ciudad lineal
260000,planta 1,exterior,3,108.0,1,0,Pueblo Nuevo,ciudad lineal
194500,planta 5,interior,2,70.0,1,0,Ventas,ciudad lineal
159000,bajo,exterior,3,72.0,1,0,Pueblo Nuevo,ciudad lineal
349000,planta 2,exterior,3,100.0,1,0,Colina,ciudad lineal
272000,planta 2,exterior,3,81.0,1,0,Ventas,ciudad lineal
358000,bajo,exterior,4,120.0,1,0,San Pascual,ciudad lineal
136000,planta 4,exterior,3,57.0,1,0,Pueblo Nuevo,ciudad lineal
180000,bajo,exterior,2,71.0,1,0,Ventas,ciudad lineal
170000,planta 5,interior,2,54.0,1,0,Concepción,ciudad lineal
240000,planta 9,exterior,2,69.0,1,0,Concepción,ciudad lineal
190000,bajo,exterior,1,75.0,1,0,Ventas,ciudad lineal
445000,planta 4,exterior,3,110.0,1,0,Concepción,ciudad lineal
240000,planta 7,exterior,2,67.0,1,0,San Pascual,ciudad lineal
246000,planta 4,exterior,3,86.0,1,0,Pueblo Nuevo,ciudad lineal
284000,planta 4,exterior,2,68.0,1,0,San Pascual,ciudad lineal
639000,planta 6,exterior,4,164.0,1,0,Costillares,ciudad lineal
390000,planta 4,exterior,3,70.0,1,0,Concepción,ciudad lineal
239000,planta 1,exterior,2,70.0,1,0,San Pascual,ciudad lineal
550000,planta 7,exterior,3,136.0,1,0,San Pascual,ciudad lineal
225000,bajo,exterior,3,73.0,1,0,Ventas,ciudad lineal
300000,planta 3,exterior,3,90.0,1,0,Concepción,ciudad lineal
330000,planta 1,exterior,3,95.0,1,0,Concepción,ciudad lineal
250000,planta 1,interior,3,112.0,1,0,Pueblo Nuevo,ciudad lineal
299000,planta 1,exterior,2,70.0,1,0,Quintana,ciudad lineal
237000,planta 2,exterior,2,63.0,1,0,Concepción,ciudad lineal
245000,planta 15,exterior,2,75.0,1,0,Concepción,ciudad lineal
240000,planta 2,exterior,3,75.0,1,0,San Pascual,ciudad lineal
260000,planta 1,exterior,3,101.0,1,0,Concepción,ciudad lineal
150000,planta 4,exterior,2,63.0,1,0,Pueblo Nuevo,ciudad lineal
163000,planta 1,exterior,2,57.0,1,0,Pueblo Nuevo,ciudad lineal
170000,planta 5,exterior,3,63.0,1,0,Pueblo Nuevo,ciudad lineal
740000,planta 9,exterior,5,170.0,1,0,Costillares,ciudad lineal
415000,planta 2,exterior,4,132.0,1,0,Ventas,ciudad lineal
154000,planta 1,exterior,3,63.0,1,0,Pueblo Nuevo,ciudad lineal
280000,planta 2,exterior,3,108.0,1,0,Pueblo Nuevo,ciudad lineal
239000,planta 5,exterior,1,40.0,1,0,Colina,ciudad lineal
215000,planta 2,exterior,3,80.0,1,0,Ventas,ciudad lineal
330000,planta 10,exterior,3,76.0,1,0,Costillares,ciudad lineal
155000,planta 4,exterior,3,61.0,1,0,Pueblo Nuevo,ciudad lineal
388000,planta 4,exterior,3,105.0,1,0,Ventas,ciudad lineal
310000,planta 1,exterior,2,72.0,1,0,Quintana,ciudad lineal
185000,bajo,exterior,2,71.0,1,0,Ventas,ciudad lineal
229900,planta 1,exterior,2,64.0,1,0,Concepción,ciudad lineal
280000,planta 1,exterior,3,98.0,1,0,Pueblo Nuevo,ciudad lineal
