sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,buy_price_by_area,is_renewal_needed,is_new_development,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,built_year,neighbourhood,district,house_type
264.0,3,4.0,1,six,0.0,-65933,8712,0,0.0,,,1,0,1.0,1.0,in process,1,,,,,2008.0,Goya 99,Salamanca 15,Duplex
348.0,4,3.0,1,two,0.0,-51191,6322,1,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Lista 101,Salamanca 15,Apartment
266.0,4,4.0,1,five,0.0,-56775,8421,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,1.0,0.0,0.0,1.0,,Castellana 97,Salamanca 15,Apartment
372.0,5,5.0,1,four,0.0,-136080,7070,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,,,,,,Castellana 97,Salamanca 15,Apartment
119.0,3,2.0,1,four,0.0,1850,4874,0,0.0,,,0,1,1.0,1.0,E,0,,,,,,Fuente del Berro 98,Salamanca 15,Apartment
221.0,5,2.0,1,two,0.0,2457,4751,0,0.0,1.0,0.0,0,1,1.0,1.0,E,0,0.0,0.0,1.0,1.0,,Goya 99,Salamanca 15,Apartment
265.0,3,2.0,1,two,0.0,1059,4906,1,0.0,1.0,0.0,0,0,1.0,1.0,E,0,1.0,0.0,1.0,0.0,,Lista 101,Salamanca 15,Apartment
209.0,4,2.0,1,five,0.0,1451,6029,1,0.0,0.0,1.0,1,1,1.0,1.0,E,0,0.0,0.0,0.0,1.0,,Castellana 97,Salamanca 15,Apartment
194.0,4,3.0,1,two,0.0,1165,6649,0,0.0,1.0,0.0,0,1,1.0,1.0,E,0,1.0,0.0,1.0,0.0,,Recoletos 102,Salamanca 15,Apartment
65.0,1,1.0,1,zero,1.0,979,3385,0,0.0,,,0,0,1.0,1.0,E,0,,,,,,Fuente del Berro 98,Salamanca 15,Apartment
214.0,4,3.0,1,one,0.0,2514,4626,0,0.0,1.0,0.0,0,1,1.0,1.0,E,0,1.0,0.0,0.0,0.0,,Lista 101,Salamanca 15,Apartment
144.0,3,2.0,1,six,0.0,2516,6667,0,0.0,1.0,0.0,1,1,1.0,1.0,E,1,0.0,0.0,1.0,0.0,,Goya 99,Salamanca 15,Apartment
135.0,3,2.0,1,one,0.0,1920,4519,0,0.0,1.0,0.0,1,1,1.0,1.0,E,0,0.0,0.0,0.0,1.0,1967.0,Guindalera 100,Salamanca 15,Apartment
190.0,1,1.0,1,zero,1.0,2333,4211,1,0.0,,,0,0,1.0,1.0,E,0,,,,,,Castellana 97,Salamanca 15,Apartment
146.0,2,2.0,1,six,0.0,2103,4726,0,0.0,1.0,0.0,1,1,1.0,1.0,E,0,,,,,,Goya 99,Salamanca 15,Apartment
216.0,4,2.0,1,six,0.0,2514,4398,1,0.0,,,1,1,1.0,1.0,C,0,,,,,1945.0,Lista 101,Salamanca 15,Apartment
82.0,2,1.0,1,two,0.0,1781,6707,0,0.0,,,1,1,1.0,1.0,in process,0,,,,,1920.0,Castellana 97,Salamanca 15,Apartment
47.0,2,1.0,1,two,0.0,1015,4936,0,0.0,0.0,1.0,1,0,0.0,1.0,E,0,0.0,1.0,0.0,1.0,1954.0,Guindalera 100,Salamanca 15,Apartment
72.0,2,2.0,1,two,0.0,1553,6250,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,1957.0,Fuente del Berro 98,Salamanca 15,Apartment
128.0,2,2.0,1,one,0.0,2234,5859,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Goya 99,Salamanca 15,Apartment
76.0,1,1.0,0,four,0.0,1644,6447,0,0.0,,,1,1,1.0,0.0,in process,0,0.0,0.0,1.0,0.0,,Recoletos 102,Salamanca 15,Apartment
240.0,4,3.0,1,eight,0.0,-26621,8229,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,1960.0,Goya 99,Salamanca 15,Penthouse
200.0,4,2.0,1,one,0.0,-5194,8000,1,0.0,0.0,1.0,0,1,1.0,0.0,in process,0,0.0,1.0,0.0,0.0,1928.0,Recoletos 102,Salamanca 15,Apartment
372.0,3,4.0,1,six,0.0,-10943,4677,0,0.0,0.0,1.0,1,1,1.0,1.0,E,0,0.0,0.0,1.0,0.0,1940.0,Guindalera 100,Salamanca 15,Penthouse
247.0,4,2.0,1,one,0.0,-9067,6883,1,0.0,1.0,0.0,1,1,1.0,,in process,0,0.0,1.0,0.0,0.0,,Recoletos 102,Salamanca 15,Apartment
51.0,1,1.0,1,two,0.0,1262,6373,1,0.0,0.0,1.0,0,0,1.0,0.0,in process,0,0.0,0.0,1.0,0.0,,Goya 99,Salamanca 15,Apartment
110.0,2,2.0,1,six,0.0,2103,6273,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,0.0,1.0,0.0,1.0,1956.0,Lista 101,Salamanca 15,Penthouse
172.0,4,3.0,1,eight,0.0,1802,3250,0,0.0,1.0,0.0,0,1,1.0,1.0,E,1,0.0,0.0,1.0,0.0,,Guindalera 100,Salamanca 15,Apartment
150.0,4,2.0,1,six,0.0,2001,4300,1,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,0.0,1.0,1.0,0.0,1956.0,Guindalera 100,Salamanca 15,Apartment
94.0,2,1.0,1,one,0.0,1943,6596,0,0.0,,,1,0,1.0,1.0,in process,0,1.0,0.0,0.0,1.0,,Goya 99,Salamanca 15,Apartment
269.0,4,4.0,1,eight,0.0,-3649,5762,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,1,0.0,0.0,1.0,0.0,,Lista 101,Salamanca 15,Penthouse
186.0,3,2.0,1,three,0.0,-5194,8602,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,,Recoletos 102,Salamanca 15,Apartment
135.0,3,2.0,1,six,0.0,1900,8889,0,0.0,,,0,1,1.0,1.0,in process,1,,,,,,Lista 101,Salamanca 15,Penthouse
233.0,4,3.0,1,five,0.0,-8628,7253,1,0.0,1.0,0.0,0,1,1.0,1.0,in process,1,0.0,0.0,0.0,1.0,,Castellana 97,Salamanca 15,Apartment
222.0,3,3.0,1,six,0.0,-1225,6532,0,0.0,,,0,0,1.0,1.0,in process,0,1.0,0.0,1.0,1.0,,Recoletos 102,Salamanca 15,Penthouse
456.0,6,4.0,1,two,0.0,-38920,4605,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,1960.0,Goya 99,Salamanca 15,Apartment
165.0,3,3.0,1,six,0.0,-28381,12091,0,0.0,,,1,1,1.0,1.0,in process,1,0.0,1.0,0.0,0.0,,Castellana 97,Salamanca 15,Apartment
247.0,4,2.0,1,one,0.0,-9067,6883,1,0.0,1.0,0.0,0,0,1.0,1.0,F,0,0.0,1.0,0.0,1.0,1920.0,Recoletos 102,Salamanca 15,Apartment
127.0,3,2.0,1,two,0.0,1885,4685,0,0.0,,,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Goya 99,Salamanca 15,Apartment
156.0,3,3.0,1,five,0.0,1536,8013,1,0.0,1.0,0.0,0,0,1.0,1.0,D,0,1.0,1.0,1.0,0.0,1880.0,Recoletos 102,Salamanca 15,Apartment
292.0,4,3.0,1,five,0.0,-11444,5993,0,0.0,,,0,1,1.0,1.0,in process,0,,,,,1953.0,Goya 99,Salamanca 15,Apartment
272.0,4,4.0,1,two,0.0,1657,4540,1,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,1.0,0.0,0.0,1.0,,Goya 99,Salamanca 15,Apartment
130.0,3,2.0,1,eight,0.0,2192,5615,0,0.0,1.0,0.0,1,1,1.0,1.0,E,0,0.0,1.0,0.0,1.0,,Guindalera 100,Salamanca 15,Penthouse
231.0,5,1.0,1,one,0.0,-4391,6818,1,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,,Recoletos 102,Salamanca 15,Apartment
160.0,5,3.0,1,,,1610,2969,1,0.0,1.0,0.0,0,1,1.0,1.0,not indicated,0,,,,,,Guindalera 100,Salamanca 15,Apartment
247.0,4,2.0,1,one,0.0,-9067,6883,1,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,,Recoletos 102,Salamanca 15,Apartment
198.0,4,5.0,1,six,0.0,-83453,12121,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,1.0,0.0,0.0,0.0,1900.0,Recoletos 102,Salamanca 15,Apartment
135.0,3,1.0,1,four,0.0,2001,4778,1,0.0,,,0,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,1950.0,Goya 99,Salamanca 15,Apartment
240.0,5,3.0,1,two,0.0,891,5479,1,0.0,,,1,1,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,1965.0,Goya 99,Salamanca 15,Apartment
149.0,3,2.0,1,four,0.0,2402,5638,0,0.0,,,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,1925.0,Goya 99,Salamanca 15,Apartment
242.0,4,4.0,1,five,0.0,-51191,9091,1,0.0,,,0,1,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,1970.0,Recoletos 102,Salamanca 15,Apartment
423.0,5,4.0,1,seven,0.0,-833784,8983,1,0.0,,,0,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,1955.0,Recoletos 102,Salamanca 15,Apartment
85.0,2,2.0,1,four,0.0,1709,6102,0,0.0,0.0,1.0,1,0,1.0,0.0,in process,0,0.0,0.0,1.0,1.0,1911.0,Lista 101,Salamanca 15,Apartment
343.0,3,4.0,1,two,0.0,-224653,8455,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,1,0.0,1.0,0.0,0.0,1955.0,Recoletos 102,Salamanca 15,Apartment
257.0,3,4.0,1,two,0.0,-13026,6926,0,0.0,1.0,0.0,1,1,1.0,1.0,E,0,0.0,1.0,1.0,0.0,1914.0,Goya 99,Salamanca 15,Apartment
114.0,3,3.0,1,one,0.0,2452,7675,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,1.0,0.0,0.0,0.0,1933.0,Goya 99,Salamanca 15,Apartment
84.0,2,2.0,1,four,0.0,2058,7976,0,0.0,1.0,0.0,0,0,1.0,1.0,in process,0,,,,,1980.0,Castellana 97,Salamanca 15,Apartment
156.0,2,2.0,1,eight,0.0,2507,5994,1,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,1.0,0.0,0.0,1.0,,Lista 101,Salamanca 15,Penthouse
210.0,5,3.0,1,five,0.0,-51191,10476,1,0.0,1.0,0.0,0,0,1.0,1.0,in process,1,0.0,1.0,0.0,0.0,,Recoletos 102,Salamanca 15,Apartment
138.0,3,2.0,1,two,0.0,2305,5688,1,0.0,,,1,0,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,,Goya 99,Salamanca 15,Apartment
401.0,5,3.0,1,four,0.0,-58234,5611,1,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,1.0,0.0,0.0,1.0,,Castellana 97,Salamanca 15,Apartment
222.0,3,2.0,1,six,0.0,-1225,6532,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,,Recoletos 102,Salamanca 15,Apartment
138.0,3,2.0,1,two,0.0,2514,7174,0,0.0,1.0,0.0,1,1,1.0,1.0,A,1,0.0,0.0,1.0,0.0,,Goya 99,Salamanca 15,Apartment
401.0,5,4.0,1,four,0.0,-58234,5611,1,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,,,,,,Castellana 97,Salamanca 15,Apartment
119.0,2,2.0,1,zero,1.0,2324,6681,0,0.0,,,1,1,1.0,1.0,in process,0,,,,,1965.0,Recoletos 102,Salamanca 15,Apartment
208.0,3,2.0,1,,0.0,2512,4784,0,0.0,0.0,1.0,0,0,,,in process,1,0.0,1.0,0.0,1.0,1980.0,Guindalera 100,Salamanca 15,House
115.0,3,2.0,1,six,0.0,2192,6348,1,0.0,0.0,1.0,0,1,1.0,1.0,F,0,1.0,0.0,0.0,0.0,1935.0,Castellana 97,Salamanca 15,Apartment
166.0,3,3.0,1,zero,1.0,2470,5361,0,0.0,1.0,0.0,1,1,1.0,1.0,E,1,0.0,1.0,0.0,0.0,1964.0,Castellana 97,Salamanca 15,Apartment
110.0,3,2.0,1,one,0.0,1508,3909,0,0.0,0.0,1.0,0,0,1.0,1.0,not indicated,0,0.0,0.0,1.0,1.0,1971.0,Guindalera 100,Salamanca 15,Apartment
101.0,3,2.0,1,,,1781,5446,1,0.0,0.0,1.0,0,1,1.0,1.0,E,0,,,,,1953.0,Lista 101,Salamanca 15,Apartment
302.0,5,3.0,1,five,0.0,-3621,5129,0,,1.0,0.0,1,1,1.0,1.0,in process,1,,,,,1945.0,Lista 101,Salamanca 15,Apartment
135.0,3,2.0,1,seven,0.0,2512,7370,0,0.0,,,1,1,1.0,1.0,A,1,,,,,,Goya 99,Salamanca 15,Apartment
348.0,5,4.0,1,three,0.0,-20661,5460,0,0.0,,,1,0,1.0,1.0,in process,0,,,,,,Goya 99,Salamanca 15,Apartment
182.0,6,2.0,1,zero,1.0,1059,7143,1,0.0,0.0,1.0,0,0,1.0,0.0,in process,0,0.0,1.0,0.0,0.0,,Recoletos 102,Salamanca 15,Apartment
348.0,4,3.0,1,two,0.0,-51191,6322,1,0.0,1.0,0.0,0,1,1.0,1.0,D,0,0.0,0.0,1.0,0.0,2003.0,Lista 101,Salamanca 15,Apartment
118.0,2,2.0,1,four,0.0,2417,7203,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,1915.0,Goya 99,Salamanca 15,Apartment
391.0,5,4.0,1,five,0.0,-64339,5857,1,0.0,,,1,1,1.0,1.0,E,0,,,,,,Recoletos 102,Salamanca 15,Apartment
250.0,4,4.0,1,two,0.0,1059,5200,1,0.0,0.0,1.0,0,1,1.0,1.0,F,1,,,,,1948.0,Lista 101,Salamanca 15,Apartment
159.0,3,2.0,1,one,0.0,2333,5031,0,0.0,0.0,1.0,1,1,1.0,1.0,F,0,0.0,0.0,1.0,0.0,1913.0,Goya 99,Salamanca 15,Apartment
150.0,3,3.0,1,five,0.0,-1431,9733,0,0.0,0.0,1.0,1,1,1.0,0.0,E,1,0.0,1.0,0.0,0.0,2008.0,Recoletos 102,Salamanca 15,Duplex
28.0,1,1.0,1,five,0.0,1108,9464,0,0.0,0.0,1.0,1,1,1.0,0.0,E,0,0.0,0.0,1.0,0.0,1930.0,Goya 99,Salamanca 15,Apartment
75.0,2,1.0,1,two,0.0,1862,7800,0,0.0,1.0,0.0,1,1,1.0,1.0,F,1,0.0,0.0,1.0,0.0,1984.0,Lista 101,Salamanca 15,Apartment
130.0,3,3.0,1,Mezzanine,1.0,1781,4231,0,0.0,1.0,0.0,1,1,1.0,1.0,E,1,0.0,0.0,1.0,0.0,1963.0,Guindalera 100,Salamanca 15,Apartment
392.0,6,5.0,1,five,0.0,-64339,5842,1,0.0,,,0,1,1.0,1.0,not indicated,1,1.0,0.0,1.0,0.0,1959.0,Recoletos 102,Salamanca 15,Apartment
114.0,3,2.0,1,three,0.0,1894,5254,0,,1.0,0.0,0,1,1.0,1.0,in process,0,,,,,,Goya 99,Salamanca 15,Apartment
142.0,3,3.0,1,one,0.0,-1755,10387,0,0.0,1.0,0.0,1,1,1.0,1.0,E,0,0.0,0.0,0.0,1.0,1900.0,Recoletos 102,Salamanca 15,Apartment
181.0,2,2.0,0,two,0.0,2165,6354,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,1.0,1.0,0.0,2008.0,Goya 99,Salamanca 15,Apartment
242.0,4,5.0,1,four,0.0,-83453,9917,0,0.0,1.0,0.0,1,0,1.0,1.0,in process,1,,,,,,Recoletos 102,Salamanca 15,Apartment
163.0,4,2.0,1,six,0.0,-1027,8834,0,0.0,0.0,1.0,1,1,1.0,1.0,A,1,0.0,0.0,1.0,0.0,1910.0,Goya 99,Salamanca 15,Apartment
379.0,4,4.0,1,four,0.0,-2937084,13193,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,,Recoletos 102,Salamanca 15,Apartment
70.0,2,2.0,1,three,0.0,1485,6000,0,0.0,0.0,1.0,1,1,1.0,0.0,E,0,,,,,,Castellana 97,Salamanca 15,Apartment
350.0,4,3.0,1,six,0.0,-115653,7286,1,0.0,1.0,0.0,0,0,1.0,1.0,in process,0,,,,,1900.0,Recoletos 102,Salamanca 15,Apartment
231.0,4,1.0,1,one,0.0,-4391,6818,1,0.0,,,1,0,1.0,1.0,in process,0,,,,,1943.0,Recoletos 102,Salamanca 15,Apartment
152.0,2,3.0,1,four,0.0,-2333,9868,0,0.0,0.0,1.0,1,1,1.0,1.0,E,0,0.0,0.0,0.0,1.0,1889.0,Recoletos 102,Salamanca 15,Apartment
304.0,5,3.0,1,four,0.0,1059,4276,1,0.0,1.0,0.0,0,1,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,,Goya 99,Salamanca 15,Apartment
211.0,5,3.0,1,eight,0.0,-1225,6872,1,0.0,1.0,0.0,0,1,1.0,1.0,in process,1,0.0,0.0,1.0,0.0,,Castellana 97,Salamanca 15,Penthouse
230.0,3,4.0,1,one,0.0,-2214,6500,0,0.0,0.0,1.0,1,1,1.0,1.0,F,0,0.0,0.0,1.0,1.0,1934.0,Castellana 97,Salamanca 15,Apartment
132.0,3,2.0,1,one,0.0,2458,6667,0,0.0,,,1,0,1.0,1.0,in process,0,,,,,,Castellana 97,Salamanca 15,Apartment
404.0,5,6.0,1,two,0.0,-1561161,10767,0,0.0,1.0,0.0,1,0,1.0,1.0,in process,1,0.0,0.0,1.0,0.0,1959.0,Recoletos 102,Salamanca 15,Apartment
236.0,4,3.0,1,four,0.0,-24524,8263,1,0.0,,,1,0,1.0,1.0,in process,0,,,,,,Recoletos 102,Salamanca 15,Apartment
300.0,5,3.0,1,three,0.0,-38920,7000,0,,,,1,0,1.0,1.0,in process,0,,,,,,Recoletos 102,Salamanca 15,Apartment
130.0,3,2.0,1,three,0.0,2283,8615,0,0.0,,,1,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,,Recoletos 102,Salamanca 15,Apartment
185.0,3,3.0,1,five,0.0,-11444,9459,0,0.0,,,1,1,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,,Recoletos 102,Salamanca 15,Apartment
236.0,4,3.0,1,four,0.0,-24524,8263,0,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Recoletos 102,Salamanca 15,Apartment
384.0,5,3.0,1,five,0.0,-425334,8594,0,0.0,1.0,0.0,0,0,1.0,1.0,in process,1,,,,,1954.0,Castellana 97,Salamanca 15,Apartment
383.0,6,4.0,1,five,0.0,-1402943,11097,1,0.0,1.0,0.0,0,0,1.0,1.0,in process,1,,,,,1914.0,Recoletos 102,Salamanca 15,Apartment
78.0,2,1.0,1,zero,1.0,1130,3500,0,0.0,,,0,1,1.0,1.0,in process,0,0.0,0.0,1.0,1.0,1960.0,Imperial 3,Arganzuela 1,Apartment
97.0,2,2.0,1,one,0.0,1382,3866,0,0.0,0.0,1.0,0,1,1.0,1.0,E,0,0.0,0.0,1.0,0.0,1933.0,Chopera 1,Arganzuela 1,Apartment
105.0,3,2.0,1,one,0.0,1508,4095,1,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,1967.0,Chopera 1,Arganzuela 1,Apartment
85.0,2,2.0,1,two,0.0,1197,3518,1,0.0,1.0,0.0,0,0,1.0,0.0,in process,0,0.0,0.0,1.0,0.0,1970.0,Chopera 1,Arganzuela 1,Apartment
85.0,2,2.0,1,two,0.0,1197,3518,0,0.0,1.0,0.0,0,0,1.0,0.0,in process,0,0.0,0.0,1.0,0.0,1970.0,Chopera 1,Arganzuela 1,Apartment
70.0,3,1.0,1,one,0.0,1197,4271,1,0.0,0.0,1.0,0,0,1.0,1.0,not indicated,0,0.0,1.0,0.0,0.0,1960.0,Imperial 3,Arganzuela 1,Apartment
85.0,3,2.0,1,three,0.0,1395,4482,1,0.0,1.0,0.0,0,0,1.0,0.0,not indicated,0,1.0,1.0,0.0,0.0,1974.0,Acacias 5,Arganzuela 1,Apartment
25.0,0,1.0,1,two,0.0,758,6160,0,0.0,0.0,1.0,1,0,0.0,0.0,G,0,,,,,1920.0,Acacias 5,Arganzuela 1,Studio
61.0,3,1.0,1,two,0.0,1018,3820,1,0.0,0.0,1.0,0,0,1.0,,E,0,,,,,,Delicias 2,Arganzuela 1,Apartment
22.0,1,1.0,1,two,0.0,634,5545,0,0.0,0.0,1.0,0,0,,0.0,in process,0,,,,,,Palos de Moguer 6,Arganzuela 1,Apartment
129.0,3,1.0,0,five,0.0,1553,3488,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,,,,,1960.0,Palos de Moguer 6,Arganzuela 1,Apartment
120.0,4,2.0,1,four,0.0,1530,3667,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,,,,,1931.0,Palos de Moguer 6,Arganzuela 1,Apartment
22.0,0,1.0,1,three,0.0,779,7250,0,0.0,0.0,1.0,1,0,1.0,0.0,in process,0,,,,,1925.0,Delicias 2,Arganzuela 1,Studio
138.0,3,2.0,0,two,0.0,1428,2862,0,0.0,0.0,1.0,0,1,1.0,1.0,G,0,0.0,0.0,1.0,1.0,1992.0,Legazpi 4,Arganzuela 1,Apartment
99.0,3,2.0,1,two,0.0,1400,3869,0,0.0,,,0,1,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,1969.0,Chopera 1,Arganzuela 1,Apartment
45.0,1,1.0,1,one,0.0,1161,6333,0,0.0,,,1,1,1.0,1.0,E,0,,,,,2005.0,Legazpi 4,Arganzuela 1,Apartment
84.0,1,2.0,1,zero,1.0,1174,3451,0,0.0,,,1,1,1.0,1.0,E,0,,,,,,Palos de Moguer 6,Arganzuela 1,Apartment
52.0,2,2.0,1,four,0.0,1119,5173,0,0.0,0.0,1.0,1,0,0.0,1.0,E,0,0.0,0.0,1.0,0.0,1942.0,Acacias 5,Arganzuela 1,Apartment
132.0,4,2.0,1,six,0.0,1146,2114,1,0.0,1.0,0.0,1,0,1.0,1.0,not indicated,0,,,,,,Delicias 2,Arganzuela 1,Apartment
36.0,2,1.0,1,three,0.0,777,4417,1,0.0,,,0,0,0.0,0.0,in process,0,,,,,1900.0,Palos de Moguer 6,Arganzuela 1,Apartment
39.0,1,1.0,1,four,0.0,1200,7692,0,0.0,,,1,0,1.0,1.0,not indicated,1,0.0,1.0,1.0,0.0,2008.0,Delicias 2,Arganzuela 1,Apartment
95.0,4,1.0,1,five,0.0,1503,4505,0,0.0,,,0,1,1.0,0.0,in process,0,0.0,1.0,1.0,0.0,1960.0,Palos de Moguer 6,Arganzuela 1,Apartment
115.0,5,2.0,1,six,0.0,1664,4339,0,,,,1,1,1.0,1.0,F,1,,,,,,Chopera 1,Arganzuela 1,Apartment
85.0,3,1.0,1,,,1436,4689,1,0.0,0.0,1.0,0,0,1.0,1.0,E,0,1.0,1.0,0.0,0.0,1977.0,Acacias 5,Arganzuela 1,Apartment
127.0,4,2.0,1,two,0.0,1439,3149,1,0.0,1.0,0.0,0,0,1.0,1.0,not indicated,0,0.0,1.0,0.0,1.0,1957.0,Delicias 2,Arganzuela 1,Apartment
103.0,5,2.0,1,one,0.0,1250,3107,1,0.0,0.0,1.0,0,0,1.0,1.0,E,0,0.0,0.0,1.0,0.0,,Palos de Moguer 6,Arganzuela 1,Apartment
40.0,2,1.0,1,,,751,3800,0,0.0,,,0,0,1.0,0.0,F,0,0.0,0.0,1.0,0.0,,Palos de Moguer 6,Arganzuela 1,Apartment
83.0,2,2.0,1,one,0.0,1299,4096,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,1,1.0,1.0,0.0,0.0,2000.0,Legazpi 4,Arganzuela 1,Apartment
137.0,3,2.0,1,six,0.0,1587,3394,0,0.0,,,0,1,1.0,1.0,F,0,,,,,,Chopera 1,Arganzuela 1,Penthouse
40.0,2,1.0,1,one,0.0,894,4825,0,0.0,,,0,0,0.0,0.0,G,0,,,,,,Chopera 1,Arganzuela 1,Apartment
135.0,3,2.0,0,two,0.0,1553,3333,0,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,,,,,1965.0,Acacias 5,Arganzuela 1,Apartment
125.0,3,2.0,0,,,1884,4757,0,1.0,0.0,1.0,1,1,1.0,1.0,in process,0,,,,,,Imperial 3,Arganzuela 1,Apartment
83.0,2,2.0,0,,,1454,4894,0,1.0,0.0,1.0,1,1,1.0,1.0,in process,0,,,,,,Imperial 3,Arganzuela 1,Apartment
77.0,2,2.0,0,,,1401,4979,0,1.0,0.0,1.0,1,1,1.0,1.0,in process,0,,,,,,Imperial 3,Arganzuela 1,Apartment
153.0,4,2.0,1,two,0.0,1735,3464,0,0.0,0.0,1.0,1,1,1.0,1.0,E,0,0.0,0.0,1.0,0.0,1986.0,Acacias 5,Arganzuela 1,Apartment
70.0,3,1.0,1,three,0.0,1072,3600,0,0.0,0.0,1.0,1,1,1.0,0.0,in process,0,0.0,0.0,1.0,1.0,,Palos de Moguer 6,Arganzuela 1,Apartment
52.0,1,1.0,1,three,0.0,913,3827,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,,,,,,Acacias 5,Arganzuela 1,Apartment
142.0,4,2.0,1,four,0.0,1885,4190,0,0.0,,,1,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,2002.0,Palos de Moguer 6,Arganzuela 1,Apartment
76.0,2,1.0,1,two,0.0,1135,3618,0,0.0,1.0,0.0,1,1,1.0,1.0,F,0,,,,,,Chopera 1,Arganzuela 1,Apartment
130.0,4,2.0,1,zero,1.0,2115,5346,0,0.0,0.0,1.0,1,1,1.0,1.0,D,1,0.0,0.0,1.0,1.0,,Legazpi 4,Arganzuela 1,Duplex
130.0,3,2.0,1,five,0.0,1496,3269,1,0.0,1.0,0.0,1,0,1.0,1.0,in process,0,1.0,0.0,0.0,1.0,,Acacias 5,Arganzuela 1,Apartment
108.0,3,1.0,1,one,0.0,1382,3472,0,0.0,1.0,0.0,1,1,1.0,1.0,F,0,,,,,1962.0,Palos de Moguer 6,Arganzuela 1,Apartment
110.0,4,2.0,1,six,0.0,1483,3809,0,,1.0,0.0,0,1,1.0,1.0,in process,0,,,,,,Delicias 2,Arganzuela 1,Apartment
70.0,2,2.0,1,zero,1.0,1416,5571,0,,,,0,0,,1.0,in process,0,,,,,2019.0,Imperial 3,Arganzuela 1,Apartment
87.0,2,1.0,0,Mezzanine,1.0,1213,3506,0,0.0,0.0,1.0,1,1,1.0,1.0,E,1,0.0,1.0,0.0,1.0,,Legazpi 4,Arganzuela 1,Apartment
80.0,2,1.0,1,zero,1.0,1174,3625,0,0.0,0.0,1.0,1,1,1.0,1.0,E,0,0.0,1.0,0.0,1.0,1980.0,Acacias 5,Arganzuela 1,Apartment
102.0,3,2.0,0,three,0.0,1358,3578,0,0.0,1.0,0.0,1,1,1.0,0.0,in process,0,,,,,1960.0,Acacias 5,Arganzuela 1,Apartment
81.0,3,1.0,1,eight,0.0,1320,4309,0,0.0,1.0,0.0,0,1,1.0,0.0,in process,0,0.0,0.0,1.0,0.0,1960.0,Chopera 1,Arganzuela 1,Apartment
150.0,4,2.0,1,one,0.0,1941,4127,0,0.0,,,1,1,1.0,1.0,in process,1,,,,,1999.0,Delicias 2,Arganzuela 1,Apartment
