sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,neighborhood,District,HouseType
110.0,2,2.0,True,4,False,1496,425000,3864,False,False,Unknown,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Sanchinarro 62,Hortaleza 9,Apartment
320.0,3,3.0,False,4,False,2516,960000,3000,False,False,1995.0,False,True,True,True,True,True,E,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Duplex
391.0,5,5.0,True,Unknown,False,-4866,1590000,4066,False,False,2003.0,False,True,True,True,Unknown,Unknown,D,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
203.0,4,3.0,True,4,False,2470,890000,4384,False,False,2000.0,False,True,True,False,True,True,F,True,False,False,True,True,Palomas 60,Hortaleza 9,Apartment
447.0,7,7.0,True,Unknown,False,-44765,2150000,4810,True,False,Unknown,False,True,False,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
66.0,1,1.0,True,2,False,1038,240000,3636,False,False,Unknown,False,True,True,True,True,True,F,False,False,False,True,False,Canillas 58,Hortaleza 9,Apartment
183.0,3,3.0,True,1,False,2514,950000,5191,False,False,Unknown,False,True,True,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Palomas 60,Hortaleza 9,Apartment
447.0,6,4.0,True,Unknown,False,1165,1290000,2886,True,False,1990.0,False,True,True,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
755.0,6,6.0,True,Unknown,False,-17213,1850000,2450,False,False,1978.0,False,True,True,True,Unknown,Unknown,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
380.0,5,5.0,True,Unknown,False,-2214,1495000,3934,False,False,1993.0,Unknown,Unknown,True,True,Unknown,Unknown,in process,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
423.0,5,6.0,True,Unknown,Unknown,18,1380000,3262,False,False,1990.0,Unknown,Unknown,True,False,Unknown,Unknown,in process,False,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
370.0,6,6.0,True,Unknown,False,-14150,1800000,4865,False,False,1994.0,False,True,True,True,Unknown,Unknown,D,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
221.0,4,3.0,True,Unknown,False,2417,850000,3846,True,False,Unknown,Unknown,Unknown,True,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,House
126.0,2,2.0,False,7,False,1692,510900,4055,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
110.0,2,2.0,False,1,False,1482,418600,3805,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
145.0,3,2.0,False,1,False,2028,656750,4529,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Sanchinarro 62,Hortaleza 9,Apartment
700.0,5,5.0,True,Unknown,False,-17213,1850000,2643,False,False,1977.0,False,True,True,True,Unknown,Unknown,D,True,False,True,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
500.0,5,5.0,True,Unknown,False,-9067,1700000,3400,False,False,1996.0,False,True,True,True,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
650.0,6,5.0,True,Unknown,False,-17213,1850000,2846,True,False,Unknown,False,True,False,False,Unknown,Unknown,B,False,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
360.0,5,5.0,True,Unknown,Unknown,-1225,1450000,4028,False,False,2009.0,False,True,True,True,Unknown,Unknown,C,True,False,False,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
402.0,5,4.0,False,Unknown,False,452,1350000,3358,False,False,2002.0,False,True,True,True,Unknown,Unknown,E,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,House
147.0,3,2.0,True,Unknown,Unknown,1553,449900,3061,False,False,2008.0,False,True,False,False,True,True,not indicated,True,False,True,False,True,Sanchinarro 62,Hortaleza 9,Apartment
950.0,6,5.0,True,Unknown,Unknown,-886529,3850000,4053,False,False,Unknown,Unknown,Unknown,False,True,Unknown,Unknown,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
274.0,5,4.0,False,1,False,-2333,1500000,5474,False,False,Unknown,False,True,True,True,True,True,C,True,False,False,True,True,Palomas 60,Hortaleza 9,Apartment
359.0,4,3.0,True,Unknown,False,-32525,2039000,5680,False,False,1998.0,False,True,True,False,Unknown,Unknown,not indicated,True,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Chalet
391.0,5,5.0,True,Unknown,Unknown,-4866,1590000,4066,False,False,2003.0,Unknown,Unknown,False,True,Unknown,Unknown,C,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
764.0,7,8.0,True,Unknown,False,-886529,3850000,5039,False,False,2008.0,Unknown,Unknown,True,False,Unknown,Unknown,C,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
225.0,4,4.0,True,2,False,-2333,1500000,6667,False,False,2015.0,False,True,True,True,True,True,B,True,False,True,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
361.0,5,4.0,True,Unknown,False,-140,1390000,3850,False,False,1996.0,False,True,True,True,Unknown,Unknown,C,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
120.0,3,2.0,True,3,False,1736,530250,4419,False,False,Unknown,False,True,True,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Sanchinarro 62,Hortaleza 9,Apartment
145.0,3,2.0,True,Unknown,Unknown,1197,299000,2062,True,False,1950.0,Unknown,Unknown,False,False,Unknown,Unknown,not indicated,False,False,True,False,True,Canillas 58,Hortaleza 9,Chalet
257.0,5,3.0,True,Unknown,False,2369,820000,3191,False,False,1969.0,False,True,True,True,Unknown,Unknown,G,True,False,True,False,False,Canillas 58,Hortaleza 9,House
411.0,6,6.0,True,Unknown,Unknown,1113,1295000,3151,False,False,1987.0,False,True,False,False,Unknown,Unknown,in process,True,False,True,True,False,Canillas 58,Hortaleza 9,Chalet
654.0,11,9.0,True,Unknown,Unknown,-24524,1950000,2982,True,False,Unknown,False,True,False,True,Unknown,Unknown,D,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,House
901.0,6,8.0,True,Unknown,False,-1823000,4500000,4994,False,False,Unknown,Unknown,Unknown,True,False,Unknown,Unknown,D,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
394.0,5,4.0,True,Bajo,True,-1225,1450000,3680,False,False,2008.0,False,True,True,True,True,True,E,True,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Duplex
780.0,6,6.0,True,Unknown,False,-51191,2200000,2821,False,False,Unknown,Unknown,Unknown,True,True,Unknown,Unknown,A,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,House
416.0,5,5.0,True,Unknown,False,-4737,1586000,3812,False,False,Unknown,False,True,True,True,Unknown,Unknown,D,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
707.0,5,5.0,True,Unknown,False,-1059741,4000000,5658,True,False,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,D,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,House
747.0,7,7.0,True,Unknown,False,-886529,3850000,5154,False,False,2008.0,False,True,True,True,Unknown,Unknown,D,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,House
221.0,7,3.0,True,Unknown,False,2417,850000,3846,True,False,1966.0,False,True,True,True,Unknown,Unknown,C,True,False,False,True,False,Pinar del Rey 61,Hortaleza 9,House
400.0,5,6.0,True,Unknown,False,-2096,1490000,3725,False,False,2010.0,False,True,True,True,Unknown,Unknown,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
116.0,3,2.0,True,4,False,1816,565000,4871,False,False,2013.0,False,True,False,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
385.0,7,6.0,True,Unknown,Unknown,-2333,1500000,3896,False,False,1996.0,False,True,True,True,Unknown,Unknown,in process,False,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
376.0,5,5.0,True,Unknown,Unknown,2410,1075000,2859,False,False,2003.0,Unknown,Unknown,True,True,Unknown,Unknown,E,True,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Chalet
221.0,7,3.0,True,Unknown,Unknown,2417,850000,3846,True,False,1996.0,Unknown,Unknown,False,False,Unknown,Unknown,G,True,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,House
819.0,8,6.0,True,Unknown,False,-11413234,6800000,8303,True,False,1971.0,Unknown,Unknown,True,True,Unknown,Unknown,E,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
85.0,3,1.0,True,1,False,913,199000,2341,True,False,Unknown,Unknown,Unknown,True,False,False,True,not indicated,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Apartment
95.0,3,2.0,True,4,False,1187,295000,3105,True,False,Unknown,True,False,True,True,True,True,not indicated,False,False,True,False,False,Pinar del Rey 61,Hortaleza 9,Apartment
136.0,3,2.0,True,3,False,1827,570000,4191,False,False,2004.0,False,True,True,True,True,True,not indicated,True,True,False,False,True,Sanchinarro 62,Hortaleza 9,Apartment
80.0,2,2.0,True,1,False,1462,410000,5125,False,False,2011.0,False,True,True,True,True,True,D,True,Unknown,Unknown,Unknown,Unknown,Sanchinarro 62,Hortaleza 9,Apartment
360.0,5,5.0,True,Unknown,Unknown,-1866,1480000,4111,False,False,2009.0,False,True,True,True,Unknown,Unknown,C,True,False,False,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
450.0,3,5.0,True,Unknown,Unknown,-1225,1450000,3222,False,False,1990.0,Unknown,Unknown,False,True,Unknown,Unknown,E,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
400.0,5,4.0,True,Unknown,False,-14150,1800000,4500,False,False,Unknown,Unknown,Unknown,True,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
107.0,2,2.0,True,2,False,1519,435000,4065,False,False,2006.0,False,True,True,True,True,True,in process,True,False,False,False,True,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Apartment
161.0,4,2.0,True,2,False,1781,550000,3416,False,False,1998.0,Unknown,Unknown,False,True,True,True,G,True,Unknown,Unknown,Unknown,Unknown,Apóstol Santiago 57,Hortaleza 9,Apartment
134.0,3,2.0,True,4,False,1724,525000,3918,False,False,2006.0,Unknown,Unknown,False,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Sanchinarro 62,Hortaleza 9,Apartment
144.0,4,2.0,True,5,False,1862,585000,4062,False,False,Unknown,Unknown,Unknown,True,True,True,True,G,True,Unknown,Unknown,Unknown,Unknown,Sanchinarro 62,Hortaleza 9,Apartment
99.0,3,1.0,True,2,False,1161,285000,2879,False,False,1970.0,Unknown,Unknown,True,True,False,True,G,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Apartment
279.0,5,5.0,True,1,False,-2096,1490000,5341,False,False,Unknown,False,True,True,True,True,True,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
90.0,4,2.0,True,4,False,1067,250000,2778,False,False,Unknown,Unknown,Unknown,False,True,True,True,not indicated,False,False,False,False,True,Apóstol Santiago 57,Hortaleza 9,Apartment
262.0,5,4.0,False,Unknown,Unknown,2410,845000,3225,False,False,1991.0,Unknown,Unknown,True,True,Unknown,Unknown,C,True,False,False,True,False,Canillas 58,Hortaleza 9,House
111.0,3,2.0,True,3,False,1564,455000,4099,False,False,2006.0,False,True,True,True,True,True,not indicated,True,False,False,True,False,Sanchinarro 62,Hortaleza 9,Apartment
57.0,2,1.0,True,2,False,721,144000,2526,False,False,Unknown,Unknown,Unknown,True,False,False,Unknown,E,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
52.0,1,1.0,True,2,False,881,189000,3635,False,False,Unknown,Unknown,Unknown,True,True,True,True,not indicated,False,False,True,False,False,Pinar del Rey 61,Hortaleza 9,Apartment
707.0,6,6.0,True,Unknown,Unknown,-1059741,4000000,5658,False,False,1993.0,False,True,False,True,Unknown,Unknown,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
90.0,3,2.0,True,2,False,1187,295000,3278,True,False,Unknown,Unknown,Unknown,True,True,True,Unknown,not indicated,False,False,False,True,False,Canillas 58,Hortaleza 9,Apartment
92.0,2,1.0,True,1,False,1368,369000,4011,False,False,Unknown,True,False,True,True,True,True,E,False,False,True,False,False,Apóstol Santiago 57,Hortaleza 9,Apartment
132.0,4,3.0,True,7,False,1642,489000,3705,True,False,Unknown,False,True,False,True,True,True,not indicated,False,False,False,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Duplex
550.0,5,6.0,True,Unknown,False,-9067,1700000,3091,False,False,2019.0,False,True,True,True,Unknown,Unknown,in process,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
130.0,3,2.0,True,2,False,1897,600000,4615,False,False,2007.0,False,True,True,True,True,True,D,True,False,True,True,False,Sanchinarro 62,Hortaleza 9,Apartment
300.0,5,4.0,True,Unknown,Unknown,-83453,2400000,8000,False,False,Unknown,Unknown,Unknown,False,True,Unknown,Unknown,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
753.0,6,6.0,True,Unknown,False,-188041,2800000,3718,True,False,1980.0,Unknown,Unknown,True,False,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
450.0,6,4.0,True,Unknown,Unknown,-4391,1575000,3500,False,False,2001.0,False,True,True,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,House
625.0,6,7.0,True,Unknown,Unknown,-58234,2250000,3600,False,False,1993.0,False,True,True,False,Unknown,Unknown,in process,False,False,False,True,False,Canillas 58,Hortaleza 9,House
400.0,5,5.0,True,Unknown,False,1536,1250000,3125,False,False,1989.0,Unknown,Unknown,True,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Chalet
466.0,5,3.0,True,Unknown,False,-224653,2900000,6223,False,False,1979.0,Unknown,Unknown,False,True,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
278.0,4,4.0,True,1,False,-1225,1450000,5216,False,False,2006.0,Unknown,Unknown,True,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Palomas 60,Hortaleza 9,Apartment
600.0,5,5.0,True,Unknown,Unknown,-266250,3000000,5000,False,False,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
173.0,3,2.0,True,1,False,1804,560000,3237,False,False,Unknown,False,True,True,True,True,True,not indicated,True,False,False,False,True,Sanchinarro 62,Hortaleza 9,Apartment
373.0,5,6.0,True,Unknown,False,-742,1425000,3820,False,False,1973.0,False,True,True,True,Unknown,Unknown,D,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
109.0,2,2.0,True,4,False,1485,420000,3853,False,False,Unknown,Unknown,Unknown,True,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Sanchinarro 62,Hortaleza 9,Apartment
666.0,6,7.0,True,Unknown,False,-58234,2250000,3378,False,False,1994.0,False,True,True,True,Unknown,Unknown,E,True,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,House
373.0,5,5.0,True,Unknown,False,-742,1425000,3820,False,False,1993.0,False,True,True,False,Unknown,Unknown,in process,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
450.0,5,6.0,True,Unknown,Unknown,-5194,1600000,3556,False,False,Unknown,Unknown,Unknown,True,False,Unknown,Unknown,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
121.0,2,2.0,False,Bajo,True,1238,315000,2603,False,False,2007.0,False,True,True,True,True,True,E,True,False,True,False,True,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Duplex
179.0,3,2.0,True,4,False,2265,765000,4274,False,False,1994.0,False,True,True,True,True,True,E,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Penthouse
360.0,5,5.0,True,Unknown,Unknown,1912,1198000,3328,False,False,Unknown,False,True,True,False,Unknown,Unknown,not indicated,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
411.0,3,4.0,True,Unknown,False,1165,1290000,3139,False,False,Unknown,Unknown,Unknown,True,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Chalet
162.0,3,3.0,True,1,False,2514,950000,5864,False,False,2007.0,False,True,True,True,True,True,in process,True,True,True,False,False,Palomas 60,Hortaleza 9,Apartment
400.0,4,5.0,True,Unknown,False,-2333,1500000,3750,False,False,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
135.0,4,2.0,False,Unknown,False,1496,425000,3148,True,False,1960.0,False,True,False,True,Unknown,Unknown,in process,False,False,True,False,True,Apóstol Santiago 57,Hortaleza 9,Chalet
101.0,2,2.0,True,2,False,1519,435000,4307,False,False,2010.0,False,True,True,True,True,True,in process,True,False,False,True,True,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Apartment
80.0,2,1.0,True,3,False,1299,340000,4250,False,False,1993.0,False,True,False,True,True,True,in process,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
200.0,3,2.0,True,5,False,2010,649000,3245,False,False,1975.0,True,False,True,True,True,True,F,True,Unknown,Unknown,Unknown,Unknown,Palomas 60,Hortaleza 9,Apartment
450.0,5,5.0,True,Unknown,False,-65933,2300000,5111,False,False,2000.0,False,True,True,True,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
130.0,3,2.0,True,1,False,1873,590000,4538,False,False,2008.0,Unknown,Unknown,True,True,True,True,in process,True,False,False,True,True,Sanchinarro 62,Hortaleza 9,Apartment
104.0,0,2.0,False,3,False,1006,229000,2202,False,False,2007.0,False,True,True,False,True,True,in process,True,False,False,False,True,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Duplex
575.0,4,4.0,True,Unknown,Unknown,-27054,1980000,3443,False,False,1984.0,Unknown,Unknown,False,False,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
76.0,3,1.0,True,2,False,1024,235000,3092,False,False,Unknown,False,True,False,True,True,True,F,False,False,False,True,False,Pinar del Rey 61,Hortaleza 9,Apartment
80.0,3,2.0,True,1,False,1172,289000,3612,True,False,Unknown,False,True,True,True,False,True,G,False,False,True,False,False,Pinar del Rey 61,Hortaleza 9,Duplex
117.0,3,1.0,True,4,False,1275,330000,2821,False,Unknown,1971.0,Unknown,Unknown,True,False,True,True,F,False,False,False,False,True,Canillas 58,Hortaleza 9,Apartment
105.0,3,1.0,True,9,False,1248,319000,3038,True,False,1972.0,True,False,True,True,True,True,in process,False,False,False,True,False,Canillas 58,Hortaleza 9,Apartment
55.0,1,1.0,True,2,False,1161,285000,5182,False,False,Unknown,False,True,True,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Sanchinarro 62,Hortaleza 9,Apartment
371.0,7,5.0,False,Unknown,False,2347,1100000,2965,False,False,1988.0,False,True,True,True,Unknown,Unknown,in process,True,False,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,House
163.0,3,2.0,True,Unknown,False,2126,700000,4294,True,False,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,House
150.0,3,3.0,True,4,False,2170,720000,4800,False,False,1995.0,False,True,True,True,True,True,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Duplex
92.0,2,2.0,True,2,False,1323,350000,3804,True,False,1973.0,True,False,True,True,True,True,in process,False,False,True,False,False,Apóstol Santiago 57,Hortaleza 9,Apartment
148.0,3,2.0,True,1,False,1966,630000,4257,False,False,2005.0,False,True,True,True,True,True,E,True,Unknown,Unknown,Unknown,Unknown,Palomas 60,Hortaleza 9,Apartment
410.0,5,5.0,True,Unknown,False,-140,1390000,3390,False,False,1996.0,False,True,True,True,Unknown,Unknown,in process,True,False,True,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
600.0,7,8.0,False,Unknown,False,-17213,1850000,3083,False,False,1985.0,False,True,True,True,Unknown,Unknown,in process,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,House
58.0,2,1.0,True,5,False,702,139000,2397,False,Unknown,Unknown,Unknown,Unknown,False,False,False,Unknown,F,False,True,False,False,False,Pinar del Rey 61,Hortaleza 9,Apartment
111.0,4,3.0,True,Bajo,True,1146,279000,2514,False,False,1974.0,False,True,False,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Apóstol Santiago 57,Hortaleza 9,Apartment
180.0,3,2.0,True,4,False,2265,765000,4250,False,False,1992.0,False,True,True,True,True,True,F,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Penthouse
383.0,5,4.0,True,Unknown,False,2170,720000,1880,True,False,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,in process,False,False,False,True,True,Canillas 58,Hortaleza 9,House
170.0,4,2.0,False,2,False,2285,775000,4559,False,False,Unknown,Unknown,Unknown,True,True,True,True,in process,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
265.0,4,5.0,False,Unknown,False,2058,670000,2528,False,False,Unknown,Unknown,Unknown,True,True,Unknown,Unknown,not indicated,True,False,True,False,True,Valdebebas - Valdefuentes 63,Hortaleza 9,Chalet
101.0,3,2.0,True,2,False,1174,290000,2871,False,False,1997.0,False,True,False,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
389.0,4,4.0,True,Unknown,Unknown,2479,899000,2311,False,False,Unknown,False,True,False,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Palomas 60,Hortaleza 9,Chalet
57.0,1,1.0,True,7,False,773,158000,2772,False,False,Unknown,False,True,True,True,True,True,in process,False,True,False,False,True,Pinar del Rey 61,Hortaleza 9,Apartment
57.0,1,1.0,True,4,False,791,163000,2860,False,False,Unknown,False,True,False,True,True,True,in process,False,True,True,False,False,Pinar del Rey 61,Hortaleza 9,Apartment
59.0,1,1.0,True,8,False,732,147000,2492,True,False,Unknown,Unknown,Unknown,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
146.0,3,2.0,True,1,False,1943,620000,4247,False,False,2005.0,False,True,True,True,True,True,in process,True,True,False,True,False,Palomas 60,Hortaleza 9,Apartment
120.0,3,2.0,True,7,False,1549,448000,3733,False,False,Unknown,True,False,False,True,True,True,E,True,False,True,True,False,Palomas 60,Hortaleza 9,Penthouse
60.0,2,1.0,True,4,False,762,154900,2582,False,False,1959.0,Unknown,Unknown,True,True,Unknown,True,in process,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Apartment
69.0,3,1.0,True,3,False,833,175000,2536,False,False,1976.0,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Apartment
96.0,3,1.0,True,7,False,1250,320000,3333,False,Unknown,Unknown,False,True,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Apartment
78.0,1,1.0,True,Bajo,True,1122,270000,3462,False,False,2006.0,False,True,True,True,True,False,in process,True,False,False,False,True,Canillas 58,Hortaleza 9,Apartment
391.0,5,5.0,True,Unknown,Unknown,-9067,1700000,4348,False,False,1996.0,False,True,True,True,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
372.0,5,5.0,True,Unknown,Unknown,-2333,1500000,4032,False,False,Unknown,False,True,True,True,Unknown,Unknown,in process,False,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
392.0,3,4.0,True,Unknown,Unknown,-38920,2100000,5357,False,False,1978.0,False,True,False,True,Unknown,Unknown,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
420.0,5,5.0,True,Unknown,Unknown,-14150,1800000,4286,False,False,1992.0,False,True,True,True,Unknown,Unknown,in process,True,True,False,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
380.0,4,4.0,True,Unknown,Unknown,-742,1425000,3750,False,False,1993.0,False,True,True,False,Unknown,Unknown,in process,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
998.0,6,4.0,True,Unknown,Unknown,-735341,3700000,3707,False,False,1970.0,False,True,False,True,Unknown,Unknown,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
650.0,5,5.0,True,Unknown,Unknown,-1011284,3960000,6092,False,False,1978.0,False,True,True,False,Unknown,Unknown,in process,False,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
137.0,4,2.0,True,6,False,1633,485000,3540,False,False,2004.0,False,True,True,True,True,True,in process,True,True,False,True,False,Sanchinarro 62,Hortaleza 9,Apartment
275.0,3,2.0,True,4,False,2330,798000,2902,False,False,1996.0,False,True,True,True,True,True,in process,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Penthouse
141.0,3,2.0,True,4,False,1968,631000,4475,False,False,2016.0,Unknown,Unknown,True,True,True,True,in process,True,False,True,False,True,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
111.0,3,1.0,True,1,False,1346,359900,3242,False,False,1972.0,Unknown,Unknown,False,True,True,True,in process,True,False,False,True,True,Canillas 58,Hortaleza 9,Apartment
97.0,2,1.0,False,5,False,1405,385000,3969,False,False,2019.0,False,True,False,True,True,True,A,True,False,True,False,False,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
141.0,3,2.0,True,3,False,1827,570000,4043,False,False,2004.0,False,True,True,True,True,True,E,True,True,False,False,True,Sanchinarro 62,Hortaleza 9,Apartment
