price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,parking_spaces,urban_mobility_index,education_index,employment_index
109000,bajo,exterior,3,56.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
130000,planta 4,exterior,2,65.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
183500,planta 1,exterior,4,90.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
150000,bajo,exterior,2,56.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
238000,planta 4,exterior,3,75.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
129000,bajo,exterior,1,45.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
237900,planta 4,exterior,3,71.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
179000,bajo,exterior,3,90.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
182000,planta 4,exterior,3,65.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
260000,planta 1,exterior,4,110.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
169900,planta 4,exterior,3,70.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
199000,planta 2,interior,3,70.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
196000,planta 1,interior,3,70.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
240000,planta 4,exterior,3,90.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
190000,planta 2,exterior,3,92.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,847.0,4.28,10.58,10.61
145000,planta 4,exterior,3,75.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
219000,planta 3,exterior,2,82.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
179900,planta 4,exterior,3,78.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
385000,planta 1,exterior,2,114.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
320000,planta 10,exterior,3,92.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
223000,bajo,exterior,2,79.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
278000,planta 6,exterior,2,80.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
322000,planta 4,exterior,3,117.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
145000,planta 1,interior,3,72.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
125000,bajo,exterior,2,60.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
189900,planta 3,exterior,1,65.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
128600,planta 1,exterior,3,68.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
278000,planta 2,exterior,2,119.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
173000,planta 2,exterior,3,78.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
255000,planta 3,exterior,2,87.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
148000,planta 2,exterior,3,105.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
330000,planta 1,exterior,3,98.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
285000,planta 7,exterior,2,84.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
222000,planta 4,exterior,1,57.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
108000,planta 3,exterior,3,64.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
293400,planta 3,exterior,2,112.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
190000,planta 4,exterior,1,55.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
159500,planta 3,exterior,1,76.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
200000,bajo,exterior,3,112.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
174000,bajo,exterior,3,99.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
217000,planta 4,exterior,1,60.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
329900,entreplanta,exterior,3,117.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
238000,planta 1,exterior,2,77.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
225500,planta 4,exterior,2,90.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
284999,planta 7,exterior,2,84.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
259000,planta 1,exterior,4,109.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
238000,planta 1,exterior,2,74.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
255000,planta 7,exterior,3,102.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
115000,bajo,exterior,2,50.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
145000,planta 1,exterior,2,89.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
187000,planta 1,exterior,3,88.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
126000,bajo,exterior,3,116.0,0,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
248500,planta 3,exterior,2,126.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
217000,bajo,exterior,3,126.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
232300,planta 7,exterior,4,98.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
248700,planta 3,exterior,2,88.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
245000,planta 1,exterior,2,85.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
288500,planta 4,exterior,3,87.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
224900,planta 2,exterior,3,88.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
184500,planta 1,exterior,3,93.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
170000,entreplanta,exterior,1,53.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
170000,planta 3,exterior,1,53.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
109900,planta 3,exterior,2,70.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
119000,bajo,exterior,3,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
240000,planta 1,exterior,2,70.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
115000,planta 3,exterior,2,54.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
157300,planta 2,exterior,1,45.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
199000,planta 3,exterior,1,55.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
129000,planta 1,exterior,2,52.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
219900,planta 3,exterior,2,75.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
156000,planta 1,exterior,2,70.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
132000,planta 2,exterior,1,33.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
285000,planta 1,exterior,2,90.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
244000,planta 4,exterior,1,60.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
160300,planta 3,exterior,3,72.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
132000,planta 2,exterior,3,74.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
138500,planta 2,exterior,2,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
129000,planta 2,exterior,3,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
168000,planta 2,exterior,3,64.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
147000,planta 2,interior,1,90.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
232300,planta 2,exterior,2,70.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
70000,planta 1,exterior,2,50.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
220000,planta 5,exterior,1,65.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
380000,planta 4,exterior,4,136.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
130000,planta 2,exterior,3,70.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
525000,planta 8,exterior,3,133.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
285000,bajo,exterior,2,96.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
150000,bajo,exterior,1,62.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
180000,planta 1,exterior,3,74.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
239000,planta 2,exterior,3,89.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
210000,bajo,exterior,2,82.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
129000,planta 3,exterior,2,54.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
320000,planta 5,exterior,2,70.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
165000,planta 1,exterior,2,75.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
230000,planta 3,exterior,3,93.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
350000,planta 5,exterior,3,120.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
180000,planta 2,exterior,2,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
120000,planta 2,exterior,2,71.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
172500,bajo,exterior,1,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
150000,planta 3,interior,3,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
299000,planta 3,exterior,3,108.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
275000,planta 1,exterior,2,83.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
210000,entreplanta,exterior,3,96.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
335000,planta 3,exterior,3,115.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
147000,bajo,exterior,2,54.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
188000,planta 4,exterior,1,50.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
111000,planta 3,exterior,2,52.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
189000,planta 7,interior,1,43.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
165000,bajo,exterior,1,77.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
485000,planta 4,exterior,3,138.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
260000,planta 1,exterior,2,132.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
295000,planta 6,exterior,2,77.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
223000,bajo,exterior,2,132.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
609900,planta 10,exterior,3,188.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
279000,planta 5,exterior,2,71.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
310000,planta 5,exterior,2,94.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
120000,bajo,exterior,1,37.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
290000,planta 1,exterior,4,113.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
145200,planta 1,exterior,2,64.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
153800,planta 1,exterior,3,69.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
168000,planta 2,exterior,2,77.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
164900,planta 1,exterior,1,40.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
159900,planta 1,exterior,3,85.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
185000,planta 3,exterior,4,95.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
329000,planta 1,exterior,9,180.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
145200,planta 1,exterior,1,64.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
649000,planta 8,exterior,3,171.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
499000,planta 4,exterior,4,147.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
259900,planta 1,exterior,2,95.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
105000,planta 1,interior,2,55.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
249500,planta 2,exterior,2,89.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
198000,bajo,exterior,2,66.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
233500,planta 1,exterior,2,82.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
220000,planta 2,exterior,2,74.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
237500,planta 2,exterior,2,82.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
248000,planta 1,exterior,2,89.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
212500,planta 1,exterior,2,74.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
275000,bajo,exterior,2,99.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
550000,planta 6,exterior,3,119.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
249900,planta 3,exterior,3,106.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
315000,planta 5,exterior,3,119.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
99000,planta 3,exterior,3,63.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
148000,planta 2,exterior,3,64.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
411000,chalet,exterior,3,135.0,0,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
419000,chalet,exterior,3,135.0,0,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
416000,chalet,exterior,3,135.0,0,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
389900,chalet,exterior,3,135.0,0,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
163500,planta 4,exterior,3,70.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
309000,planta 1,exterior,4,107.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
170000,planta 1,exterior,2,65.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
167000,planta 1,exterior,3,87.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
195000,casa,exterior,3,115.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
209000,planta 2,exterior,3,99.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
199900,planta 6,exterior,3,90.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
259900,planta 3,exterior,2,106.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
153900,planta 3,exterior,3,82.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
195000,planta 1,exterior,3,85.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
180000,planta 1,exterior,4,98.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
199000,planta 9,exterior,2,72.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
178900,planta 5,exterior,1,59.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
439000,planta 3,exterior,4,127.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
357000,planta 3,exterior,2,204.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
389000,planta 1,exterior,3,114.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
209990,planta 3,exterior,2,68.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
647500,planta 5,exterior,3,88.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
246990,planta 1,exterior,2,97.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
199990,planta 2,exterior,2,70.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
154990,planta 3,exterior,1,52.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
145990,planta 2,exterior,1,44.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
224990,planta 4,exterior,1,73.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
249990,planta 1,exterior,3,94.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
219990,planta 4,exterior,1,69.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
162990,planta 2,exterior,1,56.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
126100,bajo,exterior,3,57.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
320000,planta 5,exterior,2,114.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
230000,planta 4,exterior,3,85.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
238000,planta 5,interior,1,92.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
119000,planta 4,exterior,1,66.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
179900,planta 1,exterior,4,95.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
278000,planta 7,exterior,2,90.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
295000,planta 5,exterior,2,108.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
200000,planta 7,exterior,3,86.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
207000,planta 6,exterior,3,90.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
175000,planta 4,exterior,1,66.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
234531,planta 3,exterior,2,64.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
395000,planta 3,exterior,3,141.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
225000,planta 1,exterior,3,114.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
169000,planta 3,exterior,3,75.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
154900,planta 2,exterior,1,56.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
116000,planta 2,exterior,1,49.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
155500,planta 2,exterior,2,66.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
121000,planta 3,exterior,2,52.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
193068,planta 2,exterior,3,109.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
385000,planta 2,exterior,3,125.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
145900,planta 3,exterior,3,75.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
220000,planta 3,exterior,1,62.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
310000,planta 5,interior,2,81.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
219900,planta 4,exterior,2,90.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
154900,planta 2,exterior,3,75.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
220000,planta 4,exterior,1,87.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
191900,planta 1,exterior,3,115.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
269000,planta 4,exterior,2,88.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
187000,planta 3,exterior,3,68.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
175000,planta 2,exterior,3,83.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
170000,planta 1,exterior,3,71.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
275000,planta 4,exterior,2,89.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
130000,planta 1,exterior,2,52.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
295000,planta 3,exterior,3,146.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
189000,planta 1,exterior,1,40.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
165000,planta 2,exterior,3,68.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
135000,planta 1,exterior,2,76.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
264900,planta 1,exterior,2,81.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
130000,planta 5,exterior,1,50.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
96000,bajo,exterior,1,50.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
149000,bajo,exterior,2,55.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
185000,planta 1,exterior,3,82.0,0,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
169000,bajo,exterior,2,80.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
199500,bajo,exterior,2,66.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
165000,bajo,exterior,1,84.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
329000,planta 5,exterior,3,120.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
166000,planta 3,exterior,3,75.0,0,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
165000,planta 1,exterior,3,60.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
109000,planta 2,exterior,2,50.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
418500,planta 1,exterior,3,129.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
149990,planta 3,exterior,1,44.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
158000,bajo,exterior,2,52.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
132000,planta 1,exterior,1,33.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
70000,bajo,exterior,1,49.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
89000,planta 5,exterior,1,64.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
