,Area,rooms,floor,price,elevator,exterior,district
13739,98.0,3,1.0,325000,True,True,arganzuela
13740,60.0,1,3.0,335000,True,False,arganzuela
13741,102.0,2,2.0,500000,True,True,arganzuela
13742,106.0,1,4.0,385000,True,True,arganzuela
13743,30.0,1,0.0,125000,True,False,arganzuela
13744,125.0,3,0.0,235000,True,True,arganzuela
13745,45.0,0,0.0,134000,False,False,arganzuela
13746,91.0,3,1.0,335000,True,True,arganzuela
13747,70.0,1,4.0,365000,True,True,arganzuela
13748,89.0,2,1.0,420000,True,True,arganzuela
13749,132.0,3,2.0,579000,True,True,arganzuela
13750,79.0,2,0.0,325000,True,True,arganzuela
13753,112.0,3,2.0,620000,True,True,arganzuela
13755,127.0,4,0.0,695000,True,True,arganzuela
13756,113.0,3,0.0,630000,True,False,arganzuela
13757,85.0,2,8.0,480000,True,True,arganzuela
13758,69.0,2,0.0,225000,True,False,arganzuela
13759,120.0,5,4.0,415000,True,True,arganzuela
13760,60.0,2,2.0,260000,True,True,arganzuela
13761,60.0,1,6.0,390000,True,True,arganzuela
13762,100.0,2,7.0,634500,True,True,arganzuela
13763,102.0,1,6.0,450000,True,True,arganzuela
13764,125.0,4,2.0,435000,True,False,arganzuela
13765,98.0,3,7.0,580000,True,True,arganzuela
13766,135.0,4,1.0,520000,True,True,arganzuela
13767,121.0,3,1.0,672000,True,False,arganzuela
13768,28.0,1,0.0,135000,True,True,arganzuela
13769,59.0,2,2.0,250000,True,False,arganzuela
13770,57.0,2,0.0,199000,False,False,arganzuela
13771,130.0,3,1.0,465000,True,True,arganzuela
13772,102.0,4,5.0,450000,True,False,arganzuela
13773,48.0,2,0.5,205000,True,False,arganzuela
13774,35.0,0,3.0,190000,False,False,arganzuela
13775,120.0,3,1.0,540000,True,True,arganzuela
13776,50.0,2,0.0,160000,True,True,arganzuela
13777,110.0,4,4.0,480000,True,True,arganzuela
13779,70.0,3,0.0,230000,True,True,arganzuela
13780,80.0,2,1.0,340000,True,False,arganzuela
13781,84.0,1,0.0,190000,True,True,arganzuela
13782,117.0,3,4.0,535000,True,True,arganzuela
13783,73.0,2,4.0,360000,True,True,arganzuela
13785,58.0,1,1.0,299000,True,False,arganzuela
13786,53.0,2,3.0,250000,True,True,arganzuela
13787,85.0,2,3.0,299000,True,True,arganzuela
13788,100.0,4,6.0,405000,True,True,arganzuela
13789,116.0,4,1.0,310000,True,True,arganzuela
13790,112.0,3,4.0,579000,True,True,arganzuela
13791,48.0,1,2.0,290000,True,True,arganzuela
13792,130.0,3,1.0,469000,True,True,arganzuela
13793,75.0,2,0.0,210000,True,False,arganzuela
13794,110.0,5,3.0,506000,True,True,arganzuela
13795,50.0,2,6.0,279000,True,False,arganzuela
13796,128.0,4,4.0,480000,True,True,arganzuela
13797,36.0,2,-0.5,115000,True,False,arganzuela
13798,52.0,1,4.0,210000,True,True,arganzuela
13799,53.0,2,3.0,199500,False,False,arganzuela
13800,110.0,4,2.0,359000,True,True,arganzuela
13801,95.0,0,0.0,240000,False,True,arganzuela
13802,50.0,1,0.0,150000,False,False,arganzuela
13803,54.0,2,5.0,249400,True,False,arganzuela
13804,65.0,2,-0.5,189000,False,True,arganzuela
13805,68.0,3,6.0,274900,True,True,arganzuela
13806,35.0,1,0.0,130000,True,True,arganzuela
13808,100.0,3,1.0,458000,True,True,arganzuela
13809,49.0,1,0.0,189000,True,True,arganzuela
13810,82.0,2,5.0,498000,True,True,arganzuela
13811,36.0,2,3.0,145000,False,False,arganzuela
13812,102.0,3,3.0,370000,True,True,arganzuela
13813,40.0,2,3.0,170000,True,False,arganzuela
13814,75.0,3,5.0,390000,True,True,arganzuela
13815,120.0,3,5.0,490000,True,True,arganzuela
13817,40.0,2,3.0,155000,False,False,arganzuela
13819,84.0,2,3.0,405000,True,True,arganzuela
13820,110.0,4,1.0,392000,True,True,arganzuela
13821,112.0,3,4.0,390000,True,True,arganzuela
13822,23.0,0,0.0,127000,False,True,arganzuela
13823,123.0,3,1.0,600000,True,True,arganzuela
13824,65.0,2,0.0,325000,False,True,arganzuela
13826,110.0,4,5.0,440000,True,True,arganzuela
13828,57.0,0,0.0,150000,False,True,arganzuela
13829,135.0,3,2.0,550000,True,False,arganzuela
13830,64.0,3,2.0,240000,True,False,arganzuela
13831,60.0,1,4.0,320000,True,True,arganzuela
13832,76.0,2,3.0,280000,True,True,arganzuela
13833,90.0,3,2.0,400000,True,True,arganzuela
13834,90.0,3,3.0,350000,True,True,arganzuela
13835,99.0,3,5.0,436100,True,True,arganzuela
13836,50.0,1,1.0,215000,True,False,arganzuela
13837,92.0,3,2.0,275000,True,False,arganzuela
13838,69.0,1,6.0,278000,True,True,arganzuela
13839,47.0,0,5.0,223000,True,True,arganzuela
13840,60.0,1,2.0,220000,False,True,arganzuela
13841,106.0,2,8.0,515000,True,True,arganzuela
13842,40.0,2,4.0,180000,False,False,arganzuela
13843,75.0,3,3.0,315000,True,True,arganzuela
13844,40.0,0,3.0,160000,True,False,arganzuela
13845,120.0,4,2.0,574990,True,True,arganzuela
13846,66.0,1,5.0,300000,True,True,arganzuela
13847,90.0,3,3.0,370000,True,True,arganzuela
13848,56.0,1,2.0,320000,True,True,arganzuela
13849,108.0,3,2.0,510000,True,True,arganzuela
13850,70.0,1,2.0,399000,True,True,arganzuela
13851,40.0,0,1.0,220000,False,False,arganzuela
13852,120.0,3,2.0,720000,True,True,arganzuela
13853,92.0,4,2.0,409000,True,False,arganzuela
13854,60.0,1,3.0,245000,True,False,arganzuela
13855,66.0,0,-0.5,149000,False,False,arganzuela
13856,130.0,3,4.0,515000,True,True,arganzuela
13857,70.0,2,0.0,290000,False,True,arganzuela
13858,118.0,3,3.0,485000,True,True,arganzuela
13859,82.0,2,9.0,500000,True,True,arganzuela
13860,35.0,1,3.0,199000,True,False,arganzuela
13861,123.0,3,5.0,355000,True,True,arganzuela
13862,90.0,4,1.0,320000,True,True,arganzuela
13863,111.0,2,2.0,540000,True,True,arganzuela
13864,56.0,2,0.0,135000,False,True,arganzuela
13865,90.0,4,2.0,400000,True,False,arganzuela
13866,41.0,1,0.0,178000,False,False,arganzuela
13867,40.0,1,3.0,199000,True,False,arganzuela
13869,95.0,2,0.0,289900,True,True,arganzuela
13870,116.0,4,6.0,350000,True,False,arganzuela
13871,54.0,1,3.0,205000,False,True,arganzuela
13872,52.0,0,0.0,180000,False,True,arganzuela
13873,38.0,0,3.0,230000,True,True,arganzuela
13874,53.0,2,2.0,170900,False,False,arganzuela
13875,61.0,2,0.0,190000,True,True,arganzuela
13876,45.0,1,4.0,295000,True,True,arganzuela
13877,116.0,3,7.0,430000,True,True,arganzuela
13878,51.0,2,3.0,274990,True,False,arganzuela
13879,110.0,4,1.0,370000,True,True,arganzuela
13880,89.0,2,1.0,395000,True,True,arganzuela
13881,48.0,0,1.0,198000,True,True,arganzuela
13882,46.0,1,3.0,230000,True,True,arganzuela
13883,110.0,3,1.0,425000,True,True,arganzuela
13884,56.0,2,1.0,249000,False,False,arganzuela
13885,89.0,3,2.0,330000,False,True,arganzuela
13886,76.0,2,4.0,325000,False,True,arganzuela
13887,120.0,3,1.0,495000,True,False,arganzuela
13888,100.0,2,3.0,470000,True,False,arganzuela
13889,95.0,2,9.0,440000,True,True,arganzuela
13890,114.0,2,1.0,298000,False,True,arganzuela
13891,95.0,2,0.0,289000,True,True,arganzuela
13892,80.0,2,5.0,365000,True,True,arganzuela
13893,43.0,3,5.0,219000,False,False,arganzuela
13894,120.0,4,0.5,410000,True,True,arganzuela
13895,57.0,2,2.0,335000,True,False,arganzuela
13896,81.0,3,4.0,315000,True,True,arganzuela
13898,90.0,3,3.0,425000,True,True,arganzuela
13899,79.0,1,5.0,340000,True,True,arganzuela
13900,53.0,3,3.0,230000,True,True,arganzuela
13901,35.0,1,1.0,124900,True,False,arganzuela
13902,115.0,3,4.0,519000,True,True,arganzuela
13903,93.0,2,2.0,340000,True,True,arganzuela
13905,58.0,2,0.0,199000,False,False,arganzuela
13906,21.0,0,3.0,139000,False,False,arganzuela
13908,126.0,3,3.0,341000,True,True,arganzuela
13909,105.0,5,1.0,380000,True,True,arganzuela
13910,125.0,3,7.0,540000,True,True,arganzuela
13911,45.0,1,3.0,156000,False,True,arganzuela
13912,45.0,1,6.0,177000,False,True,arganzuela
13913,34.0,2,0.0,120000,False,False,arganzuela
13914,42.0,1,-0.5,190000,True,False,arganzuela
13915,115.0,3,3.0,421000,True,True,arganzuela
13916,38.0,0,3.0,230000,True,False,arganzuela
13918,110.0,4,7.0,400000,True,True,arganzuela
13919,105.0,3,3.0,480000,True,True,arganzuela
13920,121.0,3,2.0,585000,True,True,arganzuela
13921,65.0,2,0.0,190000,True,True,arganzuela
13923,47.0,2,3.0,200000,True,False,arganzuela
13924,113.0,3,4.0,449000,True,True,arganzuela
13925,45.0,2,4.0,175000,False,True,arganzuela
13926,87.0,2,0.0,530000,True,True,arganzuela
13927,82.0,2,1.0,464000,True,True,arganzuela
13928,67.0,2,0.0,190000,False,True,arganzuela
13929,115.0,3,4.0,445000,True,True,arganzuela
13930,92.0,3,1.0,300000,True,True,arganzuela
13931,49.0,3,0.0,165000,True,False,arganzuela
13932,94.0,3,5.0,330000,True,True,arganzuela
13933,109.0,2,2.0,485000,True,True,arganzuela
13934,49.0,2,5.0,239400,True,True,arganzuela
13935,89.0,3,2.0,450000,True,True,arganzuela
13936,130.0,3,1.0,470000,True,False,arganzuela
13937,41.0,1,-0.5,165000,False,False,arganzuela
13938,115.0,3,0.0,380000,False,True,arganzuela
13940,114.0,3,1.0,340000,True,True,arganzuela
13941,80.0,2,1.0,335000,True,False,arganzuela
13942,110.0,4,7.0,430000,True,True,arganzuela
13943,103.0,3,3.0,365000,True,True,arganzuela
13944,83.0,2,5.0,330000,True,True,arganzuela
13946,59.0,2,0.0,190000,True,True,arganzuela
13947,45.0,2,2.0,200000,True,True,arganzuela
13948,89.0,2,5.0,398000,True,True,arganzuela
13949,63.0,2,1.0,299000,False,False,arganzuela
13950,73.0,2,0.0,325000,True,True,arganzuela
13951,70.0,2,3.0,340000,True,True,arganzuela
13952,67.0,3,1.0,255000,True,False,arganzuela
13953,45.0,1,3.0,290000,True,True,arganzuela
13954,86.0,2,2.0,385000,True,False,arganzuela
13955,71.0,1,0.0,291000,True,True,arganzuela
13956,81.0,1,0.0,332100,True,True,arganzuela
13957,34.0,2,4.0,130000,False,False,arganzuela
13959,35.0,1,3.0,149900,True,False,arganzuela
13960,50.0,2,0.0,169900,True,False,arganzuela
13962,112.0,3,3.0,439000,True,True,arganzuela
13963,85.0,2,5.0,450000,True,True,arganzuela
13964,35.0,1,0.0,189000,False,True,arganzuela
13965,112.0,3,2.0,425000,True,True,arganzuela
13966,91.0,3,7.0,299000,True,True,arganzuela
13967,94.0,2,4.0,438000,True,True,arganzuela
13968,54.0,2,3.0,245000,True,False,arganzuela
13969,105.0,4,3.0,399000,True,True,arganzuela
13971,126.0,3,4.0,420000,True,True,arganzuela
13972,112.0,2,5.0,550000,True,True,arganzuela
13973,89.0,3,1.0,367000,True,True,arganzuela
13974,102.0,5,0.5,375000,True,False,arganzuela
13975,55.0,1,4.0,325000,True,True,arganzuela
13976,112.0,3,2.0,345000,True,True,arganzuela
13977,67.0,2,5.0,239400,True,True,arganzuela
13978,74.0,1,0.0,303400,True,True,arganzuela
13979,45.0,1,0.0,192000,True,False,arganzuela
13981,78.0,2,4.0,360000,True,True,arganzuela
13982,100.0,2,0.0,225000,True,True,arganzuela
13983,115.0,3,6.0,369000,True,True,arganzuela
13984,118.0,4,3.0,400000,True,True,arganzuela
13986,67.0,2,2.0,335000,True,True,arganzuela
13987,95.0,2,4.0,458000,True,True,arganzuela
13988,70.0,2,6.0,355000,True,True,arganzuela
13989,82.0,2,2.0,430000,True,True,arganzuela
13991,130.0,3,6.0,680000,True,True,arganzuela
13992,65.0,2,5.0,355000,True,True,arganzuela
13993,74.0,2,1.0,380000,False,True,arganzuela
13994,47.0,1,0.0,195000,True,False,arganzuela
13995,110.0,3,1.0,470000,True,True,arganzuela
13996,89.0,4,1.0,365000,True,True,arganzuela
13997,102.0,3,4.0,410000,True,True,arganzuela
13998,112.0,2,1.0,510000,True,True,arganzuela
13999,25.0,0,0.0,159000,False,False,arganzuela
14000,57.0,2,2.0,280000,False,False,arganzuela
14001,53.0,2,3.0,210000,True,True,arganzuela
14002,48.0,2,4.0,300000,True,False,arganzuela
14003,45.0,1,1.0,280000,False,False,arganzuela
14004,70.0,1,3.0,285000,True,True,arganzuela
14005,121.0,3,3.0,419900,True,True,arganzuela
14006,121.0,3,5.0,410000,True,True,arganzuela
14007,120.0,2,0.0,520000,True,True,arganzuela
14008,42.0,1,-0.5,128000,True,False,arganzuela
14009,108.0,1,1.0,420000,True,True,arganzuela
14011,66.0,1,3.0,285000,True,False,arganzuela
14012,125.0,4,3.0,435000,True,True,arganzuela
14013,52.0,2,0.0,205000,True,False,arganzuela
14014,56.0,1,3.0,299000,True,True,arganzuela
14015,85.0,2,2.0,460000,True,True,arganzuela
14016,125.0,4,2.0,425000,True,False,arganzuela
14017,55.0,2,0.0,199000,True,True,arganzuela
14018,131.0,4,1.0,490000,True,True,arganzuela
14019,90.0,3,2.0,275000,True,True,arganzuela
14020,77.0,1,0.0,260000,True,True,arganzuela
14021,65.0,1,4.0,295000,True,True,arganzuela
14022,50.0,2,2.0,234900,True,False,arganzuela
14023,130.0,4,1.0,355900,True,True,arganzuela
14024,87.0,3,1.0,259000,True,False,arganzuela
14025,130.0,4,2.0,449900,True,True,arganzuela
14026,95.0,3,3.0,419900,True,True,arganzuela
14027,82.0,3,4.0,354000,True,True,arganzuela
14028,40.0,0,1.0,69000,True,False,arganzuela
14029,44.0,1,0.0,155000,True,True,arganzuela
14030,105.0,3,1.0,425000,True,True,arganzuela
14031,110.0,3,7.0,540000,True,True,arganzuela
14032,88.0,2,8.0,554000,True,True,arganzuela
14033,59.0,3,1.0,309000,False,False,arganzuela
14034,62.0,1,3.0,275000,False,True,arganzuela
14035,75.0,2,6.0,243000,True,True,arganzuela
14036,116.0,3,3.0,489900,True,True,arganzuela
14038,96.0,4,2.0,420000,True,True,arganzuela
14039,42.0,2,2.0,187000,False,False,arganzuela
14040,64.0,1,2.0,329000,True,False,arganzuela
14041,36.0,1,3.0,199000,False,False,arganzuela
14043,103.0,3,1.0,560000,True,True,arganzuela
14044,88.0,2,2.0,480000,True,True,arganzuela
14045,66.0,2,1.0,250000,True,True,arganzuela
14046,62.0,2,2.0,250000,True,False,arganzuela
14047,61.0,3,4.0,219900,True,True,arganzuela
14048,89.0,2,5.0,350000,True,True,arganzuela
14049,94.0,4,5.0,299000,True,False,arganzuela
14050,72.0,2,3.0,325000,True,True,arganzuela
14051,113.0,3,1.0,459000,True,True,arganzuela
14052,91.0,3,0.0,210000,True,True,arganzuela
14053,90.0,4,1.0,368000,True,True,arganzuela
14054,133.0,3,1.0,649000,True,True,arganzuela
14055,93.0,2,2.0,399900,True,True,arganzuela
14056,58.0,1,0.0,164400,False,True,arganzuela
14057,121.0,4,2.0,429000,True,False,arganzuela
14059,107.0,2,0.5,305000,True,True,arganzuela
14060,84.0,3,6.0,315000,True,True,arganzuela
14061,69.0,1,4.0,275000,True,True,arganzuela
14062,76.0,2,5.0,330000,True,True,arganzuela
14063,136.0,3,4.0,449000,True,True,arganzuela
14064,115.0,3,2.0,634000,True,True,arganzuela
14065,111.0,2,5.0,550000,True,True,arganzuela
14066,101.0,2,7.0,439000,True,True,arganzuela
14068,57.0,2,3.0,235000,True,False,arganzuela
14069,56.0,2,6.0,315000,True,False,arganzuela
14070,117.0,3,1.0,540000,True,True,arganzuela
14071,78.0,3,2.0,320000,True,True,arganzuela
14072,44.0,2,3.0,343000,True,True,arganzuela
14073,95.0,2,2.0,308000,True,True,arganzuela
14074,95.0,2,6.0,439000,True,True,arganzuela
14075,76.0,2,7.0,379000,True,True,arganzuela
14076,131.0,3,1.0,350000,True,True,arganzuela
14077,73.0,2,6.0,270000,True,True,arganzuela
14079,47.0,1,0.0,175000,True,False,arganzuela
14080,54.0,2,0.0,176000,False,False,arganzuela
14081,61.0,1,2.0,220000,True,False,arganzuela
14082,52.0,2,0.0,225000,False,False,arganzuela
14083,97.0,2,1.0,374000,True,True,arganzuela
14084,53.0,2,2.0,189000,False,True,arganzuela
14085,129.0,4,3.0,385000,True,True,arganzuela
14086,84.0,5,3.0,245000,False,False,arganzuela
14087,113.0,3,2.0,439000,True,True,arganzuela
14088,112.0,3,1.0,425000,True,True,arganzuela
14089,101.0,3,5.0,440000,True,True,arganzuela
14090,94.0,2,0.0,448000,True,True,arganzuela
14092,62.0,3,-0.5,208000,True,True,arganzuela
14093,21.0,0,0.0,149000,True,False,arganzuela
14094,111.0,2,1.0,367000,True,True,arganzuela
14095,114.0,4,2.0,420000,True,True,arganzuela
14096,89.0,1,0.0,310000,True,True,arganzuela
14097,120.0,4,2.0,670000,True,True,arganzuela
14098,95.0,2,6.0,559000,True,True,arganzuela
14099,120.0,3,4.0,560000,True,True,arganzuela
14100,136.0,3,2.0,759000,True,True,arganzuela
14101,106.0,2,5.0,350000,True,False,arganzuela
14102,81.0,2,1.0,315000,True,False,arganzuela
14103,52.0,2,0.0,154000,True,False,arganzuela
14104,71.0,3,6.0,275000,True,True,arganzuela
14105,26.0,0,-0.5,74000,True,False,arganzuela
14106,44.0,2,0.0,210000,True,False,arganzuela
14107,56.0,2,2.0,279900,True,True,arganzuela
14108,35.0,2,6.0,358000,True,True,arganzuela
14109,117.0,4,0.0,420000,True,True,arganzuela
14110,89.0,3,4.0,279000,True,False,arganzuela
14111,107.0,3,3.0,375000,True,True,arganzuela
14112,89.0,2,0.0,345000,True,True,arganzuela
14113,76.0,2,3.0,260000,True,False,arganzuela
14114,92.0,2,2.0,430000,True,True,arganzuela
14115,53.0,3,1.0,195000,True,True,arganzuela
14116,43.0,1,1.0,230000,True,False,arganzuela
14117,90.0,3,4.0,379000,True,True,arganzuela
14118,55.0,2,0.5,209000,False,True,arganzuela
14120,120.0,3,2.0,529000,True,True,arganzuela
14121,86.0,2,0.0,365000,False,True,arganzuela
14122,51.0,2,2.0,249900,False,True,arganzuela
14123,79.0,2,1.0,328000,True,True,arganzuela
14124,102.0,3,1.0,360000,True,True,arganzuela
14125,54.0,1,3.0,230000,True,True,arganzuela
14126,31.0,1,1.0,148000,False,False,arganzuela
14127,92.0,4,2.0,380000,True,True,arganzuela
14128,58.0,1,4.0,180000,True,False,arganzuela
14129,125.0,2,7.0,515000,True,True,arganzuela
14130,82.0,3,5.0,361500,True,True,arganzuela
14131,102.0,3,1.0,365000,True,False,arganzuela
14132,118.0,3,5.0,365000,True,True,arganzuela
14133,50.0,1,1.0,200000,True,False,arganzuela
14134,64.0,1,9.0,350000,True,True,arganzuela
14135,118.0,3,1.0,510000,True,True,arganzuela
14136,56.0,1,2.0,279900,True,True,arganzuela
14137,67.0,2,1.0,230000,True,True,arganzuela
14138,130.0,4,4.0,450000,True,True,arganzuela
14139,79.0,3,2.0,389000,True,True,arganzuela
14141,75.0,2,0.0,255000,False,True,arganzuela
14142,53.0,3,3.0,210000,True,True,arganzuela
14143,93.0,3,4.0,380000,True,False,arganzuela
14144,115.0,3,2.0,510000,True,True,arganzuela
14145,62.0,1,4.0,295000,True,True,arganzuela
14146,100.0,4,3.0,399000,True,False,arganzuela
14147,46.0,1,2.0,245000,True,False,arganzuela
14148,78.0,2,5.0,350000,True,True,arganzuela
14149,25.0,0,2.0,100000,True,False,arganzuela
14150,122.0,3,6.0,489000,True,False,arganzuela
14152,135.0,3,2.0,720000,True,True,arganzuela
14153,138.0,4,1.0,579000,True,True,arganzuela
14154,136.0,4,4.0,515000,True,True,arganzuela
14155,100.0,2,4.0,445000,True,True,arganzuela
14157,84.0,3,5.0,250000,True,False,arganzuela
14158,79.0,2,1.0,395000,True,True,arganzuela
14160,71.0,1,0.0,291000,False,True,arganzuela
14161,114.0,3,2.0,510000,True,True,arganzuela
14162,58.0,1,5.0,180000,False,False,arganzuela
14164,127.0,3,4.0,620000,True,True,arganzuela
14166,102.0,1,6.0,460000,True,True,arganzuela
14167,53.0,2,2.0,210000,True,True,arganzuela
14168,75.0,2,1.0,340000,True,False,arganzuela
14169,83.0,3,3.0,350000,True,True,arganzuela
14170,100.0,2,5.0,458000,True,True,arganzuela
14171,115.0,2,1.0,465000,True,True,arganzuela
14172,85.0,1,0.0,285000,True,False,arganzuela
14173,130.0,3,4.0,500000,True,True,arganzuela
14174,64.0,1,3.0,242100,True,True,arganzuela
14175,51.0,2,2.0,285000,True,True,arganzuela
14176,110.0,3,2.0,450000,True,True,arganzuela
14177,88.0,2,4.0,364000,True,True,arganzuela
14178,67.0,2,4.0,212000,False,True,arganzuela
14180,73.0,3,2.0,275000,True,True,arganzuela
14181,52.0,0,2.0,227000,True,True,arganzuela
14182,95.0,3,1.0,425000,True,True,arganzuela
14183,86.0,2,8.0,599000,True,True,arganzuela
14185,49.0,1,3.0,315000,True,True,arganzuela
14186,107.0,3,4.0,514000,True,True,arganzuela
14187,117.0,3,2.0,647000,True,True,arganzuela
14189,30.0,1,0.0,150800,True,True,arganzuela
14190,82.0,2,3.0,370000,True,True,arganzuela
14191,64.0,1,4.0,239000,True,False,arganzuela
14193,128.0,3,1.0,675000,True,True,arganzuela
14194,47.0,1,4.0,295000,True,True,arganzuela
14195,48.0,1,1.0,230000,False,False,arganzuela
14197,90.0,3,7.0,378000,True,True,arganzuela
14198,38.0,1,0.0,192000,True,False,arganzuela
14199,111.0,4,5.0,370000,True,True,arganzuela
14200,107.0,4,3.0,399000,True,True,arganzuela
14201,131.0,2,4.0,455000,True,True,arganzuela
14202,123.0,3,2.0,440000,True,True,arganzuela
14203,94.0,3,6.0,399000,True,True,arganzuela
14204,55.0,2,3.0,79000,False,True,villaverde
14205,70.0,3,3.0,120000,True,True,villaverde
14206,73.0,3,2.0,164000,False,True,villaverde
14207,128.0,4,5.0,285000,True,True,villa de vallecas
14208,51.0,1,7.0,135000,True,True,villa de vallecas
14209,80.0,2,5.0,189900,True,True,villa de vallecas
14210,82.0,3,3.0,150000,False,True,villa de vallecas
14211,104.0,3,2.0,495000,True,True,tetuan
14213,122.0,2,3.0,145000,True,True,usera
14214,111.0,3,3.0,239900,True,True,usera
14215,136.0,4,4.0,159000,True,True,usera
14216,100.0,4,5.0,168470,True,True,usera
14217,107.0,3,9.0,154000,True,True,usera
14218,49.0,2,0.0,115000,False,True,usera
14219,90.0,4,4.0,299990,True,True,usera
14220,93.0,3,9.0,120000,True,True,usera
14221,90.0,2,2.0,310000,True,True,tetuan
14222,99.0,2,1.0,429000,True,True,retiro
14223,78.0,3,3.0,340000,True,True,retiro
14224,59.0,3,3.0,135000,False,True,puente de vallecas
14225,53.0,2,4.0,96000,False,True,puente de vallecas
14226,65.0,3,3.0,125000,False,True,puente de vallecas
14227,73.0,3,1.0,160000,True,True,puente de vallecas
14228,69.0,3,0.5,145000,False,False,puente de vallecas
14229,118.0,4,2.0,155000,False,True,puente de vallecas
14230,57.0,2,3.0,90000,False,False,puente de vallecas
14231,63.0,2,1.0,116000,False,True,puente de vallecas
14232,72.0,3,0.0,139000,True,True,puente de vallecas
14233,74.0,3,1.0,136000,False,True,puente de vallecas
14234,90.0,3,3.0,209000,True,True,puente de vallecas
14235,134.0,4,2.0,355000,True,True,moratalaz
14236,77.0,3,3.0,238000,True,True,latina
14237,67.0,3,3.0,260000,True,True,latina
14238,104.0,3,5.0,305000,True,True,latina
14239,40.0,1,1.0,119000,False,False,latina
14240,72.0,2,4.0,137000,False,True,latina
14241,60.0,2,0.0,134000,True,True,latina
14242,107.0,3,2.0,239900,True,True,latina
14243,80.0,2,5.0,189000,True,True,latina
14244,90.0,3,1.0,230000,False,True,latina
14245,70.0,3,6.0,168000,True,True,latina
14246,54.0,2,0.0,130000,False,True,latina
14253,120.0,2,1.0,590000,True,True,chamberi
14255,119.0,3,5.0,590000,True,True,centro
14256,135.0,3,1.0,550000,True,False,centro
14257,71.0,1,2.0,520000,True,True,centro
14258,139.0,2,3.0,795000,True,True,centro
14259,130.0,2,4.0,570000,False,True,centro
14263,91.0,3,3.0,300000,True,False,arganzuela
14264,53.0,2,3.0,205000,True,False,arganzuela
14265,53.0,2,2.0,189900,False,True,arganzuela
14266,85.0,2,0.5,325000,True,False,arganzuela
14268,48.0,1,2.0,179900,True,True,barajas
14270,70.0,3,3.0,154900,True,True,villaverde
14271,120.0,3,7.0,320000,True,True,villaverde
14272,82.0,3,6.0,133000,True,True,villaverde
14273,119.0,3,4.0,141000,True,True,villaverde
14274,56.0,3,3.0,119000,True,True,villaverde
14275,70.0,2,1.0,89990,True,True,villaverde
14276,100.0,3,5.0,279000,True,True,villaverde
14277,69.0,3,3.0,138000,False,True,villaverde
14278,64.0,2,2.0,99950,False,True,villaverde
14279,132.0,4,0.0,275000,True,True,villaverde
14280,111.0,4,4.0,240000,True,True,villaverde
14281,89.0,3,1.0,138000,True,True,villaverde
14283,70.0,2,0.0,125000,False,True,villaverde
14284,62.0,3,3.0,109000,False,True,villaverde
14285,70.0,3,2.0,135000,False,True,villaverde
14286,83.0,2,4.0,115000,False,True,villaverde
14287,77.0,3,1.0,100000,False,False,villaverde
14288,112.0,2,1.0,235000,True,True,villaverde
14289,65.0,3,1.0,123400,False,True,villaverde
14290,108.0,3,3.0,230000,True,True,villaverde
14291,95.0,3,4.0,309000,True,True,villaverde
14292,82.0,2,1.0,234500,True,True,vicalvaro
14293,126.0,4,2.0,298800,True,True,vicalvaro
14294,112.0,3,2.0,263500,True,True,vicalvaro
14296,87.0,3,0.0,275458,True,True,vicalvaro
14297,114.0,3,1.0,239988,True,True,vicalvaro
14298,116.0,3,2.0,242413,True,True,vicalvaro
14299,57.0,2,4.0,115000,False,True,vicalvaro
14300,81.0,4,3.0,150000,False,True,vicalvaro
14301,88.0,3,3.0,283495,True,True,vicalvaro
14302,82.0,3,2.0,266638,True,True,vicalvaro
14303,99.0,3,0.0,219900,True,True,vicalvaro
14304,95.0,3,2.0,169900,False,True,vicalvaro
14305,54.0,1,2.0,165000,True,True,villa de vallecas
14306,85.0,2,5.0,265000,True,True,villa de vallecas
14307,120.0,3,3.0,349000,True,True,villa de vallecas
14309,102.0,3,2.0,220000,True,True,villa de vallecas
14310,132.0,3,2.0,350800,True,True,villa de vallecas
14311,132.0,3,1.0,345800,True,True,villa de vallecas
14312,133.0,3,1.0,347100,True,True,villa de vallecas
14313,81.0,2,4.0,259000,True,True,villa de vallecas
14315,101.0,3,4.0,236000,True,True,villa de vallecas
14316,70.0,2,6.0,179900,True,True,villa de vallecas
14317,75.0,3,3.0,187000,True,True,villa de vallecas
14318,70.0,3,2.0,149900,False,True,villa de vallecas
14319,58.0,1,1.0,240000,True,False,tetuan
14326,101.0,2,6.0,525000,True,True,tetuan
14327,66.0,2,1.0,210000,True,True,tetuan
14329,54.0,1,1.0,235000,False,True,tetuan
14330,72.0,2,1.0,349000,False,True,tetuan
14331,65.0,2,1.0,250000,False,True,tetuan
14332,47.0,1,4.0,185000,True,True,tetuan
14334,82.0,3,4.0,399000,True,True,tetuan
14335,128.0,3,5.0,590000,True,True,tetuan
14337,76.0,3,1.0,291000,True,True,usera
14338,90.0,3,4.0,189900,True,True,usera
14340,110.0,3,4.0,127500,True,True,usera
14341,100.0,2,7.0,230000,True,True,usera
14342,69.0,2,0.5,169500,False,True,usera
14343,75.0,3,4.0,159000,False,True,usera
14344,43.0,2,3.0,112000,False,True,usera
14345,70.0,3,1.0,139900,False,True,usera
14346,61.0,2,1.0,128000,True,True,usera
14347,74.0,2,0.0,138000,False,True,usera
14348,123.0,3,1.0,210000,False,True,usera
