Area,rooms,floor,price,elevator,exterior,district
88.0,2,3.0,500000,True,True,Chamartín 5
127.0,2,0.0,279000,True,True,Chamartín 5
91.0,2,4.0,390000,True,False,Chamartín 5
74.0,1,7.0,650000,True,True,Chamartín 5
32.0,1,0.0,198000,True,True,Chamartín 5
34.0,1,0.0,209000,True,True,Chamartín 5
85.0,1,3.0,620000,True,False,Chamartín 5
126.0,3,4.0,430000,True,True,Chamartín 5
216.0,4,2.0,1080000,True,True,Chamartín 5
166.0,4,1.0,850000,True,True,Chamartín 5
90.0,2,7.0,399000,True,True,Chamartín 5
118.0,3,0.5,547000,True,True,Chamartín 5
87.0,3,2.0,370000,True,True,Chamartín 5
226.0,0,0.0,595000,True,True,Chamartín 5
83.0,2,6.0,500000,True,True,Chamartín 5
59.0,2,3.0,175000,False,True,Chamartín 5
74.0,1,7.0,600000,True,True,Chamartín 5
58.0,1,1.0,500000,True,True,Chamartín 5
131.0,3,5.0,459900,True,True,Chamartín 5
89.0,3,2.0,335000,True,True,Chamartín 5
123.0,2,6.0,465000,True,True,Chamartín 5
122.0,2,8.0,795000,True,True,Chamartín 5
48.0,0,2.0,255000,True,True,Chamartín 5
46.0,0,1.0,250000,True,False,Chamartín 5
58.0,1,3.0,262500,False,True,Chamartín 5
103.0,2,4.0,449000,True,True,Chamartín 5
80.0,3,3.0,310000,True,False,Chamartín 5
60.0,1,0.5,249000,True,True,Chamartín 5
64.0,1,0.0,600000,True,True,Chamartín 5
140.0,3,1.0,498000,True,True,Chamartín 5
140.0,2,3.0,559000,True,True,Chamartín 5
140.0,3,2.0,517075,True,True,Chamartín 5
72.0,1,3.0,650000,True,True,Chamartín 5
210.0,5,0.0,875000,True,True,Chamartín 5
80.0,1,8.0,600000,True,True,Chamartín 5
70.0,2,0.0,299000,False,False,Chamartín 5
97.0,1,1.0,750000,True,True,Chamartín 5
84.0,3,1.0,360000,True,False,Chamartín 5
179.0,3,4.0,750000,True,True,Chamartín 5
76.0,3,0.0,275000,False,True,Chamartín 5
92.0,3,2.0,450000,True,True,Chamartín 5
87.0,2,1.0,649000,True,True,Chamartín 5
45.0,2,2.0,195000,False,False,Chamartín 5
50.0,1,3.0,385000,True,True,Chamartín 5
76.0,3,4.0,320000,True,True,Chamartín 5
225.0,4,6.0,799000,True,True,Chamartín 5
125.0,4,4.0,600000,True,True,Chamartín 5
60.0,1,1.0,450000,True,True,Chamartín 5
138.0,2,9.0,730000,True,True,Chamartín 5
90.0,3,4.0,525000,True,True,Chamartín 5
37.0,1,4.0,199000,True,False,Chamartín 5
61.0,1,3.0,310000,True,True,Chamartín 5
60.0,2,-0.5,175000,True,True,Chamartín 5
80.0,2,2.0,325000,False,True,Chamartín 5
55.0,2,0.0,225000,False,True,Chamartín 5
87.0,4,4.0,400000,True,False,Chamartín 5
92.0,3,5.0,365000,True,False,Chamartín 5
130.0,2,0.0,270000,True,True,Chamartín 5
150.0,3,6.0,875000,True,True,Chamartín 5
91.0,2,3.0,525000,True,True,Chamartín 5
81.0,3,3.0,460000,True,True,Chamartín 5
102.0,3,1.0,427000,True,True,Chamartín 5
153.0,3,2.0,730000,True,True,Chamartín 5
250.0,5,7.0,950000,True,True,Chamartín 5
130.0,3,4.0,740000,True,True,Chamartín 5
140.0,2,2.0,1190000,True,True,Chamartín 5
79.0,2,6.0,455000,True,True,Chamartín 5
65.0,2,0.0,222000,True,True,Chamartín 5
89.0,4,1.0,374000,True,True,Chamartín 5
96.0,3,6.0,415000,True,True,Chamartín 5
43.0,1,1.0,179900,False,False,Chamartín 5
147.0,6,4.0,655000,True,True,Chamartín 5
50.0,1,4.0,385000,True,True,Chamartín 5
147.0,3,4.0,725000,True,True,Chamartín 5
90.0,2,7.0,398000,True,True,Chamartín 5
43.0,1,-0.5,175000,False,False,Chamartín 5
110.0,1,0.0,375000,False,True,Chamartín 5
71.0,3,1.0,300000,True,True,Chamartín 5
94.0,3,2.0,490000,True,True,Chamartín 5
110.0,3,2.0,395000,True,True,Chamartín 5
65.0,3,2.0,360000,False,True,Chamartín 5
150.0,3,1.0,895000,True,True,Chamartín 5
205.0,5,9.0,1000000,True,True,Chamartín 5
120.0,1,4.0,570000,True,True,Chamartín 5
100.0,4,4.0,365000,True,False,Chamartín 5
160.0,4,3.0,750000,True,True,Chamartín 5
169.0,4,4.0,850000,True,True,Chamartín 5
70.0,2,1.0,429000,True,False,Chamartín 5
100.0,2,2.0,775000,True,True,Chamartín 5
40.0,0,2.0,228000,True,False,Chamartín 5
112.0,2,3.0,550000,True,True,Chamartín 5
85.0,2,2.0,325000,False,True,Chamartín 5
100.0,2,5.0,700000,True,True,Chamartín 5
50.0,0,1.0,250000,True,True,Chamartín 5
160.0,3,3.0,760000,True,True,Chamartín 5
110.0,3,4.0,439000,True,True,Chamartín 5
76.0,3,4.0,395000,True,True,Chamartín 5
74.0,3,2.0,380000,True,False,Chamartín 5
68.0,2,2.0,236000,True,True,Chamartín 5
76.0,3,4.0,325000,True,True,Chamartín 5
141.0,5,1.0,540000,True,True,Chamartín 5
50.0,1,6.0,280000,True,True,Chamartín 5
89.0,2,3.0,342000,True,True,Chamartín 5
113.0,2,0.5,380000,True,True,Chamartín 5
51.0,1,1.0,400000,True,True,Chamartín 5
68.0,2,0.0,251000,True,True,Chamartín 5
89.0,3,1.0,360000,True,True,Chamartín 5
73.0,2,3.0,295000,False,True,Chamartín 5
85.0,1,6.0,601012,True,True,Chamartín 5
100.0,2,3.0,410000,True,True,Chamartín 5
108.0,4,3.0,415000,True,True,Chamartín 5
80.0,2,6.0,480000,True,True,Chamartín 5
180.0,4,3.0,990000,True,True,Chamartín 5
90.0,2,7.0,450000,True,True,Chamartín 5
55.0,0,0.5,235000,True,True,Chamartín 5
122.0,3,0.0,596000,False,True,Chamartín 5
110.0,0,0.0,375000,False,True,Chamartín 5
82.0,1,6.0,329000,True,True,Chamartín 5
100.0,3,4.0,550000,True,True,Chamartín 5
95.0,3,3.0,425000,True,True,Chamartín 5
169.0,4,7.0,750000,True,True,Chamartín 5
90.0,3,4.0,330000,True,True,Chamartín 5
72.0,1,2.0,490000,True,True,Chamartín 5
111.0,4,2.0,385000,True,False,Chamartín 5
96.0,3,3.0,420000,False,True,Chamartín 5
65.0,2,0.0,260000,False,True,Chamartín 5
85.0,1,7.0,600000,True,True,Chamartín 5
96.0,3,0.5,675000,False,True,Chamartín 5
65.0,2,4.0,240000,True,True,Chamartín 5
82.0,3,3.0,450000,True,False,Chamartín 5
140.0,4,3.0,640000,True,True,Chamartín 5
82.0,1,5.0,370000,True,False,Chamartín 5
101.0,3,1.0,406000,True,True,Chamartín 5
129.0,2,3.0,975000,True,True,Chamartín 5
81.0,3,2.0,450000,True,True,Chamartín 5
93.0,3,1.0,530000,True,True,Chamartín 5
45.0,1,2.0,200000,True,True,Chamartín 5
57.0,2,-0.5,239000,True,True,Chamartín 5
215.0,3,0.0,1150000,True,True,Chamartín 5
49.0,1,0.5,210000,False,True,Chamartín 5
180.0,5,5.0,770000,True,True,Chamartín 5
201.0,4,5.0,695000,True,True,Chamartín 5
82.0,2,1.0,331000,True,False,Chamartín 5
80.0,2,2.0,401000,True,True,Chamartín 5
145.0,4,4.0,650000,True,True,Chamartín 5
90.0,2,0.0,365000,True,True,Chamartín 5
220.0,5,8.0,1000000,True,True,Chamartín 5
98.0,3,1.0,475000,False,True,Chamartín 5
86.0,2,0.0,320000,True,False,Chamartín 5
120.0,3,3.0,470000,True,True,Chamartín 5
100.0,3,7.0,530000,True,True,Chamartín 5
80.0,3,2.0,350000,True,True,Chamartín 5
160.0,4,4.0,790000,True,True,Chamartín 5
91.0,1,3.0,470000,True,True,Chamartín 5
85.0,3,4.0,320000,True,True,Chamartín 5
184.0,3,1.0,1125000,True,True,Chamartín 5
59.0,1,7.0,378500,True,True,Chamartín 5
66.0,2,0.0,420000,True,True,Chamartín 5
116.0,2,6.0,775000,True,True,Chamartín 5
75.0,3,7.0,485000,True,False,Chamartín 5
92.0,1,0.0,360000,True,True,Chamartín 5
90.0,2,4.0,360570,True,True,Chamartín 5
109.0,3,2.0,637912,False,True,Chamartín 5
47.0,1,6.0,239000,True,False,Chamartín 5
251.0,4,3.0,1100000,True,True,Chamartín 5
90.0,4,1.0,374500,True,True,Chamartín 5
108.0,4,1.0,424000,False,True,Chamartín 5
75.0,2,2.0,365000,False,True,Chamartín 5
93.0,3,2.0,540000,True,True,Chamartín 5
140.0,4,5.0,610000,True,True,Chamartín 5
65.0,1,5.0,370000,True,True,Chamartín 5
108.0,3,0.5,349000,True,True,Chamartín 5
65.0,1,1.0,299000,False,True,Chamartín 5
71.0,2,8.0,350000,True,True,Chamartín 5
75.0,2,4.0,283500,False,True,Chamartín 5
100.0,3,6.0,420000,True,False,Chamartín 5
151.0,4,3.0,640000,True,True,Chamartín 5
145.0,4,3.0,640000,True,True,Chamartín 5
81.0,1,5.0,370000,True,False,Chamartín 5
162.0,4,4.0,650000,True,True,Chamartín 5
130.0,5,5.0,630000,True,True,Chamartín 5
79.0,3,3.0,406000,True,True,Chamartín 5
100.0,1,3.0,399000,True,True,Chamartín 5
154.0,3,1.0,799000,True,True,Chamartín 5
135.0,3,1.0,800000,True,True,Chamartín 5
171.0,2,6.0,640000,True,True,Chamartín 5
85.0,3,6.0,650000,True,True,Chamartín 5
40.0,2,3.0,205000,True,True,Chamartín 5
77.0,3,4.0,330000,True,False,Chamartín 5
131.0,3,5.0,460000,True,True,Chamartín 5
110.0,3,2.0,506000,True,True,Chamartín 5
86.0,3,3.0,410000,True,True,Chamartín 5
145.0,3,1.0,695000,True,True,Chamartín 5
141.0,3,7.0,610000,True,True,Chamartín 5
55.0,1,5.0,255000,True,False,Chamartín 5
65.0,3,3.0,235000,True,True,Chamartín 5
163.0,3,2.0,750000,True,True,Chamartín 5
125.0,3,5.0,650000,True,True,Chamartín 5
118.0,3,0.0,545000,True,True,Chamartín 5
108.0,2,6.0,700900,True,True,Chamartín 5
46.0,1,5.0,279000,True,True,Chamartín 5
98.0,2,3.0,425000,True,True,Chamartín 5
124.0,4,6.0,480000,True,False,Chamartín 5
49.0,1,1.0,210000,False,False,Chamartín 5
120.0,3,1.0,530000,True,True,Chamartín 5
170.0,4,7.0,850000,True,True,Chamartín 5
91.0,3,7.0,420000,True,True,Chamartín 5
187.0,3,1.0,900000,True,True,Chamartín 5
57.0,1,2.0,270000,True,True,Chamartín 5
107.0,4,1.0,700000,True,True,Chamartín 5
100.0,4,2.0,470000,True,True,Chamartín 5
135.0,4,4.0,785000,True,True,Chamartín 5
90.0,3,2.0,530000,True,True,Chamartín 5
90.0,0,0.0,265325,False,True,Chamartín 5
62.0,2,5.0,310000,True,True,Chamartín 5
130.0,4,3.0,690000,True,True,Chamartín 5
161.0,4,4.0,850000,True,True,Chamartín 5
97.0,2,1.0,460000,True,True,Chamartín 5
78.0,0,-0.5,189999,True,True,Chamartín 5
160.0,4,2.0,620000,True,True,Chamartín 5
181.0,2,0.0,1150000,True,True,Chamartín 5
160.0,3,0.0,960000,True,True,Chamartín 5
59.0,1,4.0,390000,True,True,Chamartín 5
146.0,5,0.5,340000,True,True,Chamartín 5
100.0,4,1.0,465000,True,False,Chamartín 5
33.0,0,5.0,180000,True,True,Chamartín 5
77.0,2,2.0,420000,True,True,Chamartín 5
73.0,3,2.0,350000,False,True,Chamartín 5
115.0,2,3.0,620000,True,True,Chamartín 5
120.0,3,1.0,750000,True,True,Chamartín 5
110.0,3,5.0,520000,True,True,Chamartín 5
209.0,5,2.0,1150000,True,True,Chamartín 5
76.0,2,1.0,499000,True,True,Chamartín 5
94.0,2,5.0,449900,True,True,Chamartín 5
47.0,1,3.0,236000,True,True,Chamartín 5
146.0,4,5.0,539000,True,True,Chamartín 5
88.0,2,3.0,450000,True,True,Chamartín 5
80.0,2,2.0,370000,True,False,Chamartín 5
72.0,2,0.0,258000,True,True,Chamartín 5
75.0,3,3.0,260000,False,True,Chamartín 5
100.0,1,4.0,435000,True,True,Chamartín 5
109.0,1,4.0,905600,True,True,Chamartín 5
190.0,4,3.0,930000,True,True,Chamartín 5
103.0,4,2.0,385000,True,False,Chamartín 5
66.0,1,2.0,215000,False,True,Chamartín 5
88.0,2,7.0,465000,True,True,Chamartín 5
219.0,5,4.0,1050000,True,True,Chamartín 5
76.0,2,5.0,350000,True,True,Chamartín 5
127.0,3,0.0,279000,True,True,Chamartín 5
81.0,2,3.0,337000,True,True,Chamartín 5
151.0,3,1.0,875000,True,True,Chamartín 5
71.0,1,1.0,430000,True,True,Chamartín 5
70.0,2,1.0,289000,False,True,Chamartín 5
94.0,2,2.0,390000,True,True,Chamartín 5
111.0,2,2.0,625000,True,True,Chamartín 5
50.0,1,1.0,282500,True,False,Chamartín 5
89.0,4,3.0,355000,True,False,Chamartín 5
68.0,2,5.0,270000,True,False,Chamartín 5
139.0,4,4.0,791000,True,True,Chamartín 5
47.0,1,0.0,239000,False,True,Chamartín 5
87.0,3,7.0,390000,True,False,Chamartín 5
80.0,1,7.0,430000,True,True,Chamartín 5
85.0,3,7.0,620000,True,True,Chamartín 5
100.0,3,7.0,525000,True,True,Chamartín 5
137.0,3,3.0,599000,True,True,Chamartín 5
120.0,3,6.0,580000,True,True,Chamartín 5
72.0,1,2.0,525000,True,True,Chamartín 5
210.0,5,0.0,850000,True,True,Chamartín 5
70.0,2,5.0,475000,True,True,Chamartín 5
120.0,3,9.0,535000,True,True,Chamartín 5
81.0,1,6.0,329000,True,True,Chamartín 5
90.0,3,5.0,400000,True,True,Chamartín 5
130.0,2,4.0,490000,True,True,Chamartín 5
56.0,1,-1.0,160000,True,False,Chamartín 5
80.0,1,3.0,545000,True,True,Chamartín 5
78.0,1,7.0,650000,True,True,Chamartín 5
153.0,3,1.0,900000,True,True,Chamartín 5
72.0,1,7.0,490000,True,True,Chamartín 5
66.0,2,2.0,380000,False,True,Chamartín 5
200.0,5,6.0,1090000,True,True,Chamartín 5
85.0,2,2.0,495000,True,True,Chamartín 5
73.0,2,0.0,289900,True,True,Chamartín 5
118.0,3,1.0,425000,True,True,Chamartín 5
100.0,4,3.0,460000,True,True,Chamartín 5
46.0,1,5.0,269000,True,True,Chamartín 5
110.0,4,1.0,425000,True,True,Chamartín 5
160.0,0,0.0,395000,False,True,Chamartín 5
94.0,4,0.5,315900,True,True,Chamartín 5
129.0,3,7.0,469000,True,True,Chamartín 5
45.0,2,2.0,240000,True,False,Chamartín 5
77.0,1,3.0,494800,True,True,Chamartín 5
190.0,2,1.0,999999,True,True,Chamartín 5
100.0,3,1.0,495000,True,True,Chamartín 5
57.0,1,0.0,239000,True,True,Chamartín 5
81.0,0,1.0,780000,True,True,Chamartín 5
76.0,2,4.0,380000,True,True,Chamartín 5
74.0,1,3.0,258000,False,True,Chamartín 5
110.0,3,1.0,650000,True,True,Chamartín 5
242.0,4,6.0,850000,True,True,Chamartín 5
155.0,4,5.0,875000,True,True,Chamartín 5
128.0,4,1.0,495000,True,True,Chamartín 5
140.0,5,5.0,550000,True,True,Chamartín 5
148.0,4,4.0,824900,True,True,Chamartín 5
175.0,4,2.0,890000,True,True,Chamartín 5
145.0,2,8.0,1133964,True,True,Chamartín 5
82.0,2,3.0,400000,True,True,Chamartín 5
197.0,5,7.0,950000,True,True,Chamartín 5
70.0,1,1.0,200000,True,True,Chamartín 5
139.0,3,4.0,650000,True,True,Chamartín 5
110.0,3,3.0,360000,False,True,Chamartín 5
86.0,2,1.0,585000,True,False,Chamartín 5
100.0,4,2.0,490000,True,True,Chamartín 5
104.0,3,4.0,425000,True,False,Chamartín 5
90.0,3,8.0,379000,True,False,Chamartín 5
65.0,1,5.0,249000,True,False,Chamartín 5
85.0,2,5.0,480000,True,True,Chamartín 5
101.0,3,2.0,141000,True,True,Chamartín 5
135.0,3,5.0,890000,True,True,Chamartín 5
120.0,2,6.0,460000,True,True,Chamartín 5
135.0,1,3.0,448000,True,True,Chamartín 5
197.0,2,8.0,950000,True,True,Chamartín 5
94.0,4,3.0,500000,True,True,Chamartín 5
197.0,5,1.0,1075000,True,True,Chamartín 5
60.0,1,2.0,235000,False,True,Chamartín 5
182.0,4,5.0,825000,True,False,Chamartín 5
65.0,2,0.0,380000,True,True,Chamartín 5
80.0,2,6.0,415000,True,True,Chamartín 5
110.0,2,1.0,400000,True,False,Chamartín 5
90.0,2,7.0,465000,True,True,Chamartín 5
79.0,2,3.0,287000,True,True,Chamartín 5
82.0,2,3.0,490000,True,True,Chamartín 5
110.0,2,1.0,550000,True,True,Chamartín 5
135.0,3,1.0,750000,True,True,Chamartín 5
216.0,6,2.0,978000,True,True,Chamartín 5
183.0,4,2.0,670000,True,True,Chamartín 5
189.0,4,2.0,595000,True,True,Chamartín 5
160.0,3,6.0,777225,True,True,Chamartín 5
161.0,4,8.0,699000,True,True,Chamartín 5
193.0,6,2.0,980000,True,True,Chamartín 5
166.0,3,4.0,845000,True,True,Chamartín 5
175.0,4,3.0,758000,True,True,Chamartín 5
60.0,1,4.0,445000,True,True,Chamartín 5
66.0,2,1.0,410000,True,True,Chamartín 5
75.0,3,2.0,265000,False,True,Chamartín 5
148.0,4,4.0,825000,True,True,Chamartín 5
75.0,2,2.0,315000,False,True,Chamartín 5
111.0,3,0.0,547000,True,True,Chamartín 5
213.0,4,2.0,1050000,True,False,Chamartín 5
115.0,4,2.0,430000,True,True,Chamartín 5
68.0,2,6.0,475000,True,True,Chamartín 5
135.0,3,8.0,750000,True,True,Chamartín 5
82.0,3,1.0,299000,True,False,Chamartín 5
80.0,3,3.0,310000,True,True,Chamartín 5
178.0,3,7.0,975000,True,True,Chamartín 5
136.0,4,2.0,700000,True,True,Chamartín 5
54.0,1,0.0,315000,True,True,Chamartín 5
164.0,2,0.0,350000,True,True,Chamartín 5
55.0,2,0.0,219000,True,False,Chamartín 5
102.0,4,7.0,595000,True,True,Chamartín 5
90.0,3,1.0,290000,True,False,Chamartín 5
76.0,2,1.0,289000,True,True,Chamartín 5
89.0,3,2.0,390000,True,False,Chamartín 5
242.0,3,0.0,320000,True,True,Chamartín 5
165.0,3,4.0,590000,True,True,Chamartín 5
145.0,4,1.0,560000,True,True,Chamartín 5
88.0,3,5.0,355000,True,True,Chamartín 5
190.0,2,1.0,1049000,True,True,Chamartín 5
136.0,3,1.0,650000,True,True,Chamartín 5
94.0,2,2.0,499000,True,True,Chamartín 5
94.0,2,2.0,490000,True,True,Chamartín 5
94.0,2,1.0,480000,True,True,Chamartín 5
94.0,2,1.0,490000,True,True,Chamartín 5
147.0,3,1.0,699000,True,True,Chamartín 5
95.0,3,4.0,515000,True,True,Chamartín 5
61.0,1,2.0,430000,True,True,Chamartín 5
80.0,3,7.0,380000,True,False,Chamartín 5
44.0,2,5.0,280000,True,False,Chamartín 5
69.0,1,2.0,420000,True,True,Chamartín 5
73.0,3,1.0,259000,True,True,Chamartín 5
147.0,3,5.0,945000,True,True,Chamartín 5
94.0,2,6.0,590000,True,True,Chamartín 5
94.0,2,8.0,675000,True,True,Chamartín 5
147.0,3,6.0,960000,True,True,Chamartín 5
147.0,3,7.0,975000,True,True,Chamartín 5
136.0,3,7.0,795000,True,True,Chamartín 5
136.0,3,3.0,740000,True,True,Chamartín 5
94.0,2,4.0,575000,True,True,Chamartín 5
147.0,3,3.0,920000,True,True,Chamartín 5
136.0,3,6.0,780000,True,True,Chamartín 5
149.0,3,8.0,1100000,True,True,Chamartín 5
147.0,3,4.0,930000,True,True,Chamartín 5
94.0,2,4.0,570000,True,True,Chamartín 5
111.0,4,6.0,549000,True,True,Chamartín 5
113.0,2,2.0,410000,True,True,Chamartín 5
50.0,2,0.0,260000,False,False,Chamartín 5
85.0,1,6.0,625000,True,True,Chamartín 5
129.0,2,6.0,640000,True,True,Chamartín 5
85.0,3,0.5,349000,True,True,Chamartín 5
151.0,3,6.0,1020000,True,False,Chamartín 5
133.0,3,2.0,460000,True,True,Chamartín 5
300.0,5,1.0,1100000,True,True,Chamartín 5
149.0,3,6.0,533000,True,True,Chamartín 5
155.0,4,4.0,890000,True,True,Chamartín 5
163.0,3,1.0,850000,True,True,Chamartín 5
245.0,3,1.0,1150000,True,True,Chamartín 5
150.0,4,2.0,990000,True,True,Chamartín 5
170.0,4,2.0,860000,True,True,Chamartín 5
172.0,2,4.0,1150000,True,True,Chamartín 5
94.0,2,3.0,565000,True,True,Chamartín 5
74.0,1,2.0,425000,True,True,Chamartín 5
84.0,2,1.0,525000,True,True,Chamartín 5
196.0,5,4.0,900000,True,True,Chamartín 5
68.0,1,3.0,410000,True,True,Chamartín 5
89.0,1,1.0,495000,True,True,Chamartín 5
89.0,2,2.0,370000,True,True,Chamartín 5
159.0,4,1.0,929000,True,True,Chamartín 5
81.0,2,5.0,370000,True,False,Chamartín 5
236.0,4,3.0,820000,True,True,Chamartín 5
239.0,0,0.0,595000,True,True,Chamartín 5
45.0,1,4.0,445000,True,True,Chamartín 5
222.0,4,5.0,1150000,True,True,Chamartín 5
140.0,4,1.0,780000,True,True,Chamartín 5
140.0,3,6.0,760000,True,True,Chamartín 5
187.0,4,3.0,845000,True,True,Chamartín 5
90.0,2,2.0,470000,True,True,Chamartín 5
120.0,3,6.0,750000,True,False,Chamartín 5
142.0,3,5.0,598000,True,True,Chamartín 5
216.0,4,6.0,1180000,True,True,Chamartín 5
442.0,5,1.0,1150000,True,True,Chamartín 5
175.0,4,3.0,790000,True,True,Chamartín 5
180.0,5,1.0,999000,True,True,Chamartín 5
92.0,2,5.0,570000,True,True,Chamartín 5
136.0,3,6.0,760000,True,True,Chamartín 5
138.0,3,1.0,800000,True,True,Chamartín 5
139.0,3,9.0,700000,True,True,Chamartín 5
100.0,4,5.0,440000,True,True,Chamartín 5
180.0,4,2.0,680000,True,True,Chamartín 5
75.0,2,0.0,322400,True,True,Chamartín 5
68.0,1,2.0,375000,True,True,Chamartín 5
98.0,2,1.0,440000,True,True,Chamartín 5
85.0,3,2.0,299000,True,False,Chamartín 5
86.0,3,3.0,569000,True,True,Chamartín 5
126.0,4,1.0,435000,True,True,Chamartín 5
150.0,3,1.0,625000,True,True,Chamartín 5
135.0,2,1.0,760000,True,True,Chamartín 5
66.0,2,2.0,285000,False,True,Chamartín 5
66.0,1,0.0,229000,True,True,Chamartín 5
39.0,0,4.0,246500,True,True,Chamartín 5
77.0,3,4.0,330000,False,True,Chamartín 5
233.0,5,1.0,1000000,True,True,Chamartín 5
74.0,3,3.0,330000,True,True,Chamartín 5
46.0,1,6.0,260000,True,True,Chamartín 5
97.0,3,1.0,310000,True,True,Chamartín 5
122.0,3,1.0,470000,True,True,Chamartín 5
44.0,1,1.0,336900,True,True,Chamartín 5
161.0,3,4.0,700000,True,True,Chamartín 5
251.0,0,0.0,800000,False,True,Chamartín 5
112.0,1,3.0,750000,True,True,Chamartín 5
153.0,4,1.0,650000,True,True,Chamartín 5
166.0,5,5.0,725000,True,True,Chamartín 5
99.0,3,4.0,274000,False,True,Chamartín 5
97.0,2,9.0,549000,True,True,Chamartín 5
180.0,4,7.0,549900,True,True,Chamartín 5
60.0,2,8.0,412000,True,True,Chamartín 5
160.0,4,1.0,650000,True,True,Chamartín 5
95.0,3,1.0,334900,True,True,Chamartín 5
66.0,1,3.0,389500,True,True,Chamartín 5
45.0,1,0.0,218400,False,True,Chamartín 5
39.0,0,3.0,246500,True,True,Chamartín 5
81.0,3,-0.5,405000,True,True,Chamartín 5
110.0,2,0.0,825000,True,True,Chamartín 5
118.0,3,1.0,840000,True,True,Chamartín 5
136.0,3,1.0,698000,True,True,Chamartín 5
97.0,3,7.0,425000,True,True,Chamartín 5
144.0,4,1.0,750000,True,True,Chamartín 5
71.0,0,0.0,243000,False,False,Chamartín 5
210.0,4,9.0,1150000,True,True,Chamartín 5
51.0,1,1.0,235000,True,False,Chamartín 5
111.0,4,8.0,560000,True,True,Chamartín 5
162.0,4,5.0,630000,True,True,Chamartín 5
115.0,4,5.0,495000,True,True,Chamartín 5
81.0,3,7.0,379995,True,False,Chamartín 5
90.0,2,1.0,460000,True,True,Chamartín 5
88.0,3,5.0,399000,True,True,Chamartín 5
89.0,2,4.0,335900,True,True,Chamartín 5
65.0,2,2.0,295500,True,True,Chamartín 5
60.0,2,0.0,322400,True,False,Chamartín 5
93.0,3,2.0,405000,True,True,Chamartín 5
200.0,5,6.0,990000,True,True,Chamartín 5
110.0,4,2.0,499000,True,True,Chamartín 5
153.0,3,1.0,600000,True,True,Chamartín 5
75.0,2,3.0,425000,True,True,Chamartín 5
121.0,2,5.0,395000,True,True,Chamartín 5
150.0,2,0.0,1070000,False,True,Chamartín 5
70.0,1,5.0,475000,True,True,Chamartín 5
151.0,3,1.0,800000,True,True,Chamartín 5
111.0,3,1.0,595000,True,True,Chamartín 5
135.0,3,1.0,660000,True,True,Chamartín 5
176.0,5,1.0,898000,True,True,Chamartín 5
121.0,4,5.0,480000,True,True,Chamartín 5
51.0,2,2.0,255000,False,True,Chamartín 5
106.0,3,4.0,415000,True,True,Chamartín 5
137.0,4,0.0,720000,True,True,Chamartín 5
165.0,4,5.0,769000,True,True,Chamartín 5
76.0,2,5.0,345000,True,True,Chamartín 5
128.0,3,6.0,730000,True,True,Chamartín 5
44.0,0,2.0,238500,True,True,Chamartín 5
182.0,3,1.0,690000,True,True,Chamartín 5
50.0,2,1.0,215000,False,False,Chamartín 5
97.0,3,2.0,365000,True,True,Chamartín 5
145.0,4,1.0,475000,True,True,Chamartín 5
113.0,3,2.0,590000,True,True,Chamartín 5
135.0,4,1.0,695000,True,True,Chamartín 5
150.0,3,6.0,895000,True,True,Chamartín 5
72.0,3,4.0,319000,True,True,Chamartín 5
70.0,1,3.0,385000,True,True,Chamartín 5
195.0,5,5.0,950000,True,True,Chamartín 5
64.0,2,5.0,395000,True,True,Chamartín 5
79.0,2,6.0,585000,True,True,Chamartín 5
54.0,0,4.0,245000,True,True,Chamartín 5
86.0,3,7.0,434800,True,False,Chamartín 5
76.0,3,4.0,299000,False,True,Chamartín 5
121.0,3,1.0,639000,True,False,Chamartín 5
179.0,4,0.0,1100000,True,True,Chamartín 5
148.0,3,1.0,875000,True,True,Chamartín 5
109.0,2,5.0,850000,True,True,Chamartín 5
117.0,3,1.0,495000,True,True,Chamartín 5
93.0,2,1.0,479900,True,True,Chamartín 5
99.0,3,4.0,281000,False,True,Chamartín 5
60.0,0,4.0,445000,True,True,Chamartín 5
133.0,3,1.0,690000,True,True,Chamartín 5
170.0,3,5.0,820000,True,True,Chamartín 5
143.0,2,2.0,725000,True,True,Chamartín 5
107.0,2,2.0,760000,True,True,Chamartín 5
96.0,2,4.0,495000,True,True,Chamartín 5
195.0,4,0.0,786000,True,True,Chamartín 5
120.0,4,2.0,489000,True,True,Chamartín 5
137.0,3,1.0,685000,True,True,Chamartín 5
284.0,4,1.0,1070000,True,True,Chamartín 5
85.0,2,1.0,395000,True,True,Chamartín 5
127.0,3,6.0,719000,True,True,Chamartín 5
47.0,1,1.0,275000,True,False,Chamartín 5
186.0,5,9.0,1098000,True,True,Chamartín 5
120.0,3,1.0,670000,True,True,Chamartín 5
53.0,1,1.0,365000,True,True,Chamartín 5
67.0,1,6.0,465000,True,True,Chamartín 5
52.0,1,3.0,340000,True,True,Chamartín 5
71.0,2,1.0,370000,False,True,Centro 4
83.0,3,2.0,177260,False,True,Carabanchel 3
87.0,3,3.0,275000,True,True,Carabanchel 3
75.0,3,2.0,130000,False,True,Carabanchel 3
78.0,2,2.0,165000,False,True,Carabanchel 3
150.0,4,1.0,369000,True,True,Carabanchel 3
94.0,4,-0.5,170000,True,False,Carabanchel 3
91.0,2,2.0,190000,True,True,Carabanchel 3
71.0,2,1.0,199900,False,True,Carabanchel 3
63.0,3,1.0,135000,False,True,Carabanchel 3
