,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,built_year,has_lift,is_exterior,district
9754,67.0,1,1.0,one,252000,False,1971.0,True,True,Hortaleza 9
9755,109.0,2,2.0,four,420000,False,2003.0,True,True,Hortaleza 9
9756,90.0,3,1.0,one,324000,False,1971.0,True,True,Hortaleza 9
9757,100.0,2,1.0,one,390000,False,1964.0,False,True,Hortaleza 9
9758,61.0,3,1.0,five,149900,False,1971.0,False,True,Hortaleza 9
9759,58.0,3,1.0,two,138000,True,1971.0,True,True,Hortaleza 9
9760,152.0,4,3.0,two,662000,False,1971.0,True,True,Hortaleza 9
9761,90.0,2,2.0,four,440000,False,1971.0,True,True,Hortaleza 9
9762,111.0,3,2.0,one,369000,False,1971.0,True,True,Hortaleza 9
9763,78.0,3,1.0,four,188400,True,1971.0,True,True,Hortaleza 9
9764,60.0,2,1.0,three,175000,False,1971.0,False,True,Hortaleza 9
9767,147.0,3,2.0,one,571000,False,1971.0,True,True,Hortaleza 9
9768,120.0,2,2.0,six,618000,False,1971.0,True,True,Hortaleza 9
9769,150.0,3,2.0,one,685000,False,2007.0,True,True,Hortaleza 9
9770,91.0,3,2.0,four,350000,False,1984.0,True,True,Hortaleza 9
9772,90.0,2,3.0,three,289000,False,2006.0,True,True,Hortaleza 9
9774,280.0,5,4.0,four,950000,False,1971.0,True,True,Hortaleza 9
9775,167.0,3,2.0,four,800000,False,1989.0,True,True,Hortaleza 9
9780,170.0,4,2.0,one,650000,False,1971.0,True,True,Hortaleza 9
9781,65.0,2,1.0,five,223000,False,1971.0,True,True,Hortaleza 9
9782,86.0,3,1.0,nine,275000,False,1976.0,True,True,Hortaleza 9
9783,130.0,4,2.0,three,499000,False,2004.0,True,True,Hortaleza 9
9784,92.0,2,2.0,zero,420000,False,2004.0,True,True,Hortaleza 9
9789,177.0,4,2.0,four,475000,False,1973.0,True,True,Hortaleza 9
9793,140.0,3,3.0,five,990000,False,2005.0,True,True,Hortaleza 9
9797,141.0,3,2.0,one,553600,False,1971.0,True,True,Hortaleza 9
9798,67.0,3,1.0,two,170000,False,1959.0,False,True,Hortaleza 9
9799,135.0,3,2.0,four,750000,False,2004.0,True,True,Hortaleza 9
9800,100.0,3,2.0,one,300000,True,1985.0,True,True,Hortaleza 9
9801,147.0,3,2.0,one,611500,False,1971.0,True,True,Hortaleza 9
9802,152.0,3,2.0,one,633200,False,1971.0,True,True,Hortaleza 9
9803,130.0,2,2.0,one,543600,False,1971.0,True,True,Hortaleza 9
9804,171.0,4,3.0,one,694300,False,1971.0,True,True,Hortaleza 9
9805,130.0,2,2.0,nine,538600,False,1971.0,True,True,Hortaleza 9
9806,159.0,3,2.0,seven,636800,False,1971.0,True,True,Hortaleza 9
9807,159.0,3,2.0,six,665200,False,1971.0,True,True,Hortaleza 9
9808,110.0,2,2.0,five,438600,False,1971.0,True,True,Hortaleza 9
9809,141.0,3,2.0,five,567200,False,1971.0,True,True,Hortaleza 9
9810,171.0,4,3.0,four,664300,False,1971.0,True,True,Hortaleza 9
9811,190.0,4,3.0,four,738500,False,1971.0,True,True,Hortaleza 9
9820,164.0,4,3.0,one,625000,False,2003.0,True,True,Hortaleza 9
9821,151.0,3,2.0,two,750000,False,2005.0,True,True,Hortaleza 9
9822,113.0,2,2.0,two,890000,False,2006.0,True,True,Hortaleza 9
9824,110.0,2,2.0,one,471100,False,1971.0,True,True,Hortaleza 9
9825,190.0,4,3.0,one,755400,False,1971.0,True,True,Hortaleza 9
9826,60.0,2,1.0,two,165000,False,1970.0,False,True,Hortaleza 9
9828,85.0,3,1.0,five,199000,False,1969.0,True,True,Hortaleza 9
9829,122.0,3,2.0,three,525000,False,1998.0,True,True,Hortaleza 9
9830,72.0,3,1.0,three,167000,True,1960.0,False,True,Hortaleza 9
9831,81.0,2,1.0,two,380000,False,1994.0,True,True,Hortaleza 9
9832,314.0,4,4.0,nine,990000,False,2014.0,True,True,Hortaleza 9
9834,116.0,3,1.0,two,288000,False,1972.0,True,True,Hortaleza 9
9835,60.0,2,1.0,three,160000,False,1964.0,False,True,Hortaleza 9
9836,118.0,3,2.0,one,460000,False,1971.0,True,True,Hortaleza 9
9838,78.0,3,2.0,five,189950,True,1964.0,True,True,Hortaleza 9
9843,150.0,3,3.0,four,720000,False,1996.0,True,True,Hortaleza 9
9846,127.0,4,2.0,four,447000,False,1979.0,True,True,Hortaleza 9
9847,120.0,3,2.0,two,590000,False,1971.0,True,True,Hortaleza 9
9848,131.0,2,1.0,one,320000,False,1994.0,True,True,Hortaleza 9
9850,148.0,3,2.0,three,565000,False,2020.0,True,True,Hortaleza 9
9852,115.0,3,2.0,three,438000,False,1971.0,True,True,Hortaleza 9
9853,115.0,3,2.0,three,437000,False,1971.0,True,True,Hortaleza 9
9854,175.0,4,3.0,two,645000,False,1971.0,True,True,Hortaleza 9
9855,116.0,3,1.0,four,330000,False,1971.0,True,True,Hortaleza 9
9856,156.0,4,2.0,eight,652800,False,1971.0,True,True,Hortaleza 9
9860,138.0,3,2.0,one,415000,False,2006.0,True,True,Hortaleza 9
9863,136.0,3,2.0,two,750000,False,2006.0,True,True,Hortaleza 9
9870,110.0,2,2.0,one,390000,True,1999.0,True,True,Hortaleza 9
9874,122.0,2,2.0,three,434000,False,1971.0,True,True,Hortaleza 9
9875,161.0,2,2.0,one,520000,False,1971.0,True,True,Hortaleza 9
9882,139.0,3,2.0,seven,557000,False,1971.0,True,True,Hortaleza 9
9884,138.0,3,2.0,one,595300,False,1971.0,True,True,Hortaleza 9
9886,183.0,3,3.0,one,972000,False,2007.0,True,True,Hortaleza 9
9887,133.0,3,2.0,one,641300,False,1971.0,True,True,Hortaleza 9
9888,53.0,1,1.0,two,219268,False,1971.0,True,True,Hortaleza 9
9889,114.0,2,2.0,six,443000,False,1971.0,True,True,Hortaleza 9
9891,131.0,3,2.0,eight,549000,False,1971.0,True,True,Hortaleza 9
9892,165.0,4,3.0,eight,669000,False,1971.0,True,True,Hortaleza 9
9893,129.0,3,2.0,seven,539000,False,1971.0,True,True,Hortaleza 9
9894,132.0,3,2.0,seven,549000,False,1971.0,True,True,Hortaleza 9
9895,174.0,4,3.0,three,619000,False,1971.0,True,True,Hortaleza 9
9896,155.0,4,3.0,six,649000,False,1971.0,True,True,Hortaleza 9
9897,120.0,2,2.0,five,439000,False,1971.0,True,True,Hortaleza 9
9898,168.0,4,3.0,six,649000,False,1971.0,True,True,Hortaleza 9
9914,174.0,4,3.0,two,799000,False,1971.0,True,True,Hortaleza 9
9915,138.0,3,2.0,nine,637900,False,1971.0,True,True,Hortaleza 9
9916,140.0,3,2.0,seven,564300,False,1971.0,True,True,Hortaleza 9
9917,141.0,3,2.0,two,546900,False,1971.0,True,True,Hortaleza 9
9918,141.0,3,2.0,two,544100,False,1971.0,True,True,Hortaleza 9
9919,140.0,3,2.0,one,604900,False,1971.0,True,True,Hortaleza 9
9920,140.0,3,2.0,one,604600,False,1971.0,True,True,Hortaleza 9
9921,140.0,3,2.0,three,544300,False,1971.0,True,True,Hortaleza 9
9922,140.0,3,2.0,three,544100,False,1971.0,True,True,Hortaleza 9
9923,139.0,3,2.0,two,540300,False,1971.0,True,True,Hortaleza 9
9924,139.0,3,2.0,two,539600,False,1971.0,True,True,Hortaleza 9
9925,139.0,3,2.0,two,538900,False,1971.0,True,True,Hortaleza 9
9926,139.0,3,2.0,one,597800,False,1971.0,True,True,Hortaleza 9
9927,139.0,3,2.0,three,537200,False,1971.0,True,True,Hortaleza 9
9928,139.0,3,2.0,three,537000,False,1971.0,True,True,Hortaleza 9
9929,138.0,3,2.0,one,593000,False,1971.0,True,True,Hortaleza 9
9930,114.0,2,2.0,seven,444400,False,1971.0,True,True,Hortaleza 9
9931,114.0,2,2.0,six,439400,False,1971.0,True,True,Hortaleza 9
9932,114.0,2,2.0,five,434400,False,1971.0,True,True,Hortaleza 9
9933,114.0,2,2.0,four,429400,False,1971.0,True,True,Hortaleza 9
9934,114.0,2,2.0,three,424400,False,1971.0,True,True,Hortaleza 9
9935,138.0,3,2.0,three,536300,False,1971.0,True,True,Hortaleza 9
9936,62.0,2,1.0,zero,187000,True,1992.0,True,True,Hortaleza 9
9938,147.0,3,3.0,zero,789650,False,1971.0,True,True,Hortaleza 9
9939,172.0,4,3.0,one,770750,False,1971.0,True,True,Hortaleza 9
9940,166.0,4,3.0,one,763650,False,1971.0,True,True,Hortaleza 9
9941,152.0,4,3.0,zero,817550,False,1971.0,True,True,Hortaleza 9
9942,170.0,4,3.0,one,757550,False,1971.0,True,True,Hortaleza 9
9943,169.0,4,3.0,five,778450,False,1971.0,True,True,Hortaleza 9
9944,169.0,4,3.0,four,773450,False,1971.0,True,True,Hortaleza 9
9945,174.0,4,3.0,one,794000,False,1971.0,True,True,Hortaleza 9
9946,125.0,3,3.0,four,720000,False,1995.0,True,True,Hortaleza 9
9947,170.0,3,2.0,two,650000,False,1999.0,True,True,Hortaleza 9
9948,153.0,3,2.0,five,570000,False,2019.0,True,True,Hortaleza 9
9949,183.0,4,3.0,one,950000,False,1971.0,True,True,Hortaleza 9
9951,130.0,3,2.0,one,620000,False,1971.0,True,True,Hortaleza 9
9953,65.0,3,1.0,two,170000,True,1960.0,False,True,Hortaleza 9
9954,215.0,3,2.0,eight,599000,False,1971.0,True,True,Hortaleza 9
9955,97.0,2,2.0,six,565000,False,1971.0,True,True,Hortaleza 9
9956,209.0,4,3.0,two,730000,False,2006.0,True,True,Hortaleza 9
9957,64.0,0,1.0,three,271078,False,1971.0,True,True,Hortaleza 9
9958,122.0,3,2.0,two,495000,False,1971.0,True,True,Hortaleza 9
9959,78.0,2,2.0,one,220000,True,1988.0,True,True,Hortaleza 9
9960,115.0,2,2.0,two,495000,False,2005.0,True,True,Hortaleza 9
9961,70.0,1,1.0,one,375000,False,1971.0,True,True,Hortaleza 9
9962,53.0,2,1.0,five,145000,False,1971.0,False,True,Hortaleza 9
9963,87.0,3,1.0,seven,260000,False,1971.0,True,True,Hortaleza 9
9964,113.0,3,2.0,four,540000,False,1971.0,True,True,Hortaleza 9
9965,119.0,3,2.0,zero,369900,False,1985.0,True,True,Hortaleza 9
9966,110.0,2,2.0,one,339000,False,1996.0,True,True,Hortaleza 9
9967,136.0,4,2.0,two,499000,False,1971.0,True,True,Hortaleza 9
9969,107.0,3,2.0,one,350000,False,1998.0,True,True,Hortaleza 9
9971,32.0,0,1.0,one,259000,False,2011.0,True,True,Hortaleza 9
9972,82.0,3,1.0,six,235000,False,1971.0,True,True,Hortaleza 9
9973,190.0,4,3.0,one,695000,False,1971.0,True,True,Hortaleza 9
9974,177.0,4,3.0,one,826000,False,1971.0,True,True,Hortaleza 9
9975,176.0,4,3.0,three,826000,False,1971.0,True,True,Hortaleza 9
9976,138.0,3,2.0,three,696000,False,1971.0,True,True,Hortaleza 9
9977,141.0,3,2.0,zero,704000,False,1971.0,True,True,Hortaleza 9
9978,137.0,3,2.0,four,685000,False,1971.0,True,True,Hortaleza 9
9979,139.0,3,2.0,three,675000,False,1971.0,True,True,Hortaleza 9
9980,137.0,3,2.0,five,675000,False,1971.0,True,True,Hortaleza 9
9981,109.0,2,2.0,zero,556000,False,1971.0,True,True,Hortaleza 9
9982,137.0,3,2.0,five,660000,False,1971.0,True,True,Hortaleza 9
9983,138.0,3,2.0,three,666000,False,1971.0,True,True,Hortaleza 9
9984,137.0,3,2.0,three,670000,False,1971.0,True,True,Hortaleza 9
9985,138.0,3,2.0,four,671000,False,1971.0,True,True,Hortaleza 9
9986,115.0,2,2.0,zero,588000,False,1971.0,True,True,Hortaleza 9
9987,137.0,3,2.0,six,675000,False,1971.0,True,True,Hortaleza 9
9988,138.0,3,2.0,two,661000,False,1971.0,True,True,Hortaleza 9
9989,137.0,3,2.0,four,670000,False,1971.0,True,True,Hortaleza 9
9990,140.0,3,2.0,one,666000,False,1971.0,True,True,Hortaleza 9
9991,140.0,3,2.0,two,671000,False,1971.0,True,True,Hortaleza 9
9992,138.0,3,2.0,three,686000,False,1971.0,True,True,Hortaleza 9
9993,180.0,4,3.0,one,893600,False,1971.0,True,True,Hortaleza 9
9994,108.0,2,2.0,two,530000,False,1971.0,True,True,Hortaleza 9
9995,138.0,3,2.0,four,691000,False,1971.0,True,True,Hortaleza 9
9996,137.0,3,2.0,six,680000,False,1971.0,True,True,Hortaleza 9
9997,138.0,3,2.0,five,696000,False,1971.0,True,True,Hortaleza 9
9998,111.0,2,2.0,one,539000,False,1971.0,True,True,Hortaleza 9
9999,138.0,3,2.0,one,656000,False,1971.0,True,True,Hortaleza 9
10000,110.0,2,2.0,zero,556000,False,1971.0,True,True,Hortaleza 9
10001,111.0,2,2.0,two,527000,False,1971.0,True,True,Hortaleza 9
10002,116.0,2,2.0,zero,607000,False,1971.0,True,True,Hortaleza 9
10003,81.0,3,2.0,one,280000,False,1971.0,True,True,Hortaleza 9
10004,52.0,1,1.0,one,315000,False,1971.0,True,True,Hortaleza 9
10005,102.0,2,2.0,two,435000,False,1971.0,True,True,Hortaleza 9
10006,37.0,0,1.0,one,125000,False,1972.0,True,True,Hortaleza 9
10007,150.0,4,2.0,three,585000,False,1975.0,True,True,Hortaleza 9
10014,221.0,4,2.0,two,760000,False,1971.0,True,True,Hortaleza 9
10015,67.0,2,1.0,two,187000,False,1965.0,True,True,Hortaleza 9
10017,78.0,0,1.0,three,180000,False,2007.0,True,True,Hortaleza 9
10019,60.0,3,1.0,two,185000,True,1971.0,True,True,Hortaleza 9
10021,64.0,1,1.0,three,271078,False,2020.0,True,True,Hortaleza 9
10023,132.0,3,2.0,four,631000,False,1971.0,True,True,Hortaleza 9
10024,140.0,4,2.0,eight,360000,True,1964.0,True,True,Hortaleza 9
10025,56.0,1,1.0,three,275000,False,2008.0,True,True,Hortaleza 9
10027,65.0,3,1.0,four,170000,False,1963.0,False,True,Hortaleza 9
10029,90.0,2,2.0,four,380000,False,1971.0,True,True,Hortaleza 9
10031,65.0,3,1.0,four,180000,False,1960.0,True,True,Hortaleza 9
10032,124.0,3,2.0,zero,480000,False,2003.0,True,True,Hortaleza 9
10034,202.0,3,2.0,one,620000,False,2019.0,True,True,Hortaleza 9
10035,101.0,2,2.0,three,400000,False,1971.0,True,True,Hortaleza 9
10036,133.0,3,2.0,four,595800,False,2005.0,True,True,Hortaleza 9
10037,97.0,4,2.0,one,380000,False,1971.0,True,True,Hortaleza 9
10038,84.0,4,1.0,three,200000,True,1971.0,True,True,Hortaleza 9
10039,85.0,2,2.0,one,450000,False,1971.0,True,True,Hortaleza 9
10040,192.0,4,3.0,five,745000,False,1971.0,True,True,Hortaleza 9
10043,108.0,2,2.0,one,339000,False,1971.0,True,True,Hortaleza 9
10044,197.0,4,3.0,three,790000,False,2010.0,True,True,Hortaleza 9
10047,73.0,3,1.0,three,160000,False,1971.0,False,True,Hortaleza 9
10049,120.0,2,2.0,one,359000,False,2010.0,False,True,Hortaleza 9
10050,77.0,2,1.0,five,160000,True,1971.0,False,True,Hortaleza 9
10053,68.0,0,1.0,one,245000,False,2009.0,True,True,Hortaleza 9
10056,55.0,2,1.0,one,145000,False,1971.0,True,True,Hortaleza 9
10058,65.0,1,1.0,one,440000,False,1996.0,True,True,Hortaleza 9
10059,102.0,3,2.0,six,330000,True,1971.0,True,True,Hortaleza 9
10061,85.0,3,2.0,eight,249000,True,1970.0,True,True,Hortaleza 9
10062,177.0,3,3.0,one,950000,False,1971.0,True,True,Hortaleza 9
10063,152.0,3,2.0,two,495000,False,2008.0,True,True,Hortaleza 9
10067,64.0,2,1.0,two,150000,True,1963.0,False,True,Hortaleza 9
10068,73.0,2,1.0,seven,399900,False,1971.0,True,True,Hortaleza 9
10069,37.0,0,1.0,zero,102000,True,1971.0,False,True,Hortaleza 9
10070,55.0,2,1.0,one,149000,False,1971.0,True,True,Hortaleza 9
10072,65.0,3,1.0,three,169000,False,1958.0,False,True,Hortaleza 9
10073,55.0,2,1.0,two,157000,False,1960.0,False,True,Hortaleza 9
10074,112.0,1,1.0,three,299000,False,2009.0,True,True,Hortaleza 9
10076,74.0,2,1.0,two,215000,False,1971.0,True,True,Hortaleza 9
10077,50.0,1,1.0,one,198000,False,2008.0,True,True,Hortaleza 9
10079,60.0,2,1.0,three,159000,False,1964.0,False,True,Hortaleza 9
10080,60.0,3,1.0,four,184000,False,1960.0,False,True,Hortaleza 9
10081,112.0,4,2.0,seven,395000,True,1971.0,True,True,Hortaleza 9
10082,115.0,3,2.0,two,595000,False,1971.0,True,True,Hortaleza 9
10085,110.0,3,2.0,three,475000,False,1971.0,True,True,Hortaleza 9
10086,190.0,3,2.0,zero,769000,False,1995.0,True,True,Hortaleza 9
10087,89.0,2,2.0,two,450000,False,1971.0,True,True,Hortaleza 9
10088,113.0,0,1.0,five,245000,False,2007.0,True,True,Hortaleza 9
10089,128.0,3,2.0,three,620000,False,1971.0,True,True,Hortaleza 9
10090,98.0,3,2.0,one,300000,False,1995.0,True,True,Hortaleza 9
10091,177.0,4,3.0,zero,825000,False,1971.0,True,True,Hortaleza 9
10092,55.0,1,1.0,two,287000,False,2003.0,True,True,Hortaleza 9
10094,144.0,3,2.0,four,680000,False,1971.0,True,True,Hortaleza 9
10097,76.0,0,1.0,four,360000,False,1971.0,True,True,Hortaleza 9
10100,67.0,2,1.0,three,335000,False,2013.0,True,True,Hortaleza 9
10101,90.0,3,1.0,one,274000,False,1971.0,False,True,Hortaleza 9
10103,113.0,4,1.0,one,349000,False,1971.0,True,True,Hortaleza 9
10104,200.0,4,3.0,four,776000,False,1971.0,True,True,Hortaleza 9
10107,252.0,3,2.0,five,1150000,False,1971.0,True,True,Hortaleza 9
10110,115.0,2,2.0,five,405000,False,2010.0,True,True,Hortaleza 9
10113,116.0,2,2.0,three,540000,False,1971.0,True,True,Hortaleza 9
10114,98.0,2,2.0,six,565000,False,1971.0,True,True,Hortaleza 9
10115,144.0,4,2.0,six,485000,False,2004.0,True,True,Hortaleza 9
10116,220.0,4,3.0,zero,850000,False,1971.0,True,True,Hortaleza 9
10117,215.0,3,2.0,eight,610000,False,1971.0,True,True,Hortaleza 9
10118,74.0,2,2.0,four,242999,False,1971.0,False,True,Hortaleza 9
10119,102.0,3,2.0,seven,385000,False,1977.0,True,True,Hortaleza 9
10120,140.0,3,2.0,one,549000,False,1971.0,True,True,Hortaleza 9
10121,221.0,4,3.0,five,730000,False,1971.0,True,True,Hortaleza 9
10123,144.0,4,2.0,three,699000,False,2005.0,True,True,Hortaleza 9
10124,160.0,3,2.0,seven,910000,False,2007.0,True,True,Hortaleza 9
10125,111.0,3,1.0,one,359900,False,1971.0,True,True,Hortaleza 9
10126,127.0,3,2.0,five,695000,False,1971.0,True,True,Hortaleza 9
10127,93.0,4,2.0,zero,245000,False,1973.0,True,True,Hortaleza 9
10128,88.0,3,1.0,two,210000,False,1977.0,True,True,Hortaleza 9
10129,51.0,1,1.0,seven,167000,False,1971.0,True,False,Hortaleza 9
10131,275.0,4,3.0,one,970000,False,1971.0,True,True,Hortaleza 9
10132,90.0,2,1.0,one,285000,False,1971.0,True,True,Hortaleza 9
10134,103.0,2,2.0,one,430000,False,1971.0,True,True,Hortaleza 9
10135,108.0,2,2.0,two,450000,False,1971.0,True,True,Hortaleza 9
10136,120.0,3,2.0,six,319000,False,1971.0,True,True,Hortaleza 9
10138,112.0,3,2.0,two,495000,False,1971.0,True,True,Hortaleza 9
10139,140.0,4,2.0,eight,360000,True,1971.0,True,True,Hortaleza 9
10140,92.0,3,1.0,four,260000,False,1971.0,True,True,Hortaleza 9
10142,80.0,2,1.0,nine,245000,False,1971.0,True,True,Hortaleza 9
10143,120.0,3,2.0,four,530000,False,1971.0,True,True,Hortaleza 9
10144,175.0,4,2.0,six,795000,False,2004.0,True,True,Hortaleza 9
10145,107.0,3,1.0,zero,300000,False,1971.0,True,True,Hortaleza 9
10146,72.0,3,1.0,four,179500,False,1971.0,False,True,Hortaleza 9
10147,84.0,2,2.0,zero,400000,True,1971.0,True,True,Hortaleza 9
10148,92.0,3,1.0,four,295000,False,1970.0,True,True,Hortaleza 9
10149,80.0,1,1.0,four,240000,False,1971.0,True,True,Hortaleza 9
10151,65.0,3,1.0,one,195000,False,1961.0,True,True,Hortaleza 9
10153,142.0,3,2.0,one,558000,False,1971.0,True,True,Hortaleza 9
10154,128.0,3,2.0,three,475000,False,1971.0,True,True,Hortaleza 9
10155,72.0,2,1.0,three,230000,False,1971.0,False,True,Hortaleza 9
10156,40.0,0,1.0,one,164680,False,1971.0,True,True,Hortaleza 9
10157,115.0,3,2.0,nine,333000,False,1971.0,True,True,Hortaleza 9
10158,55.0,1,1.0,six,270000,False,1971.0,True,True,Hortaleza 9
10159,139.0,3,2.0,three,695000,False,1971.0,True,True,Hortaleza 9
10161,114.0,3,2.0,eight,310000,True,1971.0,True,True,Hortaleza 9
10162,120.0,3,2.0,three,583000,False,1997.0,True,True,Hortaleza 9
10163,116.0,3,1.0,mezzanine,310000,False,1974.0,True,True,Hortaleza 9
10164,97.0,2,2.0,five,580000,True,1971.0,True,True,Hortaleza 9
10165,135.0,3,2.0,three,570000,False,1971.0,True,True,Hortaleza 9
10166,108.0,0,1.0,one,198000,False,2007.0,True,True,Hortaleza 9
10168,282.0,5,4.0,five,905000,False,1971.0,True,True,Hortaleza 9
10169,35.0,1,1.0,zero,138000,False,1971.0,False,False,Hortaleza 9
10170,235.0,4,3.0,six,730000,False,1971.0,True,True,Hortaleza 9
10172,55.0,1,1.0,one,293000,False,1971.0,True,True,Hortaleza 9
10174,40.0,1,1.0,zero,94000,False,1960.0,False,True,Hortaleza 9
10177,110.0,3,2.0,one,415000,False,2006.0,True,True,Hortaleza 9
10178,59.0,3,1.0,four,158000,True,1960.0,False,True,Hortaleza 9
10179,58.0,2,1.0,zero,195000,False,2020.0,True,True,Hortaleza 9
10183,55.0,2,1.0,three,158000,False,1970.0,False,True,Hortaleza 9
10184,85.0,3,1.0,nine,295000,False,1972.0,True,True,Hortaleza 9
10185,190.0,3,2.0,three,558000,False,1971.0,True,True,Hortaleza 9
10186,58.0,2,1.0,zero,155000,False,2015.0,True,True,Hortaleza 9
10187,125.0,3,2.0,two,445000,False,1971.0,True,True,Hortaleza 9
10188,94.0,1,1.0,three,215000,False,2009.0,True,True,Hortaleza 9
10189,144.0,3,3.0,five,725000,False,1971.0,True,True,Hortaleza 9
10190,102.0,2,2.0,zero,466800,False,2006.0,True,True,Hortaleza 9
10191,74.0,2,1.0,three,319000,False,1971.0,True,True,Hortaleza 9
10193,87.0,3,2.0,three,240000,True,1971.0,True,True,Hortaleza 9
10194,218.0,4,3.0,five,675000,False,1971.0,True,True,Hortaleza 9
10195,135.0,3,2.0,two,675000,False,1971.0,True,True,Hortaleza 9
10196,89.0,3,2.0,eight,257000,True,1971.0,True,True,Hortaleza 9
10197,120.0,3,2.0,three,438000,False,1971.0,True,True,Hortaleza 9
10199,235.0,3,2.0,two,720000,False,1971.0,True,True,Hortaleza 9
10201,48.0,2,1.0,mezzanine,155000,False,1971.0,False,True,Hortaleza 9
10202,55.0,2,1.0,three,148000,False,1973.0,True,True,Hortaleza 9
10203,71.0,3,1.0,three,181000,True,1961.0,False,True,Hortaleza 9
10206,115.0,4,2.0,three,185000,False,1995.0,True,True,Hortaleza 9
10207,85.0,3,1.0,three,240000,False,1975.0,True,True,Hortaleza 9
10208,38.0,0,1.0,zero,102000,True,1975.0,False,True,Hortaleza 9
10211,130.0,0,1.0,two,400000,False,1971.0,True,True,Hortaleza 9
10212,55.0,2,1.0,zero,169000,True,1971.0,False,True,Hortaleza 9
10213,80.0,3,1.0,two,270000,False,1971.0,True,True,Hortaleza 9
10214,170.0,3,3.0,four,760000,False,1971.0,True,True,Hortaleza 9
10215,130.0,4,2.0,four,380000,False,1971.0,True,True,Hortaleza 9
10216,95.0,2,2.0,two,395000,False,1971.0,True,True,Hortaleza 9
10219,51.0,2,1.0,four,155000,True,1971.0,False,True,Hortaleza 9
10221,83.0,3,1.0,three,220000,False,1971.0,False,True,Hortaleza 9
10222,60.0,1,1.0,one,234000,False,2019.0,True,True,Hortaleza 9
10223,56.0,0,1.0,three,250000,False,1971.0,True,True,Hortaleza 9
10224,89.0,3,2.0,seven,249000,False,1971.0,True,True,Hortaleza 9
10225,85.0,2,1.0,four,370000,False,1971.0,True,True,Hortaleza 9
10226,113.0,3,2.0,five,450000,False,1971.0,True,True,Hortaleza 9
10227,70.0,3,1.0,two,148000,True,1960.0,False,True,Hortaleza 9
10230,138.0,2,2.0,four,550000,False,1999.0,True,True,Hortaleza 9
10233,130.0,3,2.0,one,585000,False,1971.0,True,True,Hortaleza 9
10234,140.0,3,2.0,two,500000,False,1971.0,True,True,Hortaleza 9
10236,96.0,2,2.0,eight,450000,False,1971.0,True,True,Hortaleza 9
10237,74.0,2,1.0,four,169500,False,1971.0,False,True,Hortaleza 9
10238,80.0,3,1.0,five,313500,False,1971.0,True,False,Hortaleza 9
10239,120.0,2,2.0,two,510000,False,2010.0,True,True,Hortaleza 9
10240,100.0,2,1.0,one,439000,False,1980.0,True,True,Hortaleza 9
10241,170.0,4,3.0,four,799000,False,1971.0,True,True,Hortaleza 9
10242,45.0,0,1.0,eight,265000,False,2009.0,True,True,Hortaleza 9
10243,112.0,2,2.0,five,375000,False,1971.0,True,True,Hortaleza 9
10244,65.0,2,1.0,four,145000,False,1971.0,False,True,Hortaleza 9
10245,55.0,2,1.0,zero,150000,False,1973.0,True,True,Hortaleza 9
10246,110.0,3,3.0,one,495000,False,1971.0,True,True,Hortaleza 9
10247,74.0,3,1.0,four,158000,True,1971.0,False,True,Hortaleza 9
10249,30.0,0,1.0,zero,135000,False,1971.0,True,True,Hortaleza 9
10253,55.0,1,1.0,three,234000,False,2019.0,True,True,Hortaleza 9
10254,72.0,0,1.0,two,285000,False,2010.0,True,True,Hortaleza 9
10255,230.0,4,3.0,three,630000,False,1971.0,True,True,Hortaleza 9
10256,67.0,0,1.0,two,254000,False,1971.0,True,True,Hortaleza 9
10257,68.0,2,1.0,one,222000,False,1971.0,False,True,Hortaleza 9
10259,140.0,4,3.0,three,795000,False,1971.0,True,True,Hortaleza 9
10260,85.0,3,2.0,five,285000,False,1971.0,True,True,Hortaleza 9
10262,118.0,1,2.0,four,553000,False,1971.0,True,True,Hortaleza 9
10263,80.0,1,1.0,three,281000,False,2000.0,True,True,Hortaleza 9
10264,115.0,3,2.0,seven,285000,False,1971.0,True,True,Hortaleza 9
10265,120.0,2,2.0,four,600000,False,1971.0,True,True,Hortaleza 9
10266,130.0,2,2.0,zero,289900,False,2008.0,True,True,Hortaleza 9
10267,85.0,3,1.0,six,280000,False,1971.0,True,True,Hortaleza 9
10268,50.0,0,1.0,zero,235000,False,1971.0,False,True,Hortaleza 9
10269,99.0,2,2.0,three,500000,False,1971.0,True,True,Hortaleza 9
10271,135.0,4,2.0,five,595000,False,1971.0,True,True,Hortaleza 9
10272,60.0,0,2.0,four,200000,False,1971.0,True,True,Hortaleza 9
10273,90.0,2,1.0,four,240000,False,1971.0,True,True,Hortaleza 9
10276,55.0,3,1.0,four,150000,False,1960.0,False,True,Hortaleza 9
10278,55.0,1,1.0,zero,215500,False,1971.0,True,True,Hortaleza 9
10279,139.0,3,2.0,five,589000,False,2019.0,True,True,Hortaleza 9
10280,94.0,3,2.0,five,299500,False,1971.0,True,True,Hortaleza 9
10281,90.0,3,1.0,six,326000,True,1980.0,True,True,Hortaleza 9
10282,120.0,3,1.0,seven,340000,False,1971.0,True,True,Hortaleza 9
10283,95.0,2,2.0,five,472000,False,2017.0,True,True,Hortaleza 9
10284,107.0,3,2.0,four,530000,False,1971.0,True,True,Hortaleza 9
10285,110.0,3,2.0,one,390000,False,1971.0,True,True,Hortaleza 9
