price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,sports_centers,social_wellness_index,urban_mobility_index,education_index,employment_index,health_index,kmean_cluster
270000,planta 4,exterior,3,100.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
265000,planta 1,exterior,1,65.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
104999,planta 2,exterior,2,50.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
300000,planta 7,exterior,4,134.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
130000,bajo,exterior,1,35.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
134500,planta 2,exterior,3,60.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
185000,planta 1,exterior,3,82.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
95000,planta 2,exterior,3,56.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
185000,planta 3,exterior,3,90.0,1,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
121000,planta 2,exterior,3,56.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
238000,bajo,exterior,2,65.0,0,0,Salvador,san-blas,0.0,8.27,5.14,8.35,6.13,7.5,0
125000,planta 4,exterior,2,52.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
550000,planta 1,exterior,2,92.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
190000,planta 2,exterior,3,115.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
170000,planta 4,exterior,3,85.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
99000,planta 1,exterior,1,41.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
150000,planta 2,exterior,3,55.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
150000,planta 4,exterior,2,52.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
132000,planta 3,exterior,2,55.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
135000,planta 2,exterior,3,71.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
150000,planta 4,exterior,3,82.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
230000,planta 3,exterior,1,72.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
545000,planta 7,exterior,3,107.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
149000,planta 2,exterior,3,61.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
108000,bajo,exterior,3,56.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
199000,bajo,exterior,3,62.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
135000,bajo,exterior,2,54.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
114000,bajo,exterior,2,51.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
175000,planta 1,exterior,3,65.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
395000,planta 2,exterior,2,125.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
230000,planta 1,exterior,1,75.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
169000,bajo,exterior,2,58.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
142000,planta 3,exterior,3,43.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
130600,planta 1,exterior,2,46.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
400000,planta 6,exterior,2,116.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
105000,bajo,exterior,2,53.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
154000,bajo,exterior,2,55.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
415000,planta 1,interior,2,95.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
169000,bajo,exterior,1,51.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
152999,planta 3,exterior,1,100.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
235000,planta 2,exterior,4,117.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
205000,planta 1,exterior,3,119.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
175000,planta 3,exterior,3,72.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
169000,bajo,interior,2,58.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
178900,planta 4,exterior,1,50.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
225000,casa,exterior,2,71.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
122900,bajo,exterior,2,70.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
127500,planta 2,exterior,2,60.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
220000,planta 3,exterior,1,61.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
238000,planta 1,exterior,2,70.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
245000,planta 6,exterior,1,86.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
120000,planta 3,exterior,2,68.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
222000,bajo,exterior,3,83.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
149999,planta 4,exterior,3,80.0,0,0,Rejas,san-blas,1.0,7.33,4.24,6.31,7.98,6.97,0
450000,planta 2,exterior,2,109.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
126700,planta 1,exterior,2,52.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
186500,planta 1,exterior,1,53.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
210000,planta 3,exterior,4,99.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
189990,planta 1,exterior,3,66.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
475000,planta 4,exterior,3,105.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
199995,planta 4,exterior,2,62.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
99900,planta 4,exterior,3,75.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
369500,planta 1,exterior,3,104.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
150000,planta 3,exterior,2,50.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
175000,planta 1,exterior,3,76.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
115000,bajo,interior,1,40.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
107000,planta 4,exterior,2,55.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
130000,planta 3,exterior,3,62.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
105000,planta 2,exterior,2,52.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
140000,bajo,exterior,3,57.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
160000,planta 2,interior,3,52.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
129000,planta 3,exterior,2,47.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
250000,planta 2,exterior,1,73.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
140000,entreplanta,exterior,3,59.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
185000,planta 4,exterior,2,70.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
175000,planta 2,exterior,3,78.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
139000,planta 1,exterior,2,50.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
112000,entreplanta,exterior,2,50.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
229000,planta 1,exterior,1,50.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
164999,casa,exterior,2,74.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
167999,planta 3,exterior,2,70.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
179999,planta 1,exterior,3,76.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
275000,entreplanta,exterior,3,80.0,0,0,Salvador,san-blas,0.0,8.27,5.14,8.35,6.13,7.5,0
108000,planta 3,exterior,3,63.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
56000,planta -1,exterior,2,46.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
370000,planta 3,exterior,2,106.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
148000,planta 1,exterior,1,50.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
220000,planta 2,exterior,3,72.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
350000,planta 1,exterior,2,97.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
415000,planta 5,exterior,2,93.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
164000,planta 1,exterior,3,60.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
129000,planta 1,exterior,2,58.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
220000,planta 1,exterior,4,109.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
114000,bajo,interior,3,64.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
129900,planta 2,exterior,2,50.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
229000,planta 2,exterior,1,90.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
97999,planta 3,exterior,1,52.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
99000,bajo,exterior,2,44.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
375000,planta 1,exterior,3,98.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
126700,planta 1,exterior,2,46.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
169000,planta 4,exterior,1,99.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
109999,planta 3,exterior,2,55.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
185000,planta 2,exterior,3,80.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
170000,planta 2,exterior,3,83.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
225000,planta 1,exterior,3,133.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
114000,bajo,exterior,2,55.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
369500,planta 1,exterior,3,109.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
155000,planta 2,exterior,3,57.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
178000,bajo,exterior,2,51.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
175000,planta 2,exterior,3,69.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
254000,planta 3,exterior,1,54.0,1,0,Salvador,san-blas,0.0,8.27,5.14,8.35,6.13,7.5,0
117000,planta 1,exterior,3,54.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
137800,planta 5,exterior,3,51.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
107999,planta 4,exterior,2,60.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
137800,planta 2,exterior,3,51.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
219000,planta 4,exterior,3,85.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
199000,planta 1,exterior,3,88.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
123000,bajo,exterior,2,51.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
120000,planta 3,exterior,3,72.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
114000,bajo,exterior,2,50.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
104999,planta 3,exterior,2,45.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
99999,planta 3,exterior,2,47.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
119000,planta 1,exterior,3,82.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
185000,planta 1,exterior,3,84.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
154000,planta 2,exterior,1,68.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
130000,planta 4,exterior,2,58.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
179000,planta 1,exterior,3,70.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
115000,planta 3,exterior,2,45.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
147000,planta 4,exterior,3,70.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
95500,planta 4,exterior,3,65.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
169900,bajo,exterior,3,74.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
118000,planta 2,exterior,2,52.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
175000,bajo,exterior,2,83.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
120000,planta 2,exterior,2,47.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
160000,planta 4,exterior,3,85.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
160000,planta 4,exterior,2,65.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
117999,entreplanta,exterior,2,50.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
126000,planta 1,exterior,3,68.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
79900,entreplanta,exterior,1,40.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
168000,bajo,exterior,2,50.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
120000,planta 2,interior,3,64.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
209000,planta 1,exterior,3,75.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
201847,planta 9,exterior,2,53.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
185000,planta 4,exterior,1,114.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
185000,planta 2,exterior,3,82.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
210000,planta 3,exterior,1,77.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
133999,bajo,interior,2,45.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
119999,planta 1,exterior,2,60.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
129999,planta 2,exterior,3,60.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
129800,planta 2,exterior,3,43.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
205000,planta 7,exterior,3,90.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
172000,planta 4,exterior,2,75.0,0,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
130000,entreplanta,exterior,2,52.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
109900,planta 3,exterior,3,52.0,0,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,0
186900,entreplanta,exterior,3,91.0,1,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
85000,planta 1,exterior,2,45.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
222000,bajo,interior,3,83.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
160000,planta 5,exterior,2,45.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
113000,planta 1,exterior,2,50.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
129000,bajo,exterior,2,56.0,0,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
195000,planta 8,exterior,3,100.0,1,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,0
155000,planta 3,exterior,3,65.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
155000,planta 2,exterior,3,61.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
123000,planta 4,exterior,1,69.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
155000,planta 3,exterior,3,77.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
247000,planta 5,exterior,1,54.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
129000,planta 4,exterior,2,60.0,0,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,0
130349,planta 3,exterior,3,75.0,0,0,Canillejas,san-blas,0.0,6.2,6.24,7.96,8.3,5.88,0
275000,planta 4,exterior,1,64.0,1,1,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,0
180000,planta 2,interior,3,51.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
260000,planta 2,exterior,2,62.0,1,1,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
299000,bajo,exterior,1,67.0,0,0,Cuatro Caminos,tetuan,0.0,6.49,7.5,8.5,6.79,6.62,0
455000,planta 1,exterior,3,104.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
149000,bajo,exterior,2,57.0,1,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
460000,planta 4,exterior,1,65.0,1,0,Almenara,tetuan,1.0,6.77,10.96,9.92,9.99,8.13,0
210000,entreplanta,exterior,2,63.0,0,0,Almenara,tetuan,1.0,6.77,10.96,9.92,9.99,8.13,0
135000,planta 1,exterior,2,50.0,0,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
398500,planta 10,exterior,3,75.0,1,0,Almenara,tetuan,1.0,6.77,10.96,9.92,9.99,8.13,0
299000,planta 1,exterior,3,97.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
279000,planta 4,exterior,3,69.0,0,0,Castillejos,tetuan,1.0,6.75,8.8,10.44,7.04,6.64,0
517500,planta 2,exterior,2,112.0,1,1,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
656500,planta 3,exterior,3,136.0,1,1,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
469000,planta 2,exterior,2,93.0,1,1,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
184900,bajo,exterior,1,64.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
173900,bajo,exterior,2,53.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
279000,planta 3,exterior,2,63.0,1,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
195000,planta 3,exterior,3,70.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
179000,planta 4,interior,2,36.0,0,0,Cuatro Caminos,tetuan,0.0,6.49,7.5,8.5,6.79,6.62,0
139000,bajo,exterior,1,40.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
165000,bajo,exterior,1,49.0,1,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
220000,planta 2,exterior,3,81.0,0,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
145000,bajo,interior,2,45.0,0,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
287500,planta 4,exterior,2,61.0,0,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
230000,bajo,exterior,1,64.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
259900,planta 1,exterior,2,82.0,0,0,Almenara,tetuan,1.0,6.77,10.96,9.92,9.99,8.13,0
145000,bajo,interior,1,47.0,0,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
230000,planta 2,exterior,2,65.0,1,0,Almenara,tetuan,1.0,6.77,10.96,9.92,9.99,8.13,0
125000,planta 2,interior,2,40.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
156650,planta 1,exterior,2,59.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
300000,planta 1,exterior,2,93.0,1,0,Almenara,tetuan,1.0,6.77,10.96,9.92,9.99,8.13,0
390000,planta 2,exterior,3,110.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
215000,planta 2,exterior,2,52.0,1,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
365000,planta 2,exterior,2,75.0,1,1,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
195000,planta 2,exterior,1,65.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
229000,planta 1,exterior,2,49.0,0,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
340000,planta 1,exterior,1,76.0,1,0,Almenara,tetuan,1.0,6.77,10.96,9.92,9.99,8.13,0
230000,planta 2,exterior,2,38.0,0,0,Cuatro Caminos,tetuan,0.0,6.49,7.5,8.5,6.79,6.62,0
390000,planta 2,exterior,3,97.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
175000,bajo,interior,1,41.0,0,0,Cuatro Caminos,tetuan,0.0,6.49,7.5,8.5,6.79,6.62,0
290000,planta 1,exterior,3,83.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
277500,planta 1,exterior,3,80.0,0,0,Castillejos,tetuan,1.0,6.75,8.8,10.44,7.04,6.64,0
209000,planta 1,exterior,2,69.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
233000,entreplanta,exterior,1,85.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
238000,planta 2,exterior,3,82.0,0,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
365000,planta 3,exterior,2,91.0,1,1,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
259000,planta 3,exterior,1,46.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
269900,planta 1,exterior,2,68.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
249000,planta 1,exterior,3,66.0,0,1,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
150000,planta 3,exterior,2,60.0,0,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
150000,bajo,exterior,1,59.0,0,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
135000,planta 3,exterior,1,30.0,0,0,Cuatro Caminos,tetuan,0.0,6.49,7.5,8.5,6.79,6.62,0
299000,planta 2,exterior,3,75.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
190000,planta 3,exterior,2,50.0,0,0,Almenara,tetuan,1.0,6.77,10.96,9.92,9.99,8.13,0
425000,planta 3,exterior,2,78.0,1,0,Almenara,tetuan,1.0,6.77,10.96,9.92,9.99,8.13,0
259000,planta 3,interior,2,57.0,1,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
175000,planta 2,interior,2,41.0,1,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
229000,planta 2,exterior,3,67.0,0,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
118800,planta 1,exterior,1,44.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
109000,planta 3,exterior,1,87.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
244900,planta 2,exterior,1,67.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
235000,planta 2,interior,1,63.0,0,0,Castillejos,tetuan,1.0,6.75,8.8,10.44,7.04,6.64,0
315000,bajo,exterior,3,95.0,0,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
395000,planta 8,exterior,3,118.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
349000,planta 3,exterior,1,67.0,1,1,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,0
229000,planta 1,exterior,3,83.0,0,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,0
135000,planta 1,interior,2,47.0,0,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,0
359000,planta 3,exterior,1,45.0,0,0,Cuatro Caminos,tetuan,0.0,6.49,7.5,8.5,6.79,6.62,0
