price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,parking_spaces,education_centers,sports_centers,social_wellness_index,urban_mobility_index,education_index,employment_index,health_index
263500,planta 1,exterior,3,110.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
251990,bajo,exterior,1,101.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
315000,planta 6,exterior,4,122.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
117000,planta 3,exterior,2,59.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
273000,planta 2,exterior,3,90.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
155000,planta 4,exterior,2,68.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
153000,planta 4,exterior,3,75.0,1,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
300000,planta 2,exterior,3,78.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
168900,planta 4,exterior,3,75.0,0,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
145000,planta 2,exterior,3,62.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
279900,planta 2,exterior,4,164.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
121500,bajo,exterior,3,69.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
205000,planta 3,exterior,3,97.0,0,1,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
236000,planta 3,interior,2,83.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
189000,planta 1,exterior,2,98.0,0,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
420000,planta 1,exterior,3,110.0,1,1,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
330000,planta 2,exterior,3,106.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
280000,planta 3,exterior,3,160.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
175000,planta 6,exterior,3,105.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
420000,planta 1,exterior,2,106.0,1,1,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
353500,planta 2,exterior,3,117.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
135000,planta 5,exterior,3,73.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
429000,planta 1,exterior,3,90.0,1,1,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
150000,bajo,exterior,2,80.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
125000,bajo,exterior,2,92.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
135000,bajo,exterior,1,35.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
249500,casa,exterior,6,190.0,0,1,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
181000,planta 2,exterior,4,90.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
174990,planta 2,exterior,2,63.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
143000,planta 4,exterior,3,65.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
179000,planta 6,exterior,2,79.0,1,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
180000,planta 5,exterior,2,78.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
215000,bajo,exterior,3,110.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
179000,planta 3,exterior,3,109.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
245000,planta 2,exterior,3,120.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
143000,planta 3,exterior,3,75.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
179900,planta 3,exterior,3,86.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
150000,planta 2,exterior,2,55.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
140000,planta 4,exterior,3,65.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
175000,planta 6,exterior,3,118.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
206000,bajo,,4,92.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
196000,planta 2,,4,117.0,0,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
286000,planta 3,exterior,3,121.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
459000,planta 3,exterior,3,120.0,1,1,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
159000,planta 3,exterior,3,65.0,0,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
149000,planta 9,exterior,3,100.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
296000,planta 2,exterior,3,111.0,1,1,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
133000,planta 2,,2,58.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
159000,planta 8,exterior,3,109.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
179990,planta 8,exterior,3,109.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
290000,planta 3,exterior,3,120.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
360000,planta 2,exterior,4,129.0,1,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
158000,planta 3,exterior,3,65.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
149999,planta 1,exterior,3,60.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
169000,planta 1,exterior,2,55.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
268000,planta 3,interior,2,83.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
429000,planta 1,exterior,3,135.0,1,1,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
171900,entreplanta,exterior,1,61.0,1,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
150500,planta 3,exterior,3,60.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
500000,planta 4,exterior,3,113.0,1,1,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
146000,planta 2,exterior,2,65.0,0,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
194000,planta 3,exterior,3,105.0,0,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
245900,planta 2,exterior,3,135.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
235000,planta 2,exterior,2,89.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
245000,planta 5,exterior,2,90.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
187260,planta 1,exterior,4,85.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
219000,planta 1,exterior,3,96.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
174000,planta 3,exterior,3,91.0,0,1,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
130000,planta 4,exterior,3,66.0,0,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
139990,planta 2,exterior,2,65.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
189000,planta 4,exterior,3,111.0,1,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
139990,planta 1,exterior,3,83.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
144900,planta 1,,3,78.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
159000,entreplanta,exterior,2,75.0,1,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
135000,planta 1,exterior,2,53.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
210000,planta 1,exterior,3,70.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
215000,planta 4,exterior,3,60.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
120000,planta 4,exterior,2,47.0,0,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
239000,planta 1,exterior,2,88.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
269000,planta 2,exterior,5,132.0,0,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
165000,bajo,exterior,2,98.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
92260,bajo,exterior,1,43.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
156000,planta 2,,3,71.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
132000,planta 3,,3,69.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
215000,planta 3,exterior,2,81.0,1,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
125000,planta 2,exterior,1,35.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
89900,bajo,exterior,2,70.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
150000,planta 2,exterior,2,75.0,0,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
144000,planta 2,exterior,2,67.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
164000,planta 2,exterior,1,56.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
205000,bajo,exterior,3,110.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
155000,planta 1,exterior,1,62.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
250000,bajo,interior,1,120.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
170000,planta 1,exterior,2,75.0,0,1,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
169000,planta 2,exterior,3,92.0,1,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
139000,planta 3,exterior,3,78.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
155500,planta 1,exterior,1,45.0,1,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
165000,planta 1,exterior,2,70.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
190000,planta 1,exterior,3,100.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
152000,planta 2,exterior,2,52.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
179000,planta 6,exterior,3,100.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
290000,planta 1,exterior,3,110.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
340000,planta 4,exterior,3,120.0,1,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
205000,planta 3,exterior,1,52.0,1,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
182500,planta 1,exterior,3,56.0,0,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
209000,planta 2,,4,133.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
220000,casa,exterior,3,65.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
115000,bajo,exterior,1,92.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
96000,planta 3,,1,45.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
210000,planta 3,exterior,3,95.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
149000,planta 3,exterior,3,88.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
230000,planta 13,exterior,2,98.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
190000,planta 3,exterior,3,95.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
223000,planta 1,exterior,5,162.0,0,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
185000,planta 9,exterior,2,95.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
355000,planta 4,exterior,3,100.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
120000,planta 3,exterior,2,60.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
180000,planta 3,exterior,3,85.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
192000,planta 3,exterior,3,96.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
186000,planta 2,exterior,3,100.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
280000,planta 2,exterior,3,105.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
440000,planta 1,exterior,3,119.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
350000,planta 4,exterior,3,85.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
340000,planta 2,interior,3,88.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
225000,planta 2,exterior,2,80.0,1,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
155000,planta 2,exterior,3,76.0,1,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
208000,planta 5,exterior,2,87.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
235000,planta 3,interior,2,58.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
200000,planta 3,exterior,3,83.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
210000,planta 2,exterior,1,50.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
268000,planta 6,exterior,3,140.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
259000,planta 4,exterior,3,129.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
265000,planta 2,exterior,5,147.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
249000,planta 3,exterior,4,116.0,0,1,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
299999,planta 3,exterior,2,85.0,1,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
285000,planta 1,exterior,2,88.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
132000,planta 4,exterior,2,64.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
207000,bajo,exterior,5,140.0,0,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
248000,planta 1,exterior,5,98.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
273000,planta 1,exterior,3,163.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
158600,bajo,exterior,1,52.0,1,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
170000,planta 8,exterior,1,44.0,1,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
129000,bajo,exterior,2,56.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
300000,planta 6,exterior,2,70.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
200000,planta 3,exterior,1,69.0,1,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
199000,bajo,exterior,2,72.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
139000,planta 3,exterior,2,53.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
98000,bajo,exterior,1,38.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
141000,bajo,exterior,2,68.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
180000,planta 3,interior,3,65.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
196000,bajo,exterior,2,70.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
247000,planta 2,exterior,3,90.0,1,1,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
145000,planta 6,exterior,3,93.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
195000,planta 3,exterior,3,79.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
122700,bajo,exterior,2,59.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
343200,planta 2,exterior,3,117.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
470000,planta 9,exterior,4,134.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
245000,planta 5,exterior,2,118.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
121500,bajo,exterior,2,69.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
335000,planta 2,exterior,4,126.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
131800,planta 3,exterior,3,107.0,0,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
145000,bajo,exterior,2,58.0,1,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
121500,bajo,interior,3,67.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
159700,bajo,exterior,3,60.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
167000,planta 4,exterior,3,75.0,0,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
150000,planta 1,exterior,4,111.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
135000,planta 1,exterior,2,65.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
129000,planta 4,exterior,2,61.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
242000,bajo,exterior,2,102.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
210000,bajo,exterior,2,77.0,1,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
175000,planta 1,exterior,3,108.0,1,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
147000,planta 3,exterior,3,80.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
105000,bajo,interior,2,50.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
169000,planta 3,interior,3,83.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
199000,planta 2,exterior,5,131.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
117000,planta 2,exterior,2,46.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
139500,planta 1,exterior,2,73.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
145000,planta 2,exterior,3,61.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
199000,planta 3,exterior,2,72.0,1,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
116500,planta 1,exterior,2,67.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
115000,bajo,exterior,2,51.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
151000,planta 4,exterior,3,73.0,1,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
238600,planta 1,exterior,3,135.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
292000,planta 5,exterior,4,122.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
132500,planta 3,exterior,3,71.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
121500,bajo,exterior,2,65.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
95000,planta 1,exterior,2,51.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
179000,planta 2,exterior,3,122.0,0,1,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
189000,planta 3,exterior,3,118.0,0,1,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
115000,planta 10,exterior,4,118.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
247000,planta 8,exterior,2,124.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
304990,planta 3,exterior,3,95.0,1,1,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
144500,planta 1,exterior,3,75.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
230000,planta 3,exterior,2,62.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
150000,entreplanta,exterior,3,90.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
159900,planta 1,exterior,5,143.0,0,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
249000,planta 4,exterior,3,104.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
125000,planta 4,exterior,3,61.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
148000,planta 1,exterior,2,63.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
145000,entreplanta,exterior,3,90.0,1,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
144000,planta 5,exterior,3,66.0,1,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
169000,planta 3,interior,2,74.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
145000,planta 4,exterior,3,80.0,0,0,Almendrales,usera,213.0,10.0,0.0,8.21,8.05,11.86,13.17,6.78
179000,planta 1,exterior,2,69.0,1,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
269900,planta 2,exterior,5,180.0,1,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
135000,planta 3,exterior,3,71.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
185000,planta 8,exterior,3,99.0,1,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
230000,planta 2,exterior,1,55.0,1,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
226000,planta 1,exterior,1,62.0,1,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
220000,planta 1,exterior,1,55.0,1,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
121500,planta 1,exterior,3,100.0,0,0,Zofío,usera,0.0,7.0,1.0,8.64,6.35,14.08,12.91,7.92
190000,planta 1,exterior,5,151.0,0,1,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
236000,planta 2,exterior,2,89.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
139000,planta 2,exterior,2,59.0,0,0,Moscardó,usera,724.0,7.0,1.0,10.38,6.84,11.57,12.36,7.15
165000,planta 1,exterior,3,104.0,0,0,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
380000,planta 7,exterior,4,134.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
145000,planta 3,exterior,2,59.0,0,0,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
267000,planta 3,exterior,3,133.0,1,1,Orcasitas,usera,0.0,12.0,0.0,8.15,5.02,12.57,9.81,7.77
78000,bajo,exterior,3,110.0,0,0,Orcasur,usera,0.0,17.0,1.0,8.05,5.21,12.78,13.89,8.09
340000,planta 6,exterior,4,129.0,1,1,San Fermín,usera,0.0,7.0,1.0,8.65,5.03,12.09,13.0,7.81
122700,bajo,exterior,2,58.0,0,0,Pradolongo,usera,408.0,7.0,0.0,8.0,5.84,12.51,14.28,10.21
