,price,house_type_2,rooms,m2,elevator,garage,neighborhood,district,house_type_,floor
11635,128500,interior,1,60.0,True,False,EntrevÃ­as,puente-de-vallecas,bajo,0
11636,123900,exterior,1,65.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11637,177000,exterior,2,76.0,True,True,San Diego,puente-de-vallecas,Apartment,1
11638,146000,exterior,2,60.0,True,False,Palomeras Bajas,puente-de-vallecas,Apartment,2
11641,229000,exterior,3,102.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,1
11642,95000,exterior,2,47.0,False,False,San Diego,puente-de-vallecas,Apartment,4
11643,180000,exterior,3,100.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,10
11644,180000,exterior,4,115.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,7
11645,76990,exterior,1,40.0,False,False,San Diego,puente-de-vallecas,bajo,0
11646,165000,exterior,3,75.0,True,False,San Diego,puente-de-vallecas,Apartment,3
11647,245000,exterior,1,43.0,True,True,San Diego,puente-de-vallecas,Apartment,3
11651,239000,exterior,1,43.0,True,True,San Diego,puente-de-vallecas,bajo,0
11652,179900,exterior,1,54.0,True,False,Numancia,puente-de-vallecas,Apartment,4
11653,175000,exterior,1,51.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11654,170000,exterior,1,51.0,True,False,Numancia,puente-de-vallecas,Apartment,1
11655,199000,exterior,1,51.0,True,False,Numancia,puente-de-vallecas,bajo,0
11656,119000,exterior,1,46.0,True,False,EntrevÃ­as,puente-de-vallecas,bajo,0
11657,585000,exterior,2,109.0,True,False,San Diego,puente-de-vallecas,Apartment,3
11658,142000,exterior,2,75.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,2
11661,319000,exterior,1,40.0,True,True,San Diego,puente-de-vallecas,Apartment,4
11662,380000,exterior,2,102.0,True,False,San Diego,puente-de-vallecas,Apartment,2
11663,122000,exterior,2,84.0,False,True,Palomeras Bajas,puente-de-vallecas,Apartment,4
11664,580000,exterior,2,109.0,True,False,San Diego,puente-de-vallecas,Apartment,3
11665,390000,exterior,1,77.0,True,False,San Diego,puente-de-vallecas,Apartment,3
11666,570000,exterior,2,101.0,True,False,San Diego,puente-de-vallecas,Apartment,3
11667,235000,exterior,2,96.0,True,False,San Diego,puente-de-vallecas,bajo,0
11668,270000,exterior,2,115.0,True,False,San Diego,puente-de-vallecas,Apartment,1
11669,199000,exterior,1,71.0,True,False,San Diego,puente-de-vallecas,bajo,0
11670,195000,exterior,1,52.0,True,False,San Diego,puente-de-vallecas,Apartment,1
11671,143100,exterior,1,48.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,1
11672,123400,exterior,1,41.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,1
11673,146300,exterior,1,49.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,1
11674,109000,exterior,1,66.0,False,False,Numancia,puente-de-vallecas,bajo,0
11675,133000,exterior,3,76.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11676,170000,exterior,2,69.0,True,False,Portazgo,puente-de-vallecas,Apartment,3
11678,240000,exterior,2,95.0,True,True,Numancia,puente-de-vallecas,Apartment,2
11679,129000,exterior,2,66.0,False,False,Portazgo,puente-de-vallecas,Apartment,2
11680,198000,exterior,1,80.0,False,False,Numancia,puente-de-vallecas,Apartment,3
11681,85000,exterior,2,47.0,False,False,Portazgo,puente-de-vallecas,bajo,0
11682,77000,interior,2,35.0,False,False,San Diego,puente-de-vallecas,bajo,0
11684,145000,exterior,3,86.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11685,140000,exterior,2,63.0,False,True,Numancia,puente-de-vallecas,Apartment,2
11686,210000,exterior,3,119.0,True,False,San Diego,puente-de-vallecas,bajo,0
11687,250000,exterior,1,70.0,True,False,San Diego,puente-de-vallecas,bajo,0
11689,121000,exterior,2,76.0,False,False,Portazgo,puente-de-vallecas,Apartment,4
11690,129900,exterior,2,57.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,2
11692,165000,exterior,3,85.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,4
11693,89900,exterior,2,61.0,False,False,Numancia,puente-de-vallecas,bajo,0
11694,239000,exterior,3,92.0,False,False,Numancia,puente-de-vallecas,Apartment,3
11695,186500,interior,2,100.0,False,False,EntrevÃ­as,puente-de-vallecas,sotano,0
11697,165000,exterior,1,61.0,True,False,San Diego,puente-de-vallecas,Apartment,3
11698,130000,exterior,2,69.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11701,115000,exterior,2,63.0,False,False,San Diego,puente-de-vallecas,Apartment,2
11702,125000,exterior,2,54.0,False,False,San Diego,puente-de-vallecas,entreplanta,0
11703,238000,exterior,2,98.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,5
11704,189000,exterior,3,90.0,True,False,Numancia,puente-de-vallecas,Apartment,3
11705,219000,exterior,2,67.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11706,199000,exterior,1,53.0,True,False,Numancia,puente-de-vallecas,bajo,0
11707,215000,exterior,2,67.0,True,False,Numancia,puente-de-vallecas,Apartment,1
11709,145000,exterior,3,90.0,False,False,Numancia,puente-de-vallecas,Apartment,3
11710,85000,interior,1,35.0,False,False,Numancia,puente-de-vallecas,bajo,0
11711,195000,exterior,3,69.0,True,False,Portazgo,puente-de-vallecas,Apartment,2
11713,135000,exterior,3,72.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,2
11714,119500,exterior,1,37.0,True,False,San Diego,puente-de-vallecas,Apartment,1
11715,172000,exterior,2,78.0,True,False,Numancia,puente-de-vallecas,Apartment,1
11716,121000,exterior,2,50.0,False,False,Portazgo,puente-de-vallecas,Apartment,1
11719,114900,exterior,2,50.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,2
11720,115000,exterior,3,61.0,False,False,Portazgo,puente-de-vallecas,Apartment,2
11722,131000,exterior,3,68.0,False,False,Palomeras sureste,puente-de-vallecas,Apartment,3
11723,118000,exterior,3,64.0,False,False,Palomeras sureste,puente-de-vallecas,entreplanta,0
11724,110000,exterior,1,50.0,False,False,Numancia,puente-de-vallecas,Apartment,1
11725,139000,exterior,2,65.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11727,182000,exterior,3,75.0,True,False,Portazgo,puente-de-vallecas,Apartment,4
11728,210000,exterior,3,106.0,True,False,Numancia,puente-de-vallecas,Apartment,5
11729,119000,exterior,2,57.0,False,False,Portazgo,puente-de-vallecas,Apartment,1
11730,133000,interior,3,65.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11731,124900,exterior,2,60.0,False,False,Portazgo,puente-de-vallecas,bajo,0
11732,115000,exterior,1,45.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,2
11733,215000,exterior,3,115.0,True,True,Palomeras sureste,puente-de-vallecas,Apartment,2
11734,129000,exterior,2,52.0,False,False,Numancia,puente-de-vallecas,Apartment,1
11735,149500,exterior,2,69.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,1
11736,97000,exterior,3,59.0,False,False,Portazgo,puente-de-vallecas,Apartment,5
11737,200000,exterior,1,71.0,True,True,Palomeras Bajas,puente-de-vallecas,entreplanta,0
11738,265000,interior,2,100.0,True,True,Palomeras sureste,puente-de-vallecas,Apartment,1
11741,173000,exterior,2,78.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11742,150000,exterior,2,79.0,False,False,Portazgo,puente-de-vallecas,Apartment,1
11743,215000,exterior,4,111.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,10
11744,111000,exterior,3,100.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11745,66000,exterior,3,86.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,-1
11746,140000,exterior,2,70.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,4
11747,138000,exterior,3,70.0,False,False,San Diego,puente-de-vallecas,Apartment,4
11748,105000,exterior,2,43.0,False,False,San Diego,puente-de-vallecas,bajo,0
11749,149000,exterior,1,75.0,False,False,Numancia,puente-de-vallecas,Apartment,1
11750,133000,exterior,3,61.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11751,235000,exterior,3,100.0,True,False,Palomeras Bajas,puente-de-vallecas,Apartment,2
11752,175000,exterior,3,88.0,False,False,Numancia,puente-de-vallecas,Apartment,3
11753,129000,exterior,2,60.0,False,False,Palomeras Bajas,puente-de-vallecas,bajo,0
11754,220000,exterior,3,84.0,True,True,Numancia,puente-de-vallecas,Apartment,2
11756,250000,exterior,3,131.0,True,False,Portazgo,puente-de-vallecas,Apartment,1
11757,112000,exterior,2,52.0,False,False,Portazgo,puente-de-vallecas,bajo,0
11758,130000,exterior,2,60.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11759,120000,exterior,2,53.0,False,False,Numancia,puente-de-vallecas,Apartment,2
11761,120000,exterior,2,53.0,False,False,San Diego,puente-de-vallecas,bajo,0
11762,195000,exterior,3,84.0,True,False,San Diego,puente-de-vallecas,Apartment,2
11763,95619,exterior,2,57.0,True,False,Palomeras sureste,puente-de-vallecas,bajo,0
11764,137000,exterior,2,52.0,False,False,Portazgo,puente-de-vallecas,bajo,0
11765,120000,exterior,2,57.0,True,False,Numancia,puente-de-vallecas,bajo,0
11766,199900,exterior,3,90.0,True,False,San Diego,puente-de-vallecas,Apartment,2
11767,204900,exterior,3,108.0,True,True,Palomeras sureste,puente-de-vallecas,Apartment,3
11768,170000,exterior,3,108.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,3
11769,123000,exterior,2,54.0,False,False,Portazgo,puente-de-vallecas,Apartment,2
11770,280000,exterior,2,110.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,1
11771,120000,exterior,2,60.0,False,False,Numancia,puente-de-vallecas,Apartment,4
11773,149000,exterior,2,83.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11774,151000,exterior,4,110.0,False,False,EntrevÃ­as,puente-de-vallecas,Apartment,3
11775,163000,exterior,3,96.0,True,False,Palomeras sureste,puente-de-vallecas,bajo,0
11777,119000,exterior,3,72.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,5
11778,135000,exterior,3,64.0,False,False,Palomeras sureste,puente-de-vallecas,bajo,0
11779,185000,exterior,3,103.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,10
11781,188500,exterior,2,85.0,False,False,Numancia,puente-de-vallecas,Apartment,1
11782,139000,exterior,3,78.0,False,False,Portazgo,puente-de-vallecas,Apartment,2
11783,160000,exterior,2,85.0,False,False,San Diego,puente-de-vallecas,Apartment,4
11785,128000,exterior,2,66.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,4
11786,238000,exterior,3,90.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,3
11787,159900,exterior,2,89.0,True,False,Palomeras Bajas,puente-de-vallecas,Apartment,2
11789,139000,exterior,3,75.0,False,False,Numancia,puente-de-vallecas,Apartment,2
11790,199900,exterior,1,63.0,True,True,Palomeras sureste,puente-de-vallecas,Apartment,1
11791,130000,exterior,2,60.0,False,False,Palomeras sureste,puente-de-vallecas,Apartment,1
11792,196700,exterior,1,52.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,1
11793,150000,exterior,2,60.0,False,False,Numancia,puente-de-vallecas,bajo,0
11794,281300,exterior,2,103.0,True,True,Palomeras Bajas,puente-de-vallecas,bajo,0
11795,273100,exterior,2,103.0,True,True,Palomeras Bajas,puente-de-vallecas,bajo,0
11796,113000,exterior,2,67.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11801,198500,exterior,2,84.0,True,True,Numancia,puente-de-vallecas,Apartment,2
11802,169900,exterior,2,63.0,True,True,San Diego,puente-de-vallecas,Apartment,2
11803,227000,exterior,3,122.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,10
11804,159900,exterior,2,61.0,True,False,San Diego,puente-de-vallecas,Apartment,2
11805,135000,interior,4,113.0,False,False,EntrevÃ­as,puente-de-vallecas,Apartment,3
11806,143000,exterior,3,65.0,True,False,San Diego,puente-de-vallecas,Apartment,2
11807,275700,exterior,2,86.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,3
11808,129500,exterior,3,77.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11809,160000,exterior,2,49.0,True,False,Numancia,puente-de-vallecas,bajo,0
11810,143000,exterior,3,85.0,False,False,San Diego,puente-de-vallecas,Apartment,4
11812,408000,exterior,4,131.0,True,True,Palomeras sureste,puente-de-vallecas,Apartment,8
11813,199900,exterior,3,90.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11814,158000,exterior,3,75.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,6
11815,157200,exterior,3,75.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,3
11816,133000,exterior,2,50.0,False,False,San Diego,puente-de-vallecas,Apartment,2
11817,135000,exterior,3,50.0,False,False,Palomeras sureste,puente-de-vallecas,Apartment,3
11818,310000,exterior,1,85.0,False,True,San Diego,puente-de-vallecas,Apartment,2
11819,235000,exterior,3,84.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,3
11820,150000,interior,2,70.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,2
11821,239000,exterior,2,101.0,False,True,Numancia,puente-de-vallecas,Apartment,3
11822,109500,exterior,1,35.0,True,False,San Diego,puente-de-vallecas,bajo,0
11824,207500,exterior,3,100.0,True,True,Palomeras sureste,puente-de-vallecas,Apartment,1
11825,120000,exterior,1,45.0,False,False,Numancia,puente-de-vallecas,Apartment,3
11826,176000,exterior,3,87.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11827,125000,exterior,2,55.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,1
11828,122000,exterior,3,80.0,False,False,EntrevÃ­as,puente-de-vallecas,casa,0
11829,112000,exterior,2,65.0,True,False,Palomeras sureste,puente-de-vallecas,bajo,0
11830,115000,exterior,2,60.0,False,False,Palomeras sureste,puente-de-vallecas,Apartment,4
11831,205000,exterior,2,81.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11832,279000,exterior,2,85.0,True,True,Palomeras sureste,puente-de-vallecas,Apartment,8
11833,115000,exterior,2,47.0,False,False,Numancia,puente-de-vallecas,bajo,0
11835,129000,exterior,2,70.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11836,159000,exterior,3,91.0,False,False,Portazgo,puente-de-vallecas,Apartment,4
11837,135000,exterior,2,56.0,True,False,Numancia,puente-de-vallecas,Apartment,4
11839,129500,exterior,4,68.0,False,False,Chalet en EntrevÃ­as,puente-de-vallecas,casa,0
11840,85000,exterior,2,39.0,False,False,San Diego,puente-de-vallecas,bajo,0
11841,98229,exterior,3,37.0,False,False,Numancia,puente-de-vallecas,Apartment,2
11842,174233,exterior,3,73.0,True,False,Numancia,puente-de-vallecas,Apartment,3
11843,119900,exterior,2,65.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,3
11844,144900,exterior,2,61.0,True,False,San Diego,puente-de-vallecas,Apartment,3
11845,106000,exterior,1,55.0,True,False,San Diego,puente-de-vallecas,Apartment,5
11846,263800,exterior,2,85.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,3
11847,241800,exterior,2,78.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,1
11848,180400,exterior,1,57.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,1
11849,160000,exterior,2,74.0,True,False,San Diego,puente-de-vallecas,entreplanta,0
11850,125000,exterior,4,80.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11851,129000,exterior,3,55.0,True,False,Numancia,puente-de-vallecas,bajo,0
11852,99000,exterior,2,45.0,False,False,San Diego,puente-de-vallecas,Apartment,2
11853,119000,exterior,2,63.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11854,84150,exterior,1,65.0,False,False,Numancia,puente-de-vallecas,bajo,0
11855,89000,interior,1,30.0,False,False,Numancia,puente-de-vallecas,bajo,0
11856,129000,exterior,3,87.0,True,False,San Diego,puente-de-vallecas,Apartment,1
11857,125000,exterior,3,61.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11859,288000,exterior,4,115.0,True,False,Portazgo,puente-de-vallecas,Apartment,5
11860,150000,exterior,3,86.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11862,230000,exterior,2,97.0,True,True,Palomeras Bajas,puente-de-vallecas,Apartment,1
11863,146645,exterior,2,56.0,True,False,San Diego,puente-de-vallecas,Apartment,2
11864,142900,exterior,3,62.0,False,False,Numancia,puente-de-vallecas,Apartment,2
11865,142735,exterior,3,61.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,2
11866,166198,exterior,3,63.0,False,False,Numancia,puente-de-vallecas,Apartment,4
11867,215000,exterior,4,119.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,2
11868,119000,exterior,2,84.0,False,False,EntrevÃ­as,puente-de-vallecas,bajo,0
11869,62500,interior,1,22.0,False,False,San Diego,puente-de-vallecas,bajo,0
11870,224990,exterior,3,149.0,False,False,San Diego,puente-de-vallecas,bajo,0
11871,490000,exterior,4,55.0,True,False,Numancia,puente-de-vallecas,Apartment,1
11872,230000,exterior,2,88.0,True,True,Palomeras sureste,puente-de-vallecas,Apartment,8
11873,112000,exterior,2,63.0,True,False,San Diego,puente-de-vallecas,Apartment,2
11874,169000,exterior,3,67.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11875,195000,exterior,2,73.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11876,97000,exterior,2,57.0,False,False,San Diego,puente-de-vallecas,Apartment,4
11877,119000,exterior,2,85.0,True,False,EntrevÃ­as,puente-de-vallecas,bajo,0
11878,82500,interior,1,27.0,False,False,Numancia,puente-de-vallecas,Apartment,3
11879,120000,exterior,2,56.0,False,False,Palomeras Bajas,puente-de-vallecas,bajo,0
11881,250000,exterior,3,84.0,True,False,Numancia,puente-de-vallecas,Apartment,3
11882,179000,exterior,3,89.0,False,False,Numancia,puente-de-vallecas,bajo,0
11883,125000,exterior,2,82.0,True,False,Palomeras Bajas,puente-de-vallecas,Apartment,2
11884,145000,exterior,3,108.0,False,False,EntrevÃ­as,puente-de-vallecas,Apartment,4
11885,175000,exterior,4,131.0,False,False,Numancia,puente-de-vallecas,Apartment,2
11886,118200,exterior,2,50.0,False,False,Portazgo,puente-de-vallecas,Apartment,3
11887,165000,exterior,3,92.0,False,False,Portazgo,puente-de-vallecas,Apartment,3
11888,105000,exterior,1,52.0,True,False,EntrevÃ­as,puente-de-vallecas,bajo,0
11889,119000,exterior,2,84.0,True,False,EntrevÃ­as,puente-de-vallecas,bajo,0
11891,105000,exterior,1,90.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,1
11892,167000,exterior,3,70.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11894,112000,exterior,2,56.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11895,125000,exterior,3,60.0,True,False,Numancia,puente-de-vallecas,Apartment,4
11896,129000,exterior,3,56.0,True,False,Numancia,puente-de-vallecas,bajo,0
11897,184999,exterior,3,108.0,True,False,Numancia,puente-de-vallecas,Apartment,4
11899,173012,exterior,1,82.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,6
11900,145000,exterior,2,54.0,False,False,Palomeras Bajas,puente-de-vallecas,bajo,0
11901,98700,exterior,3,56.0,False,False,Palomeras Bajas,puente-de-vallecas,bajo,0
11902,166700,exterior,3,70.0,True,False,Palomeras Bajas,puente-de-vallecas,Apartment,2
11903,130000,interior,1,50.0,True,False,EntrevÃ­as,puente-de-vallecas,entreplanta,0
11904,130000,exterior,2,60.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,1
11905,135000,exterior,3,70.0,False,False,EntrevÃ­as,puente-de-vallecas,Apartment,3
11906,167000,exterior,3,73.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,1
11907,175000,exterior,4,130.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11909,230000,exterior,4,157.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11910,149999,exterior,5,106.0,False,False,EntrevÃ­as,puente-de-vallecas,entreplanta,0
11911,228000,exterior,3,105.0,False,True,Palomeras Bajas,puente-de-vallecas,bajo,0
11912,198000,exterior,3,92.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,2
11914,135000,exterior,3,48.0,False,False,Palomeras sureste,puente-de-vallecas,Apartment,4
11915,140000,exterior,1,45.0,False,False,Palomeras Bajas,puente-de-vallecas,bajo,0
11916,115600,exterior,2,57.0,False,False,Numancia,puente-de-vallecas,Apartment,2
11917,77000,exterior,2,40.0,False,False,San Diego,puente-de-vallecas,Apartment,5
11918,164000,exterior,4,112.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,8
11919,143500,exterior,3,70.0,False,False,Palomeras sureste,puente-de-vallecas,Apartment,1
11920,129900,exterior,1,66.0,True,False,Numancia,puente-de-vallecas,Apartment,2
11921,115000,exterior,2,49.0,False,False,Palomeras Bajas,puente-de-vallecas,bajo,0
11922,143500,exterior,3,81.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11923,121000,exterior,3,67.0,False,False,EntrevÃ­as,puente-de-vallecas,Apartment,2
11924,152000,interior,3,61.0,False,False,Numancia,puente-de-vallecas,Apartment,5
11926,199900,exterior,3,80.0,False,False,San Diego,puente-de-vallecas,Apartment,2
11927,137000,exterior,2,50.0,True,False,Numancia,puente-de-vallecas,bajo,0
11928,85000,exterior,2,42.0,False,False,San Diego,puente-de-vallecas,bajo,0
11930,125000,exterior,3,70.0,False,False,EntrevÃ­as,puente-de-vallecas,Apartment,3
11932,127900,exterior,3,65.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11933,154000,exterior,3,70.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,3
11934,234000,exterior,4,145.0,True,True,Portazgo,puente-de-vallecas,Apartment,1
11935,78000,exterior,2,53.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,4
11936,155000,exterior,2,60.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,2
11937,189000,exterior,3,90.0,True,False,Palomeras sureste,puente-de-vallecas,Apartment,2
11938,140000,exterior,3,80.0,False,False,EntrevÃ­as,puente-de-vallecas,Apartment,3
11939,169000,exterior,4,91.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11940,121000,exterior,2,48.0,False,False,Portazgo,puente-de-vallecas,Apartment,1
11941,136000,exterior,3,60.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,1
11942,176300,exterior,3,82.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,1
11943,102000,exterior,1,50.0,False,False,Portazgo,puente-de-vallecas,bajo,0
11944,158000,exterior,3,103.0,True,True,Palomeras sureste,puente-de-vallecas,Apartment,3
11945,129000,exterior,4,81.0,False,False,San Diego,puente-de-vallecas,Apartment,2
11946,77900,exterior,1,32.0,False,False,San Diego,puente-de-vallecas,Apartment,1
11947,112500,exterior,3,47.0,False,False,Portazgo,puente-de-vallecas,Apartment,3
11948,125000,exterior,3,65.0,True,False,San Diego,puente-de-vallecas,Apartment,3
11949,61800,exterior,1,23.0,False,False,San Diego,puente-de-vallecas,bajo,0
11950,109000,exterior,2,60.0,False,False,San Diego,puente-de-vallecas,Apartment,2
11951,47500,exterior,1,24.0,False,False,Palomeras Bajas,puente-de-vallecas,bajo,0
11952,129000,exterior,2,97.0,True,False,San Diego,puente-de-vallecas,Apartment,1
11954,86000,exterior,2,40.0,False,False,Numancia,puente-de-vallecas,Apartment,2
11955,106000,exterior,2,60.0,False,False,San Diego,puente-de-vallecas,Apartment,3
11956,210000,exterior,2,80.0,False,False,Numancia,puente-de-vallecas,Apartment,3
11958,119000,exterior,3,60.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,2
11960,95000,interior,2,52.0,False,False,San Diego,puente-de-vallecas,bajo,0
11961,139900,exterior,3,66.0,False,True,San Diego,puente-de-vallecas,Apartment,4
11963,173000,exterior,2,62.0,True,False,San Diego,puente-de-vallecas,Apartment,2
11964,210000,exterior,4,112.0,True,False,Numancia,puente-de-vallecas,Apartment,8
11967,225000,exterior,3,77.0,False,False,Portazgo,puente-de-vallecas,Apartment,1
11968,238000,exterior,2,96.0,True,False,San Diego,puente-de-vallecas,Apartment,2
11969,172000,exterior,3,66.0,False,False,Portazgo,puente-de-vallecas,Apartment,3
11971,175000,exterior,3,106.0,True,False,Numancia,puente-de-vallecas,Apartment,5
11972,125500,interior,2,50.0,False,False,Portazgo,puente-de-vallecas,Apartment,1
11973,140000,exterior,3,64.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,3
11976,150000,exterior,2,40.0,True,False,Numancia,puente-de-vallecas,bajo,0
11977,142000,exterior,2,70.0,True,False,EntrevÃ­as,puente-de-vallecas,Apartment,6
11978,165000,exterior,3,62.0,False,False,Palomeras Bajas,puente-de-vallecas,Apartment,3
11986,155000,exterior,3,94.0,False,False,San Diego,puente-de-vallecas,Apartment,2
11987,1290000,exterior,3,157.0,True,False,Ibiza,retiro,Apartment,4
11988,729000,interior,2,120.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,2
11989,429000,exterior,3,124.0,True,False,PacÃ­fico,retiro,Apartment,1
11990,449000,exterior,3,105.0,True,False,PacÃ­fico,retiro,Apartment,5
11991,615000,exterior,2,86.0,True,False,JerÃ³nimos,retiro,Apartment,5
11992,870000,exterior,4,203.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,5
11993,820000,exterior,2,179.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,1
11994,1350000,exterior,4,181.0,True,True,Ibiza,retiro,Apartment,1
11995,590000,exterior,4,162.0,True,True,Estrella,retiro,bajo,0
11996,695000,exterior,5,165.0,True,False,PacÃ­fico,retiro,Apartment,3
11997,649000,exterior,3,114.0,True,True,Adelfas,retiro,Apartment,2
12000,690000,interior,3,105.0,True,False,JerÃ³nimos,retiro,Apartment,2
12001,1875000,exterior,3,193.0,True,False,JerÃ³nimos,retiro,Apartment,1
12003,444000,exterior,2,46.0,True,False,Ibiza,retiro,Apartment,4
12004,850000,exterior,3,110.0,True,False,Ibiza,retiro,Apartment,3
12005,875000,exterior,2,130.0,True,False,Ãtico en Ibiza,retiro,Apartment,8
12006,890000,exterior,2,142.0,True,False,JerÃ³nimos,retiro,bajo,0
12007,1475000,exterior,2,157.0,True,True,DÃºplex en JerÃ³nimos,retiro,bajo,0
12008,347500,exterior,3,89.0,True,False,Estrella,retiro,Apartment,2
12009,850000,exterior,4,182.0,True,True,NiÃ±o JesÃºs,retiro,Apartment,1
12010,390000,interior,4,104.0,True,False,PacÃ­fico,retiro,Apartment,1
12012,1400000,exterior,2,153.0,True,False,JerÃ³nimos,retiro,Apartment,1
12013,700000,exterior,4,165.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,1
12015,2100000,exterior,3,214.0,True,False,JerÃ³nimos,retiro,Apartment,3
12017,690000,interior,3,127.0,True,False,JerÃ³nimos,retiro,Apartment,2
12018,690000,exterior,3,100.0,True,False,JerÃ³nimos,retiro,Apartment,2
12020,1200000,exterior,3,158.0,True,False,JerÃ³nimos,retiro,entreplanta,0
12022,520000,exterior,3,104.0,True,False,PacÃ­fico,retiro,Apartment,3
12023,545000,exterior,4,138.0,True,False,PacÃ­fico,retiro,Apartment,4
12024,1300000,exterior,4,215.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,3
12025,675000,interior,3,166.0,True,False,NiÃ±o JesÃºs,retiro,bajo,0
12026,935000,exterior,4,201.0,True,False,NiÃ±o JesÃºs,retiro,Apartment,9
12027,175000,interior,1,35.0,True,False,Ibiza,retiro,bajo,0
12028,1500000,exterior,2,194.0,True,True,JerÃ³nimos,retiro,Apartment,1
