price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,sports_centers,social_wellness_index,urban_mobility_index,education_index,employment_index,health_index,kmean_cluster
156000,planta 2,exterior,2,56.0,1,0,Vista Alegre,carabanchel,1.0,8.47,10.87,13.03,10.92,6.02,1
3600000,planta 1,exterior,4,321.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
690000,planta 2,interior,3,127.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
1850000,bajo,exterior,1,325.0,1,0,Palacio,centro,1.0,10.62,4.44,5.01,7.14,8.77,1
820000,planta 1,exterior,1,80.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
1500000,planta 2,exterior,2,143.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
849000,planta 2,interior,3,111.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
580000,planta 6,exterior,3,106.0,1,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,1
480000,planta 3,exterior,2,105.0,1,1,Orcasur,usera,1.0,8.05,5.21,12.78,13.89,8.09,1
1129000,planta 2,interior,3,98.0,1,0,Jerónimos,Jerónimos,0.0,9.05,3.24,3.36,4.7,13.62,1
789000,planta 4,exterior,2,101.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
286000,planta 1,exterior,4,114.0,1,1,Zofío,usera,1.0,8.64,6.35,14.08,12.91,7.92,1
139000,planta 2,exterior,3,64.0,1,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,1
1875000,planta 1,exterior,4,260.0,1,1,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
2290000,planta 2,exterior,3,184.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
169000,planta 3,exterior,3,65.0,1,0,Los Rosales,villaverde,3.0,7.5,5.48,10.71,11.33,6.89,1
346500,planta 1,exterior,2,88.0,1,0,Salvador,Salvador,0.0,8.27,5.14,8.35,6.13,7.5,1
449000,planta 1,exterior,2,74.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
649000,planta 2,exterior,3,87.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
1890000,planta 2,exterior,5,248.0,1,0,Palacio,centro,1.0,10.62,4.44,5.01,7.14,8.77,1
1200000,planta 2,interior,2,124.0,1,0,Jerónimos,Jerónimos,0.0,9.05,3.24,3.36,4.7,13.62,1
198000,planta 3,interior,2,59.0,1,0,Embajadores,centro,0.0,9.77,9.24,5.46,10.08,8.12,1
499000,planta 2,exterior,2,80.0,1,0,Embajadores,centro,0.0,9.77,9.24,5.46,10.08,8.12,1
269000,planta 1,exterior,3,115.0,1,0,San Isidro,carabanchel,1.0,8.75,6.64,11.27,10.92,6.67,1
269000,planta 2,exterior,3,79.0,1,0,Comillas,carabanchel,0.0,8.75,7.77,12.57,10.92,6.06,1
749000,planta 1,exterior,2,98.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
270000,planta 10,exterior,4,120.0,1,0,San Fermín,usera,1.0,8.65,5.03,12.09,13.0,7.81,1
345000,planta 1,exterior,3,81.0,1,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,1
1349000,planta 9,exterior,3,152.0,1,0,Castillejos,tetuan,1.0,6.75,8.8,10.44,7.04,6.64,1
750000,bajo,exterior,3,136.0,1,0,Palacio,centro,1.0,10.62,4.44,5.01,7.14,8.77,1
743000,planta 1,exterior,4,115.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
398000,bajo,interior,1,30.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
450000,planta 3,exterior,1,80.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
839000,planta 1,exterior,2,106.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
879000,planta 2,exterior,4,164.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
1399000,planta 6,exterior,3,156.0,1,1,Palacio,centro,1.0,10.62,4.44,5.01,7.14,8.77,1
1200000,planta 1,exterior,2,141.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
1350000,planta 1,exterior,3,224.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
859000,planta 1,exterior,3,108.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
299000,planta 2,exterior,3,76.0,1,1,Embajadores,centro,0.0,9.77,9.24,5.46,10.08,8.12,1
435000,planta 2,exterior,3,102.0,1,0,Embajadores,centro,0.0,9.77,9.24,5.46,10.08,8.12,1
125000,bajo,exterior,1,40.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,1
3100000,planta 9,exterior,2,255.0,1,1,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
359000,planta 4,exterior,3,75.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
839000,planta 1,exterior,2,106.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
889000,planta 2,exterior,3,117.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
300000,planta 4,exterior,2,65.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
689000,planta 2,exterior,2,77.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
349000,planta 1,interior,2,63.0,1,0,Embajadores,centro,0.0,9.77,9.24,5.46,10.08,8.12,1
1129000,planta 2,interior,3,98.0,1,0,Jerónimos,Jerónimos,0.0,9.05,3.24,3.36,4.7,13.62,1
319000,bajo,exterior,3,76.0,1,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,1
225000,planta 6,exterior,3,100.0,1,0,Orcasitas,usera,0.0,8.15,5.02,12.57,9.81,7.77,1
859000,planta 1,exterior,3,108.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
795000,planta 3,interior,2,99.0,1,0,Palacio,centro,1.0,10.62,4.44,5.01,7.14,8.77,1
2200000,planta 3,exterior,4,256.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
989000,planta 2,exterior,3,112.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
1715000,planta 6,exterior,4,125.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
184900,planta 4,exterior,3,90.0,1,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,1
219900,bajo,exterior,3,85.0,1,0,Arcos,san-blas,0.0,6.13,5.14,8.23,8.58,6.92,1
1099000,planta 1,exterior,4,166.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
1150000,planta 1,exterior,3,133.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
839000,planta 3,exterior,3,110.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
329900,planta 1,exterior,3,91.0,1,0,Vinateros,moratalaz,0.0,8.9,6.17,9.09,7.76,5.72,1
348000,bajo,exterior,1,30.0,1,0,Castillejos,tetuan,1.0,6.75,8.8,10.44,7.04,6.64,1
388500,planta 4,exterior,2,101.0,1,0,Rejas,san-blas,1.0,7.33,4.24,6.31,7.98,6.97,1
660000,planta 6,exterior,3,194.0,1,1,Ensanche de Vallecas,villa-de-vallecas,1.0,8.93,5.28,11.0,8.64,6.02,1
1040000,planta 2,exterior,3,153.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
1340000,planta 1,exterior,3,162.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
475000,planta 14,exterior,1,78.0,1,1,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,1
650000,planta 4,exterior,2,75.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
150000,planta 5,exterior,0,20.0,1,0,Palacio,centro,1.0,10.62,4.44,5.01,7.14,8.77,1
192000,bajo,exterior,3,80.0,1,0,Aluche,latina,0.0,6.25,6.78,8.65,8.63,6.5,1
399000,planta 4,exterior,5,50.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
320000,planta 4,exterior,2,84.0,1,0,Salvador,Salvador,0.0,8.27,5.14,8.35,6.13,7.5,1
178000,planta 3,exterior,1,63.0,1,0,Palomeras Bajas,puente-de-vallecas,2.0,10.29,5.88,12.87,11.46,6.46,1
280000,planta 3,exterior,2,77.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,1
818000,planta 3,exterior,2,110.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
395000,planta 2,exterior,1,70.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
380000,planta 2,interior,0,38.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
136795,bajo,exterior,1,40.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,1
1420000,planta 8,exterior,2,102.0,1,1,Palacio,centro,1.0,10.62,4.44,5.01,7.14,8.77,1
515000,planta 4,interior,2,125.0,1,1,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
189900,planta 4,exterior,0,53.0,1,0,Rejas,san-blas,1.0,7.33,4.24,6.31,7.98,6.97,1
2300000,planta 3,exterior,3,229.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
840000,planta 1,exterior,3,159.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
129000,bajo,exterior,2,53.0,1,0,Hellín,san-blas,1.0,6.66,4.82,8.56,9.37,8.83,1
299000,planta 6,exterior,2,49.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
170000,planta 4,exterior,2,60.0,1,0,Fontarrón,moratalaz,0.0,11.0,4.38,11.22,8.84,8.85,1
299000,planta 6,exterior,3,48.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
229000,planta 2,exterior,2,85.0,1,0,Simancas,san-blas,0.0,8.8,5.46,9.44,8.83,6.48,1
225000,planta 1,exterior,4,88.0,1,0,Pradolongo,usera,0.0,8.0,5.84,12.51,14.28,10.21,1
1349000,planta 9,exterior,3,152.0,1,0,Castillejos,tetuan,1.0,6.75,8.8,10.44,7.04,6.64,1
849000,planta 2,exterior,3,111.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
1700000,planta 2,exterior,3,214.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
950000,planta 1,exterior,3,129.0,1,0,Castillejos,tetuan,1.0,6.75,8.8,10.44,7.04,6.64,1
169900,planta 1,exterior,3,60.0,1,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,1
395000,planta 4,interior,2,60.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
196000,planta 3,exterior,3,77.0,1,0,Comillas,carabanchel,0.0,8.75,7.77,12.57,10.92,6.06,1
899000,planta 2,exterior,3,107.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
1665000,planta 4,exterior,6,257.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
760000,planta 2,exterior,2,103.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
235000,planta 4,interior,1,51.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
195000,bajo,exterior,3,140.0,1,0,San Diego,puente-de-vallecas,0.0,12.89,8.94,11.01,15.23,6.97,1
960000,planta 3,exterior,7,204.0,1,0,Embajadores,centro,0.0,9.77,9.24,5.46,10.08,8.12,1
1119000,planta 2,exterior,3,139.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
1350000,planta 1,exterior,3,224.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
799000,planta 4,exterior,2,97.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
950000,planta 1,exterior,3,127.0,1,0,Castillejos,tetuan,1.0,6.75,8.8,10.44,7.04,6.64,1
203000,planta 2,exterior,2,117.0,1,0,Orcasur,usera,1.0,8.05,5.21,12.78,13.89,8.09,1
849000,planta 2,exterior,3,111.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
1700000,planta 2,exterior,3,214.0,1,0,Cortes,centro,0.0,12.32,6.35,4.78,8.15,10.5,1
1349000,planta 9,exterior,3,152.0,1,0,Castillejos,tetuan,1.0,6.75,8.8,10.44,7.04,6.64,1
235000,planta 4,exterior,1,51.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
169900,planta 1,exterior,3,60.0,1,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,1
1000000,planta 5,exterior,4,197.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
1700000,planta 6,exterior,3,142.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
1190000,planta 4,exterior,3,170.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
875000,planta 3,exterior,4,145.0,1,1,Palacio,centro,1.0,10.62,4.44,5.01,7.14,8.77,1
252000,bajo,exterior,1,71.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,1
1519000,planta 1,exterior,4,211.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
570000,entreplanta,exterior,4,160.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
468000,planta 2,exterior,4,125.0,1,0,Berruguete,tetuan,1.0,6.73,22.98,9.3,9.27,6.1,1
417500,planta 1,exterior,2,96.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,1
745000,planta 1,exterior,3,132.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
339000,planta 1,exterior,3,128.0,1,0,Valdeacederas,tetuan,0.0,7.15,4.91,11.54,9.31,8.41,1
138900,planta 4,exterior,2,61.0,1,0,Amposta,san-blas,0.0,8.74,3.94,10.72,11.19,7.45,1
229000,planta 2,exterior,3,107.0,1,0,Bellas Vistas,tetuan,0.0,6.46,11.66,9.13,9.37,6.02,1
989000,planta 2,exterior,3,112.0,1,0,Sol,centro,0.0,13.04,26.06,6.79,9.32,15.45,1
1150000,planta 1,exterior,3,133.0,1,0,Universidad,centro,0.0,9.99,11.46,4.88,7.75,9.71,1
2350000,planta 1,exterior,4,261.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
645000,planta 2,interior,2,74.0,1,0,Justicia,centro,2.0,9.89,8.44,6.66,7.56,9.58,1
695000,bajo,exterior,2,262.0,1,0,Embajadores,centro,0.0,9.77,9.24,5.46,10.08,8.12,1
